"Url";"Path";"Year";"Languages";"Players";"Name";"Publisher";"Score";"Developer"
"https://oagd.net/amiga/associate";"a\associate";"1989";"English, German, Spanish, French, Italian";"1";"Associate";"Carraz";"N/A";
"https://oagd.net/amiga/astaroth";"a\astaroth";"1989";"English";"1";"Astaroth";"Hewson";"6.9";"Eldritch The Cat"
"https://oagd.net/amiga/astatin";"a\astatin";"1992";"English";"1";"Astatin";"Tale / Talesoft";"N/A";"Alive Designs"
"https://oagd.net/amiga/asterix-operation-getafix";"a\asterix-operation-getafix";"1989";"English, German, French";"1";"Astérix: Operation Getafix";"Coktel Vision";"7.7";
"https://oagd.net/game/177ff754-6e3a-56ec-8c24-f93cd928d056";"a\astro-marine-corps-amc";"1990";"English";"1";"Astro Marine Corps (A.M.C.)";"Dinamic";"N/A";"Creepsoft"
"https://oagd.net/amiga/atax";"a\atax";"1988";"English";"1";"ATAX";"Eclipse / Axxiom";"N/A";
"https://oagd.net/amiga/atf-ii-advanced-tactical-fighter-ii";"a\atf-ii-advanced-tactical-fighter-ii";"1990";"English";"1";"ATF II - Advanced Tactical Fighter II";"Digital Intergration";"6.9";
"https://oagd.net/amiga/atomic-robo-kid";"a\atomic-robo-kid";"1990";"English";"1";"Atomic Robo-Kid";"Activision";"7.8";"Software Studios (Activision)"
"https://oagd.net/amiga/atomino";"a\atomino";"1991";"English, German, French, Italian";"1";"Atomino";"Psygnosis";"7.5";"Play Byte (Blue Byte)"
"https://oagd.net/amiga/atomix";"a\atomix";"1990";"English";"1 - 2 (1 simultaneous)";"Atomix";"Thalion";"7.4";"SoftTouch"
"https://oagd.net/amiga/atr-all-terrain-racing";"a\atr-all-terrain-racing";"1995";"English";"1 - 2 (2 simultaneous)";"ATR: All Terrain Racing";"Team 17";"7.7";"Team 17"
"https://oagd.net/game/28573e71-e5a3-5dfb-a869-a3c41f73aab7";"a\atr-all-terrain-racing-christmas-edition";"1994";"English";"1 - 2 (2 simultaneous)";"ATR: All Terrain Racing Christmas Edition";"Amiga Action / Amiga Format";"N/A";"Team 17"
"https://oagd.net/game/b1135437-bab1-5f66-9e9d-7d5492d08c1b";"t\the-attack-of-the-green-smelly-aliens-from-planet-27b-6";"1992";"English";"1";"The Attack of the Green Smelly Aliens From Planet 27b/6";"Amiga Power";"N/A";
"https://oagd.net/amiga/aufschwung-ost";"a\aufschwung-ost";"1993";"German";"1";"Aufschwung Ost";"Sunflowers";"N/A";
"https://oagd.net/amiga/aunt-arctic-adventure";"a\aunt-arctic-adventure";"1989";"English";"1 - 2 (2 simultaneous)";"Aunt Arctic Adventure";"Starbyte / Mindware";"7.3";
"https://oagd.net/amiga/austerlitz-cornerstone";"a\austerlitz-cornerstone";"1989";"English";"1 - 2 (1 simultaneous)";"Austerlitz [Cornerstone]";"General Quarters";"N/A";"Cornerstone"
"https://oagd.net/amiga/austerlitz-turcan";"a\austerlitz-turcan";"1989";"English";"2";"Austerlitz [Turcan]";"P.S.S. (Mirrorsoft)";"N/A";"Turcan Research"
"https://oagd.net/amiga/australo-piticus-mechanicus";"a\australo-piticus-mechanicus";"1988";"English, German";"1";"Australo Piticus Mechanicus";"Time Warp";"N/A";"Hack and Slay"
"https://oagd.net/amiga/auto-duel";"a\auto-duel";"1988";"English";"1";"Auto Duel";"Origin";"N/A";"MicroMagic"
"https://oagd.net/amiga/av8b-harrier-assault";"a\av8b-harrier-assault";"1992";"English";"1";"AV8B Harrier Assault";"Domark / Spectrum Holobyte";"N/A";"Simis"
"https://oagd.net/amiga/la-aventura-espacial";"l\la-aventura-espacial";"1990";"Spanish";"1";"La Aventura Espacial";"Aventuras AD";"N/A";
"https://oagd.net/amiga/la-aventura-original";"l\la-aventura-original";"1989";"Spanish";"1";"La Aventura Original";"Aventuras AD";"N/A";
"https://oagd.net/amiga/les-aventures-de-moktar";"l\les-aventures-de-moktar";"1991";"French";"1";"Les Aventures de Moktar";"Titus";"N/A";"Movie Software"
"https://oagd.net/amiga/awesome";"a\awesome";"1990";"English";"1";"AWESOME";"Psygnosis";"8.1";"Reflections"
"https://oagd.net/amiga/axe-of-rage";"a\axe-of-rage";"1989";"English";"1";"Axe of Rage";"Epyx";"N/A";
"https://oagd.net/amiga/axels-magic-hammer";"a\axels-magic-hammer";"1989";"English";"1";"Axel's Magic Hammer";"Gremlin";"7.3";"Core"
"https://oagd.net/amiga/aztec-challenge";"a\aztec-challenge";"1993";"English";"1 - 2 (2 simultaneous)";"Aztec Challenge";"Cosmi Corporation";"N/A";"Bignonia"
"https://oagd.net/amiga/b-17-flying-fortress";"b\b-17-flying-fortress";"1993";"English";"1";"B-17 Flying Fortress";"MicroProse";"7.7";"MicroProse"
"https://oagd.net/amiga/b-a-t";"b\b-a-t";"1990";"English, German, French";"1";"B.A.T.";"Ubi Soft";"N/A";"ESP"
"https://oagd.net/amiga/b-a-t-ii";"b\b-a-t-ii";"1992";"English, German, French";"1";"B.A.T. II";"Ubi Soft";"N/A";"ESP"
"https://oagd.net/amiga/bc-kid";"b\bc-kid";"1992";"English";"1";"B.C. Kid";"Ubi Soft";"8.3";"Factor 5"
"https://oagd.net/amiga/baal";"b\baal";"1989";"English";"1";"Baal";"Psyclapse (Psygnosis)";"N/A";
"https://oagd.net/amiga/baby-jo-going-home";"b\baby-jo-going-home";"1991";"English, German, Spanish, French";"1";"Baby Jo: Going Home";"Loriciel";"7.2";
"https://oagd.net/amiga/back-to-the-future-part-ii";"b\back-to-the-future-part-ii";"1990";"English";"1";"Back to the Future - Part II";"Image Works";"7.0";"Images"
"https://oagd.net/amiga/back-to-the-future-part-iii";"b\back-to-the-future-part-iii";"1991";"English";"1";"Back to the Future Part III";"Image Works";"7.7";"Probe"
"https://oagd.net/amiga/backgammon-king-size";"b\backgammon-king-size";"1987";"English";"1";"Backgammon [King Size]";"King Size [Robotek]";"N/A";"Exodus Soft"
"https://oagd.net/amiga/backgammon-magic-soft";"b\backgammon-magic-soft";"1991";"English";"1";"Backgammon [Magic Soft]";"Magic Soft (Software 2000)";"N/A";
"https://oagd.net/amiga/backlash";"b\backlash";"1988";"English";"1";"Backlash";"Novagen";"N/A";"Novagen"
"https://oagd.net/amiga/backstage";"b\backstage";"1994";"German";"1";"Backstage";"The Art Department";"N/A";"Touch of Magic"
"https://oagd.net/amiga/bad-cat";"b\bad-cat";"1987";"English";"1 - 4 (1 simultaneous)";"Bad Cat";"Rainbow Arts / GO! (US Gold)";"N/A";
"https://oagd.net/amiga/bad-company";"b\bad-company";"1990";"English";"1 - 2 (2 simultaneous)";"Bad Company";"Logotron";"N/A";"Vectordean"
"https://oagd.net/amiga/bad-dudes-vs-dragonninja";"b\bad-dudes-vs-dragonninja";"1989";"English";"1 - 2 (2 simultaneous)";"Bad Dudes vs. Dragonninja";"Imagine (Ocean)";"6.2";"Ocean France"
"https://oagd.net/amiga/badlands";"b\badlands";"1990";"English";"1 - 2 (2 simultaneous)";"BadLands";"Domark Ltd.";"6.9";"Teque Software Development Ltd - Jim McLeod & Matt Furniss"
"https://oagd.net/amiga/badlands-pete";"b\badlands-pete";"1990";"English";"1";"Badlands Pete";"ARC [Atari UK]";"N/A";"Frames"
"https://oagd.net/game/515e4f0b-7c8a-570b-a439-5ee65ef54cd2";"b\balance-of-power-geopolitics-in-the-nuclear-age";"1987";"English";"1 - 2 (1 simultaneous)";"Balance of Power: Geopolitics in the Nuclear Age";"Mindscape";"N/A";
"https://oagd.net/amiga/balance-of-power-the-1990-edition";"b\balance-of-power-the-1990-edition";"1989";"English";"1 - 2 (1 simultaneous)";"Balance of Power: The 1990 Edition";"Mindscape";"N/A";"Incredible Technologies"
"https://oagd.net/amiga/ball-raider";"b\ball-raider";"1987";"English";"1";"Ball Raider";"Diamond (Robotek)";"N/A";"Golden Gate Crew"
"https://oagd.net/amiga/ball-raider-ii";"b\ball-raider-ii";"1988";"English";"1";"Ball Raider II";"US Action";"N/A";"The Incredible Trio"
"https://oagd.net/amiga/ballistix";"b\ballistix";"1989";"English";"1 - 2 (2 simultaneous)";"Ballistix";"Psyclapse (Psygnosis)";"7.3";"Reflections"
"https://oagd.net/amiga/ballyhoo";"b\ballyhoo";"1986";"English";"1";"Ballyhoo";"Infocom";"7.9";
"https://oagd.net/amiga/bandit-kings-of-ancient-china";"b\bandit-kings-of-ancient-china";"1990";"English";"1 - 7 (1 simultaneous)";"Bandit Kings of Ancient China";"Infogrames / Koei";"N/A";
"https://oagd.net/amiga/bangkok-knights";"b\bangkok-knights";"1989";"English";"1 - 2 (2 simultaneous)";"Bangkok Knights";"System 3";"N/A";"Soft Culture"
"https://oagd.net/amiga/banshee";"b\banshee";"1994";"English, Danish, German, French";"1 - 2 (2 simultaneous)";"Banshee";"Core";"8.4";"Core"
"https://oagd.net/amiga/bar-games";"b\bar-games";"1990";"English";"1 - 4 (1 simultaneous)";"Bar Games";"Accolade";"N/A";
"https://oagd.net/amiga/barbarian-the-ultimate-warrior";"b\barbarian-the-ultimate-warrior";"1988";"English";"1 - 2 (2 simultaneous)";"Barbarian: The Ultimate Warrior";"Palace";"7.6";"Palace"
"https://oagd.net/amiga/barbarian-ii-the-dungeon-of-drax";"b\barbarian-ii-the-dungeon-of-drax";"1989";"English";"1";"Barbarian II: The Dungeon of Drax";"Palace / Kixx";"7.6";"Palace"
"https://oagd.net/amiga/barbarian";"b\barbarian";"1987";"English";"1";"Barbarian";"Psygnosis";"7.9";"Psygnosis"
"https://oagd.net/amiga/barbarian-ii";"b\barbarian-ii";"1991";"English, German, French, Italian";"1";"Barbarian II";"Psygnosis";"7.6";"Pandamonium"
"https://oagd.net/amiga/the-bards-tale-construction-set";"t\the-bards-tale-construction-set";"1992";"English";"N/A";"The Bard's Tale Construction Set";"Interplay";"7.3";"Interplay"
"https://oagd.net/amiga/the-bards-tale-tales-of-the-unknown";"t\the-bards-tale-tales-of-the-unknown";"1987";"English";"1";"The Bard's Tale: Tales of the Unknown";"Electronic Arts";"8.1";"Interplay"
"https://oagd.net/amiga/the-bards-tale-ii-the-destiny-knight";"t\the-bards-tale-ii-the-destiny-knight";"1988";"English";"1";"The Bard's Tale II: The Destiny Knight";"Electronic Arts";"8.3";"Interplay"
"https://oagd.net/amiga/the-bards-tale-iii-thief-of-fate";"t\the-bards-tale-iii-thief-of-fate";"1991";"English";"1";"The Bard's Tale III: Thief of Fate";"Electronic Arts";"7.5";"Interplay"
"https://oagd.net/amiga/bargon-attack";"b\bargon-attack";"1992";"English, Spanish, French";"1";"Bargon Attack";"Coktel";"7.7";"Coktel"
"https://oagd.net/amiga/barney-mouse";"b\barney-mouse";"1989";"English";"1 - 2 (1 simultaneous)";"Barney Mouse";"Kingsoft";"N/A";"Soft Touch"
"https://oagd.net/amiga/batman-the-caped-crusader";"b\batman-the-caped-crusader";"1988";"English";"1";"Batman: The Caped Crusader";"Ocean";"7.5";"Special FX"
"https://oagd.net/amiga/batman-the-movie";"b\batman-the-movie";"1989";"English";"1";"Batman: The Movie";"Ocean / Data East / Hit Squad";"8.1";"Ocean"
"https://oagd.net/amiga/batman-returns";"b\batman-returns";"1993";"English";"1";"Batman Returns";"Konami";"5.4";"Denton Designs"
"https://oagd.net/amiga/battle-chess";"b\battle-chess";"1988";"English";"1 - 2 (1 simultaneous)";"Battle Chess";"Interplay";"8.1";"Interplay"
"https://oagd.net/amiga/battle-chess-ii-chinese-chess";"b\battle-chess-ii-chinese-chess";"1991";"English";"1 - 2 (1 simultaneous)";"Battle Chess II: Chinese Chess";"Electronic Arts / Interplay";"7.6";"Silicon & Synapse"
"https://oagd.net/amiga/battle-command";"b\battle-command";"1990";"English, German, French";"1";"Battle Command";"Ocean";"8.2";"Realtime"
"https://oagd.net/amiga/battle-for-the-ashes";"b\battle-for-the-ashes";"1995";"English";"1 - 2 (2 simultaneous)";"Battle for the Ashes";"Audiogenic";"N/A";
"https://oagd.net/amiga/battle-isle";"b\battle-isle";"1991";"English, German";"1 - 2 (2 simultaneous)";"Battle Isle";"Ubi Soft / Blue Byte";"8.1";"Blue Byte"
"https://oagd.net/amiga/battle-squadron";"b\battle-squadron";"1989";"English";"1 - 2 (2 simultaneous)";"Battle Squadron";"Electronic Zoo";"8.2";"cope-com"
"https://oagd.net/game/3f370e70-8c45-5493-ba97-eb97a1d7cc8a";"b\battle-valley";"1989";"English";"1";"Battle Valley";"Hewson";"N/A";"Creative Thought"
"https://oagd.net/amiga/battlehawks-1942";"b\battlehawks-1942";"1989";"English";"1";"Battlehawks 1942";"Lucasfilm";"N/A";"Lucasfilm"
"https://oagd.net/amiga/battlemaster";"b\battlemaster";"1990";"English";"1";"Battlemaster";"P.S.S.";"N/A";
"https://oagd.net/amiga/battleships";"b\battleships";"1987";"English";"1 - 2 (1 simultaneous)";"Battleships";"Elite";"6.1";
"https://oagd.net/amiga/battlestorm";"b\battlestorm";"1991";"English";"1";"Battlestorm";"Titus";"N/A";"Titus"
"https://oagd.net/amiga/battletech-the-crescent-hawks-inception";"b\battletech-the-crescent-hawks-inception";"1988";"English";"1";"BattleTech: The Crescent Hawk's Inception";"Infocom";"7.1";"Westwood Associates"
"https://oagd.net/amiga/battletoads";"b\battletoads";"1994";"English";"1 - 2 (2 simultaneous)";"Battletoads";"Mindscape";"N/A";
"https://oagd.net/amiga/beach-volley";"b\beach-volley";"1989";"English";"1 - 2 (2 simultaneous)";"Beach Volley";"Ocean";"7.2";"Ocean France"
"https://oagd.net/amiga/beast-busters";"b\beast-busters";"1992";"English";"1 - 2 (2 simultaneous)";"Beast Busters";"Activision";"6.9";
"https://oagd.net/amiga/beastlord";"b\beastlord";"1993";"English";"1";"Beastlord";"Grandslam";"N/A";"W.J.S."
"https://oagd.net/amiga/beavers";"b\beavers";"1993";"English";"1";"Beavers";"Grandslam";"7.5";"Arc Developments"
"https://oagd.net/amiga/behind-the-iron-gate";"b\behind-the-iron-gate";"1995";"English, German";"1";"Behind the Iron Gate";"Black Legend";"7.3";"Ego"
"https://oagd.net/amiga/belial";"b\belial";"1989";"English";"1";"Belial";"ECP";"N/A";"Sector"
"https://oagd.net/amiga/beneath-a-steel-sky";"b\beneath-a-steel-sky";"1994";"English, German, French, Italian, Swedish";"1";"Beneath a Steel Sky";"Virgin";"8.6";"Revolution"
"https://oagd.net/amiga/benefactor";"b\benefactor";"1994";"English";"1";"Benefactor";"Psygnosis";"8.0";"Digital Illusions"
"https://oagd.net/amiga/best-of-the-best-championship-karate";"b\best-of-the-best-championship-karate";"1993";"English";"1 - 2 (2 simultaneous)";"Best of the Best: Championship Karate";"Loriciel";"7.8";
"https://oagd.net/amiga/betrayal";"b\betrayal";"1991";"English";"1 - 4 (1 simultaneous)";"Betrayal";"Rainbird (MicroProse)";"N/A";
"https://oagd.net/amiga/better-dead-than-alien";"b\better-dead-than-alien";"1988";"English";"1 - 2 (2 simultaneous)";"Better Dead Than Alien!";"Electra Software";"6.9";"Oxford Digital Enterprises"
"https://oagd.net/game/9c640316-bb8d-56bb-b451-9e7135210e2f";"b\beverly-hills-cop";"1990";"English";"1";"Beverly Hills Cop";"Tynesoft";"N/A";"Subway"
"https://oagd.net/amiga/beyond-dark-castle";"b\beyond-dark-castle";"1989";"English";"1";"Beyond Dark Castle";"Activision";"N/A";"Midnight Oil"
"https://oagd.net/amiga/beyond-the-ice-palace";"b\beyond-the-ice-palace";"1988";"English";"1";"Beyond the Ice Palace";"Elite";"N/A";"Elite"
"https://oagd.net/amiga/beyond-zork-the-coconut-of-quendor";"b\beyond-zork-the-coconut-of-quendor";"1987";"English";"1";"Beyond Zork: The Coconut of Quendor";"Infocom";"8.1";"Infocom"
"https://oagd.net/amiga/big-business";"b\big-business";"1991";"English";"1 - 3 (1 simultaneous)";"Big Business";"Magic Bytes / DigiTek";"N/A";"Magic Bytes"
"https://oagd.net/amiga/big-nose-the-caveman";"b\big-nose-the-caveman";"1992";"English";"1";"Big Nose the Caveman";"Codemasters";"N/A";"Optimus"
"https://oagd.net/amiga/the-big-red-adventure";"t\the-big-red-adventure";"1997";"English, German, French, Italian";"1";"The Big Red Adventure";"Power Computing";"8.0";"Ludomedia"
"https://oagd.net/amiga/big-run";"b\big-run";"1992";"English";"1";"Big Run";"Storm (The Sales Curve)";"6.3";"Storm (The Sales Curve)"
"https://oagd.net/amiga/big-sea";"b\big-sea";"1994";"German";"1 - 4 (1 simultaneous)";"Big Sea";"Starbyte";"N/A";"Generation"
"https://oagd.net/amiga/biing-sex-intrigen-und-skalpelle-aga";"b\biing-sex-intrigen-und-skalpelle-aga";"1995";"German";"1";"BIING! - Sex, Intrigen und Skalpelle [AGA]";"Magic Bytes";"7.8";"reLINE"
"https://oagd.net/amiga/biker-babe-from-barbados";"b\biker-babe-from-barbados";"1995";"English";"1";"Biker Babe From Barbados";"Blue Blood Software";"N/A";
"https://oagd.net/amiga/bill-and-teds-excellent-adventure";"b\bill-and-teds-excellent-adventure";"1991";"English";"1";"Bill & Ted's Excellent Adventure";"Accolade / Capstone";"N/A";
"https://oagd.net/amiga/bills-tomato-game";"b\bills-tomato-game";"1992";"English";"1";"Bill's Tomato Game";"Psygnosis";"8.0";
"https://oagd.net/amiga/bio-challenge";"b\bio-challenge";"1989";"English";"1 - 2 (1 simultaneous)";"Bio Challenge";"Delphine";"7.7";"Delphine"
"https://oagd.net/amiga/bionic-commando";"b\bionic-commando";"1988";"English";"1";"Bionic Commando";"GO! (U.S. Gold) / Capcom";"6.9";"Software Creations"
"https://oagd.net/amiga/biplane-duel";"b\biplane-duel";"1989";"English";"2 - 2 (2 simultaneous)";"Biplane Duel";"N/A";"N/A";"Peter Mason"
"https://oagd.net/amiga/birds-of-prey";"b\birds-of-prey";"1991";"English";"1";"Birds of Prey";"Electronic Arts";"8.2";"Argonaut"
"https://oagd.net/amiga/bit-in-the-magic-castle";"b\bit-in-the-magic-castle";"1991";"Italian";"1";"Bit in the Magic Castle";"C.T.O.";"N/A";"C.R.D."
"https://oagd.net/amiga/the-black-cauldron";"t\the-black-cauldron";"1987";"English";"1";"The Black Cauldron";"Sierra - Disney";"N/A";
"https://oagd.net/amiga/black-crypt";"b\black-crypt";"1992";"English";"1";"Black Crypt";"Electronic Arts";"8.3";"Raven"
"https://oagd.net/amiga/black-lamp";"b\black-lamp";"1988";"English";"1";"Black Lamp";"Firebird";"N/A";
"https://oagd.net/amiga/black-shadow";"b\black-shadow";"1987";"English";"1 -2 (2 simultaneous)";"Black Shadow";"CRL";"N/A";"Zen Room"
"https://oagd.net/amiga/black-tiger";"b\black-tiger";"1990";"English";"1";"Black Tiger";"U.S. Gold";"7.3";"Clipper"
"https://oagd.net/amiga/black-viper";"b\black-viper";"1996";"English, German, Italian";"1";"Black Viper";"neo";"6.8";"Light Shock"
"https://oagd.net/amiga/blackjack-academy";"b\blackjack-academy";"1987";"English";"1-5(1 simultaneous)";"Blackjack Academy";"MicroIllusions";"N/A";
"https://oagd.net/amiga/blade-warrior";"b\blade-warrior";"1991";"English";"1";"Blade Warrior";"Image Works (Mirrorsoft)";"N/A";
"https://oagd.net/amiga/blades-of-steel";"b\blades-of-steel";"1990";"English";"1";"Blades of Steel";"Konami";"N/A";"Novotrade"
"https://oagd.net/amiga/blastar";"b\blastar";"1993";"English";"1";"Blastar";"Core";"N/A";"Core"
"https://oagd.net/amiga/blasteris";"b\blasteris";"1988";"English";"1 - 3 (3 simultaneous)";"Blasteris";"Markt & Technik";"N/A";
"https://oagd.net/amiga/blasteriods";"b\blasteriods";"1989";"English";"1 - 2 (2 simultaneous)";"Blasteroids";"Image Works";"N/A";"Teque"
"https://oagd.net/amiga/blinkys-scary-school";"b\blinkys-scary-school";"1990";"English";"1";"Blinky's Scary School";"Zeppelin Platinum";"N/A";
"https://oagd.net/amiga/blob";"b\blob";"1993";"English";"1";"Blob";"Core";"7.6";"Core"
"https://oagd.net/amiga/block-shock-the-last-chance";"b\block-shock-the-last-chance";"1991";"English";"1 - 2 (2 simultaneous)";"Block Shock: The Last Chance";"Kingsoft";"N/A";"Newcomer"
"https://oagd.net/amiga/blockhead";"b\blockhead";"1997";"English";"1";"Blockhead";"Epic Marketing / Islona";"N/A";"Applaud"
"https://oagd.net/amiga/blockhead-ii";"b\blockhead-ii";"1998";"English";"1";"Blockhead II";"Epic Marketing / Islona";"N/A";"Applaud"
"https://oagd.net/amiga/blockout";"b\blockout";"1990";"English";"1";"Blockout";"California Dreams / Rainbow Arts";"8.1";
"https://oagd.net/amiga/blood-money";"b\blood-money";"1989";"English";"1 - 2 (2 simultaneous)";"Blood Money";"Psygnosis";"7.9";"DMA"
"https://oagd.net/amiga/bloodnet";"b\bloodnet";"1995";"English";"1";"BloodNet";"Gametek / Microprose";"8.0";"Catfish"
"https://oagd.net/amiga/bloodnet-aga";"b\bloodnet-aga";"1995";"English";"1";"BloodNet [AGA]";"Gametek / Microprose";"7.4";"Catfish"
"https://oagd.net/amiga/bloodwych";"b\bloodwych";"1989";"English";"1 - 2 (2 simultaneous)";"Bloodwych";"Image Works";"7.6";"Anthony Taglione, Pete James & Philip Taglione"
"https://oagd.net/game/c93a7d96-ea76-50c3-a4cb-07cec6790615";"t\the-blue-and-the-gray";"1994";"English, German, French";"1 - 2 (2 simultaneous)";"The Blue and the Gray";"Impressions";"N/A";
"https://oagd.net/amiga/blue-angel-69";"b\blue-angel-69";"1989";"English";"1 - 2 (1 simultaneous)";"Blue Angel 69";"Magic Bytes / Euro Gold Starline (Softgold)";"N/A";"Magic Bytes [micro-partner]"
"https://oagd.net/amiga/blue-boy";"b\blue-boy";"1992";"English";"1";"Blue Boy";"Micromania";"N/A";
"https://oagd.net/amiga/the-blues-brothers";"t\the-blues-brothers";"1991";"English";"1 - 2 (2 simultaneous)";"The Blues Brothers";"Titus";"8.3";
"https://oagd.net/amiga/bob-morane-ocean";"b\bob-morane-ocean";"1988";"French";"1";"Bob Morane: Ocean";"Infogrames";"N/A";
"https://oagd.net/amiga/bobs-bad-day";"b\bobs-bad-day";"1993";"English";"1";"Bob's Bad Day";"Psygnosis";"N/A";"The Dome"
