"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"Query"
"SorceryPlus\SorceryPlus.Slave";"EmulPriv, ClearMem, Examine";"";"Sorcery+";"1988 Virgin Worldwide";"262144";"S\SorceryPlus_v1.02_1562.lha";"SorceryPlus";"SorceryPlus";"0";"whdload";"524288";"419081";"SorceryPlus";"OCS/ECS";"";"";"";"";"";"sorcery plus"
"Sorefist\Sorefist.Slave";"NoError, EmulPriv, Examine";"SoreFist ? SnakeSoft.";"SoreFist";"SnakeSoft.";"262144";"S\Sorefist_v1.0.lha";"Sorefist";"Sorefist";"0";"whdload";"1048576";"805294";"Sorefist";"OCS/ECS";"";"";"";"";"";"sorefist"
"SpaceAce2\SpaceAce2.Slave";"NoError, EmulTrap, NoKbd";"Space Ace 2 ? 1991 Ready Soft (5 disks).";"Space Ace 2: Borf";"1991 Readysoft";"0";"S\SpaceAce2_v1.1_0931.lha";"SpaceAce2";"SpaceAce2";"0";"whdload";"524288";"5152868";"SpaceAce2";"OCS/ECS";"";"";"";"";"";"space ace 2 borf"
"SpaceAceDemo\SpaceAceDemo.Slave";"NoError, ClearMem";"Space Ace Demo ? 1989 ReadySoft";"Space Ace Demo";"1989 ReadySoft";"360448";"S\SpaceAceDemo_v1.0.lha";"SpaceAceDemo";"SpaceAceDemo";"0";"whdload";"524288";"533475";"SpaceAce";"OCS/ECS";"";"";"Demo";"";"";"space ace"
"SpaceAce\SpaceAce.slave";"Disk, NoError, EmulTrap";"Space Ace (c) 1989 Readysoft. 2 versions supported.";"";"";"";"S\SpaceAce_v1.10_0085.lha";"SpaceAce";"SpaceAce";"0";"whdload";"524288";"4108215";"SpaceAce";"OCS/ECS";"";"";"";"";"";"space ace"
"SpaceAssault\SpaceAssault.slave";"NoError, EmulTrap, ClearMem";"Space Assault ? 1991 Magic Soft (Software 2000).";"Space Assault";"1991 Magic Soft (Software 2000)";"4096";"S\SpaceAssault_v1.0.lha";"SpaceAssault";"SpaceAssault";"0";"whdload";"524288";"998338";"SpaceAssault";"OCS/ECS";"";"";"";"";"";"space assault"
"Spaceball\Spaceball.Slave";"NoError, EmulPriv";"SpaceBall ? 1988 Rainbow Art.";"SpaceBall";"1988 Rainbow Art";"262144";"S\Spaceball_v1.1_2675.lha";"Spaceball";"Spaceball";"0";"whdload";"524288";"930712";"Spaceball";"OCS/ECS";"";"";"";"";"";"spaceball"
"SpaceCrusade&VoyageBeyond\SpaceCrusade.Slave";"NoError, EmulTrap, NoDivZero, ClearMem";"Space Crusade - The Voyage Beyond ? 1993 Gremlin.";"Space Crusade";"1991 Gremlin";"0";"S\SpaceCrusade&TheVoyageBeyond_v2.2_1535.lha";"SpaceCrusade&VoyageBeyond";"SpaceCrusade&VoyageBeyond";"0";"whdload";"524288";"2828771";"SpaceCrusade";"OCS/ECS";"";"";"";"";"VoyageBeyond";"space crusade"
"SpaceCrusade&VoyageBeyond\VoyageBeyond.Slave";"NoError, EmulTrap, NoDivZero, ClearMem";"Space Crusade - The Voyage Beyond ? 1993 Gremlin.";"Space Crusade Expansion Disk";"1992 Gremlin";"0";"S\SpaceCrusade&TheVoyageBeyond_v2.2_1535.lha";"SpaceCrusade&VoyageBeyond";"SpaceCrusade&VoyageBeyond";"0";"whdload";"524288";"2828771";"SpaceCrusade";"OCS/ECS";"";"";"";"";"VoyageBeyond";"space crusade expansion"
"SpaceCrusade\SpaceCrusade.Slave";"NoError, EmulTrap, NoDivZero, ClearMem";"Space Crusade - The Voyage Beyond ? 1993 Gremlin.";"Space Crusade";"1991 Gremlin";"0";"S\SpaceCrusade_v2.2_1535.lha";"SpaceCrusade";"SpaceCrusade";"0";"whdload";"524288";"1916380";"SpaceCrusade";"OCS/ECS";"";"";"";"";"";"space crusade"
"Spacecutter\Spacecutter.Slave";"NoError, EmulTrap, NoKbd";"Space Cutter (c) 1988 Maelstrom Games/Telecomsoft - 1";"Space Cutter";"1988 Maelstrom Games/Telecomsoft";"4096";"S\Spacecutter_v1.0_1408.lha";"Spacecutter";"Spacecutter";"0";"whdload";"524288";"269035";"Spacecutter";"OCS/ECS";"";"";"";"";"";"spacecutter space cutter"
"SpaceGun\SpaceGun.Slave";"NoError, EmulTrap, ClearMem";"Space Gun ? 1991 Ocean.";"Space Gun";"1991 Ocean";"0";"S\SpaceGun_v1.1.lha";"SpaceGun";"SpaceGun";"0";"whdload";"524288";"1820052";"SpaceGun";"OCS/ECS";"";"";"";"";"";"space gun"
"SpaceHarrier&RetrnFntZone\SpaceHarrier.slave";"NoError, ClearMem";"Space Harrier ? 1989 Elite";"Space Harrier";"1989 Elite";"4096";"S\SpaceHarrier&ReturnToFantasyZone_v1.3.lha";"SpaceHarrier&RetrnFntZone";"SpaceHarrier&RetrnFntZone";"0";"whdload";"524288";"1278644";"SpaceHarrier";"OCS/ECS";"";"";"";"";"RetrnFntZone";"space harrier"
"SpaceHarrier2\SpaceHarrier2.Slave";"Disk, NoError, EmulTrap";"Space Harrier 2 ? 1990 Sega.";"";"";"";"S\SpaceHarrier2_v1.0_1121.lha";"SpaceHarrier2";"SpaceHarrier2";"0";"whdload";"524288";"914032";"SpaceHarrier2";"OCS/ECS";"";"";"";"";"";"space harrier 2"
"SpaceHarrier\SpaceHarrier.Slave";"NoError, ClearMem";"Space Harrier ? 1989 Elite";"Space Harrier";"1989 Elite";"4096";"S\SpaceHarrier_v1.3_1600.lha";"SpaceHarrier";"SpaceHarrier";"0";"whdload";"524288";"508777";"SpaceHarrier";"OCS/ECS";"";"";"";"";"";"space harrier"
"SpaceHarrierNTSC\SpaceHarrierNTSC.Slave";"NoError, ClearMem";"Space Harrier ? 1989 Elite";"Space Harrier";"1989 Elite";"4096";"S\SpaceHarrier_v1.3_NTSC.lha";"SpaceHarrierNTSC";"SpaceHarrierNTSC";"0";"whdload";"524288";"508790";"SpaceHarrier";"OCS/ECS";"";"";"";"NTSC";"";"space harrier"
"SpaceHulk\SpaceHulk.Slave";"NoError, EmulPriv";"Space Hulk ? 1993 Electronic Arts";"--> Space Hulk <--";"1993 Electronic Arts";"262144";"S\SpaceHulk_v1.0_1279.lha";"SpaceHulk";"SpaceHulk";"0";"whdload";"1048576";"2409134";"SpaceHulk";"OCS/ECS";"";"";"";"";"";"space hulk"
"SpaceMAXDe\SpaceMAXDe.Slave";"NoError, EmulPriv, Examine";"Space MAX ? 1992 Starbyte";"Space MAX";"1992 Starbyte";"786432";"S\SpaceMAX_v1.1_De.lha";"SpaceMAXDe";"SpaceMAXDe";"0";"whdload";"1048576";"2036793";"SpaceMAX";"OCS/ECS";"De";"";"";"";"";"space max"
"SpacePilot89\SpacePilot89.Slave";"NoError, EmulTrap";"Space Pilot 89 ? 1989 KingSoft.";"Space Pilot 89";"1989 King Soft ";"0";"S\SpacePilot89_v1.1.lha";"SpacePilot89";"SpacePilot89";"0";"whdload";"524288";"916002";"SpacePilot89";"OCS/ECS";"";"";"";"";"";"space pilot 89"
"SpaceQuest2\SpaceQuest2.slave";"NoError, EmulPriv, Examine";"Space Quest 2 ? 1988 Sierra.";"Space Quest 2";"1988 Sierra";"589824";"S\SpaceQuest2_v1.0.lha";"SpaceQuest2";"SpaceQuest2";"0";"whdload";"524288";"850920";"SpaceQuest2";"OCS/ECS";"";"";"";"";"";"space quest 2"
"SpaceQuest3\SpaceQuest3.slave";"NoError, EmulPriv, Examine";"Space Quest III - The Pirates of Pestulon ? 1989 Sierra.";"Space Quest III - The Pirates of Pestulon";"1989 Sierra";"1048576";"S\SpaceQuest3_v1.2b_0292.lha";"SpaceQuest3";"SpaceQuest3";"0";"whdload";"524288";"2863300";"SpaceQuest3";"OCS/ECS";"";"";"";"";"";"space quest 3 the pirates of pestulon"
"SpaceQuest3De\SpaceQuest3De.slave";"NoError, EmulPriv, Examine";"Space Quest III - The Pirates of Pestulon ? 1989 Sierra.";"Space Quest III - The Pirates of Pestulon";"1989 Sierra";"1048576";"S\SpaceQuest3_v1.2b_De_0579.lha";"SpaceQuest3De";"SpaceQuest3De";"0";"whdload";"524288";"3304598";"SpaceQuest3";"OCS/ECS";"De";"";"";"";"";"space quest 3 the pirates of pestulon"
"SpaceQuest4\SpaceQuest4.slave";"NoError, EmulPriv, Examine";"Space Quest IV ? 1991 Sierra.";"Space Quest IV";"1991 Sierra";"1048576";"S\SpaceQuest4_v1.1_1177.lha";"SpaceQuest4";"SpaceQuest4";"0";"whdload";"524288";"5580150";"SpaceQuest4";"OCS/ECS";"";"";"";"";"";"space quest 4"
"SpaceQuest4De\SpaceQuest4De.slave";"NoError, EmulPriv, Examine";"Space Quest IV ? 1991 Sierra.";"Space Quest IV";"1991 Sierra";"1048576";"S\SpaceQuest4_v1.1_De_2369.lha";"SpaceQuest4De";"SpaceQuest4De";"0";"whdload";"524288";"5706080";"SpaceQuest4";"OCS/ECS";"De";"";"";"";"";"space quest 4"
"SpaceQuestEnhanced\SpaceQuestEnhanced.slave";"NoError, EmulPriv, Examine";"Space Quest I (Enhanced) ? 1991 Sierra.";"Space Quest I (Enhanced)";"1991 Sierra";"786432";"S\SpaceQuestEnhanced_v1.2_2222.lha";"SpaceQuestEnhanced";"SpaceQuestEnhanced";"0";"whdload";"1048576";"4869733";"SpaceQuestEnhanced";"OCS/ECS";"";"";"";"";"";"space quest the sarien encounter 981"
"SpaceQuest\SpaceQuest.Slave";"NoError, EmulTrap, EmulPriv, Examine";"Space Quest ? 1987 Sierra.";"Space Quest";"1987 Sierra";"262144";"S\SpaceQuest_v1.2_1484.lha";"SpaceQuest";"SpaceQuest";"0";"whdload";"524288";"653228";"SpaceQuest";"OCS/ECS";"";"";"";"";"";"space quest"
"SpaceRacer\SpaceRacer.Slave";"NoError, EmulPriv, Examine";"Space Racer ? 1988 Loriciels.";"Space Racer";"1988 Loriciels";"786432";"S\SpaceRacer_v1.0_0580.lha";"SpaceRacer";"SpaceRacer";"0";"whdload";"524288";"911518";"SpaceRacer";"OCS/ECS";"";"";"";"";"";"space racer"
"SpaceRacerFr\SpaceRacerFr.Slave";"NoError, EmulPriv, Examine";"Space Racer ? 1988 Loriciels.";"Space Racer";"1988 Loriciels";"786432";"S\SpaceRacer_v1.0_Fr_2408.lha";"SpaceRacerFr";"SpaceRacerFr";"0";"whdload";"524288";"911520";"SpaceRacer";"OCS/ECS";"Fr";"";"";"";"";"space racer"
"SpaceRangerArcadia\SpaceRangerArcadia.Slave";"NoError, EmulTrap, EmulPriv";"Arcadia Systems version of Space Ranger game";"Space Ranger (Arcadia)";"1987 Synergistic Software";"933888";"S\SpaceRanger_v0.1_Arcadia.lha";"SpaceRangerArcadia";"SpaceRangerArcadia";"0";"whdload";"524288";"667420";"SpaceRangerArcadia";"OCS/ECS";"";"";"";"";"";"space ranger arcadia"
"SpaceRogue\SpaceRogue.Slave";"NoError, EmulPriv, Examine";"Space Rogue ? 1989 Mindscape";"Space Rogue";"1989 Mindscape";"786432";"S\SpaceRogue_v1.1_2069.lha";"SpaceRogue";"SpaceRogue";"0";"whdload";"524288";"706963";"SpaceRogue";"OCS/ECS";"";"";"";"";"";"space rogue"
"SpaceStation\SpaceStation.Slave";"NoError";"Space Station (c) 1986 Paradox Software";"Space Station";"1986 Paradox Software";"4096";"S\SpaceStation_v1.0_1615.lha";"SpaceStation";"SpaceStation";"0";"whdload";"413696";"361469";"SpaceStation";"OCS/ECS";"";"";"";"";"";"space station oblivion"
"SpecialForces\SpecialForces.slave";"NoError, EmulTrap";"Special Forces by Microprose (c) 1993 - 3 disks.";"Special Forces";"1992 Microprose";"524288";"S\SpecialForces_v1.0_0728.lha";"SpecialForces";"SpecialForces";"0";"whdload";"524288";"2128388";"SpecialForces";"OCS/ECS";"";"";"";"";"";"special forces"
"Speedball2\Speedball2.Slave";"Disk, NoError, EmulTrap";"Speedball2, ?1991 Imageworks";"-* S P E E D B A L L  2 *-";"1991 The Bitmap Brothers";"0";"S\Speedball2_v1.0_2897.lha";"Speedball2";"Speedball2";"0";"whdload";"524288";"972128";"Speedball2";"OCS/ECS";"";"";"";"";"";"speedball 2 brutal deluxe"
"Speedball2NTSC\Speedball2NTSC.Slave";"Disk, NoError, EmulTrap";"Speedball2, ?1991 Imageworks";"-* S P E E D B A L L  2 *-";"1991 The Bitmap Brothers";"0";"S\Speedball2_v1.0_NTSC_2006.lha";"Speedball2NTSC";"Speedball2NTSC";"0";"whdload";"524288";"972141";"Speedball2";"OCS/ECS";"";"";"";"NTSC";"";"speedball 2"
"Speedball2CD32\Speedball2CD32.Slave";"NoError, Req68020, EmulPriv, Examine";"Speedball II CD?? ? 1993 Renegade.";"Speedball 2 CD³²";"1994 Renegade";"917504";"S\Speedball2_v2.2_CD32.lha";"Speedball2CD32";"Speedball2CD32";"0";"whdload";"2093056";"1383423";"Speedball2";"CD32";"";"";"";"";"";"speedball 2 brutal deluxe"
"Speedball\Speedball.slave";"Disk, NoError";"Speedball, 1 disk ? 1988-1989 Mirrorsoft/Imageworks.";"Speedball";"1988-1990 Imageworks/Mirrorsoft";"0";"S\Speedball_v2.0_0581.lha";"Speedball";"Speedball";"0";"whdload";"524288";"809712";"Speedball";"OCS/ECS";"";"";"";"";"";"speedball"
"SpeedballNTSC\SpeedballNTSC.slave";"Disk, NoError";"Speedball, 1 disk ? 1988-1989 Mirrorsoft/Imageworks.";"Speedball";"1988-1990 Imageworks/Mirrorsoft";"0";"S\Speedball_v2.0_NTSC_0086.lha";"SpeedballNTSC";"SpeedballNTSC";"0";"whdload";"524288";"964477";"Speedball";"OCS/ECS";"";"";"";"NTSC";"";"speedball"
"SpeedboatAssassins\SpeedboatAssassins.Slave";"NoError, ClearMem";"Speedboat Assassin ? 1989 Mastertronic";"Speedboat Assassin";"1989 Mastertronic";"4096";"S\SpeedboatAssassins_v1.0_1664.lha";"SpeedboatAssassins";"SpeedboatAssassins";"0";"whdload";"524288";"412789";"SpeedboatAssassins";"OCS/ECS";"";"";"";"";"";"speedboat assassins assassin"
"SpeedBuggy\SpeedBuggy.slave";"Disk, NoError, EmulTrap";"";"";"";"";"S\SpeedBuggy_v1.1.lha";"SpeedBuggy";"SpeedBuggy";"0";"whdload";"524288";"491656";"SpeedBuggy";"OCS/ECS";"";"";"";"";"";"speed buggy"
"SpellboundDizzy\SpellboundDizzy.Slave";"NoError, EmulTrap, ClearMem";"Spellbound Dizzy ? 1992 Codemasters.";"Spellbound Dizzy";"1992 Codemasters";"0";"S\SpellboundDizzy_v1.0_2142.lha";"SpellboundDizzy";"SpellboundDizzy";"0";"whdload";"524288";"561708";"SpellboundDizzy";"OCS/ECS";"";"";"";"";"";"spellbound dizzy"
"SpellBound\SpellBound.Slave";"Disk, NoError, EmulTrap";"Spellbound, ?1988 Psygnosis";"- SpellbounD -";"1988 Psygnosis";"0";"S\SpellBound_v1.0_0783.lha";"SpellBound";"SpellBound";"0";"whdload";"1048576";"916292";"SpellBound";"OCS/ECS";"";"";"";"";"";"spell bound spellboun"
"SpellfireTheSorcerer\SpellfireTheSorcerer.slave";"NoError, EmulTrap";"Spellfire The Sorceror by Codemasters (c) 1991 - 1 disk.";"Spellfire the Sorcerer";"1991 Codemasters";"0";"S\SpellfireTheSorcerer_v1.1_0231.lha";"SpellfireTheSorcerer";"SpellfireTheSorcerer";"0";"whdload";"524288";"360471";"SpellfireTheSorcerer";"OCS/ECS";"";"";"";"";"";"spellfire the sorcerer"
"SperisLegacyAGA\SperisLegacyAGA.Slave";"NoError, EmulPriv, Examine";"The Speris Legacy floppy & CD?? ? 1996 Team 17";"The Speris Legacy";"1996 Binary Emotions";"1048576";"S\SperisLegacy_v1.1_AGA_1337.lha";"SperisLegacyAGA";"SperisLegacyAGA";"0";"whdload";"2093056";"3242941";"SperisLegacy";"AGA";"";"";"";"";"";"speris legacy the"
"SperisLegacyCD32\SperisLegacyCD32.Slave";"NoError, EmulPriv, Examine";"The Speris Legacy floppy & CD?? ? 1996 Team 17";"The Speris Legacy";"1996 Binary Emotions";"1048576";"S\SperisLegacy_v1.1_CD32.lha";"SperisLegacyCD32";"SperisLegacyCD32";"0";"whdload";"2093056";"4510368";"SperisLegacy";"CD32";"";"";"";"";"";"speris legacy the"
"SphericalWorlds\SphericalWorlds.Slave";"NoError, NoKbd, ClearMem";"Spherical Worlds ? 1996 Neo";"Spherical Worlds";"1996 Neo";"745472";"S\SphericalWorlds_v1.0.1_2928.lha";"SphericalWorlds";"SphericalWorlds";"0";"whdload";"491520";"2151413";"SphericalWorlds";"OCS/ECS";"";"";"";"";"";"spherical worlds"
"SphericalWorldsCD\SphericalWorldsCD.Slave";"NoError, NoKbd, ClearMem";"Spherical Worlds ? 1996 Neo";"Spherical Worlds";"1996 Neo";"745472";"S\SphericalWorlds_v1.0.1_CD.lha";"SphericalWorldsCD";"SphericalWorldsCD";"0";"whdload";"491520";"2128296";"SphericalWorlds";"CD";"";"";"";"";"";"spherical worlds"
"Spherical\Spherical.Slave";"Disk, NoError, ClearMem";"Spherical (c) 1989 Rainbow Arts.";"Spherical";"1989 Rainbow Arts";"4096";"S\Spherical_v1.1_0977.lha";"Spherical";"Spherical";"0";"whdload";"524288";"744303";"Spherical";"OCS/ECS";"";"";"";"";"";"spherical"
"SpikeInTransylvania\SpikeInTransylvania.Slave";"NoError, EmulTrap, NoKbd";"Spike in Transylvania (c) 1991 Codemasters - 1 disk.";"Spike in Transylvania";"1991 Codemasters";"0";"S\SpikeInTransylvania_v1.0.lha";"SpikeInTransylvania";"SpikeInTransylvania";"0";"whdload";"524288";"388853";"SpikeInTransylvania";"OCS/ECS";"";"";"";"";"";"spike in transylvania"
"SpindizzyWorlds\SpindizzyWorlds.slave";"Disk, NoError, EmulTrap, NoKbd";"";"";"";"";"S\SpindizzyWorlds_v1.1_1179.lha";"SpindizzyWorlds";"SpindizzyWorlds";"0";"whdload";"524288";"913258";"SpindizzyWorlds";"OCS/ECS";"";"";"";"";"";"spindizzy worlds"
"SpiritOfAdventureDe1Disk\SpiritOfAdventureDe1Disk.slave";"Disk, NoError";"Spirit Of Adventure ? 1991 Starbyte.";"";"";"";"S\SpiritOfAdventure_v1.2_De_1Disk.lha";"SpiritOfAdventureDe1Disk";"SpiritOfAdventureDe1Disk";"1024";"whdload";"524288";"843026";"SpiritOfAdventure";"OCS/ECS";"De";"";"";"1Disk";"";"spirit of adventure"
"SpiritOfAdventureDe3Disk\SpiritOfAdventureDe3Disk.slave";"Disk, NoError";"Spirit Of Adventure ? 1991 Starbyte.";"";"";"";"S\SpiritOfAdventure_v1.2_De_3Disk.lha";"SpiritOfAdventureDe3Disk";"SpiritOfAdventureDe3Disk";"1024";"whdload";"524288";"2718468";"SpiritOfAdventure";"OCS/ECS";"De";"";"";"3Disk";"";"spirit of adventure"
"SpittingImage\SpittingImage.slave";"NoError, EmulTrap";"Spitting Image by Domark (c) 1988 - 1 disk.";"Spitting Image";"1988 Domark";"0";"S\SpittingImage_v1.0.lha";"SpittingImage";"SpittingImage";"0";"whdload";"524288";"574887";"Spitting";"OCS/ECS";"";"";"";"Image";"";"spitting image"
"SpotArcadia\SpotArcadia.Slave";"NoError, EmulTrap, EmulPriv";"Arcadia Systems version of Spot game";"Spot (Arcadia)";"1990 Virgin Mastertronic";"1458176";"S\Spot_v0.1_Arcadia.lha";"SpotArcadia";"SpotArcadia";"0";"whdload";"524288";"1191741";"SpotArcadia";"OCS/ECS";"";"";"";"";"";"spot arcadia"
"Spot\Spot.Slave";"NoError, EmulPriv";"Spot (c) 1990 Virgin/Mastertronic - 1 disk.";"Spot";"1990 Virgin/Mastertronic";"1048576";"S\Spot_v1.0_1558.lha";"Spot";"Spot";"0";"whdload";"524288";"720603";"Spot";"OCS/ECS";"";"";"";"";"";"spot"
"SpyVsSpy2TheIslandCaper\SpyVsSpy2TheIslandCaper.Slave";"NoError, EmulTrap";"Spy Vs Spy 2:  The Island Caper (c) 1989 Wicked";"Spy Vs Spy 2: The Island Caper";"1989 Wicked Software/First Star Software Inc";"0";"S\SpyVsSpy2TheIslandCaper_v1.0_0729.lha";"SpyVsSpy2TheIslandCaper";"SpyVsSpy2TheIslandCaper";"0";"whdload";"524288";"284872";"SpyVsSpy2TheIslandCaper";"OCS/ECS";"";"";"";"";"";"spy vs 2 the island caper"
"SpyVsSpy3ArcticAntics\SpyVsSpy3ArcticAntics.Slave";"NoError, EmulTrap";"Spy Vs Spy 3:  Arctic Antics (c) 1989 Wicked";"Spy Vs Spy 3: Arctic Antics";"1989 Wicked Software/First Star Software Inc";"0";"S\SpyVsSpy3ArcticAntics_v1.0_0730.lha";"SpyVsSpy3ArcticAntics";"SpyVsSpy3ArcticAntics";"0";"whdload";"524288";"328556";"SpyVsSpy3ArcticAntics";"OCS/ECS";"";"";"";"";"";"spy vs 3 arctic antics"
"SpyVsSpy\SpyVsSpy.Slave";"NoError, EmulTrap";"Spy Vs Spy (c) 1989 Wicked Software/First Star";"Spy Vs Spy";"1989 Wicked Software/First Star Software Inc";"0";"S\SpyVsSpy_v1.0_0389.lha";"SpyVsSpy";"SpyVsSpy";"0";"whdload";"524288";"237351";"SpyVsSpy";"OCS/ECS";"";"";"";"";"";"spy vs"
"SpyWhoLovedMe\SpyWhoLovedMe.Slave";"NoError, EmulTrap";"The Spy Who Loved Me (c) 1990 Domark.";"The Spy Who Loved Me";"1990 Domark";"0";"S\SpyWhoLovedMe_v1.0_2186.lha";"SpyWhoLovedMe";"SpyWhoLovedMe";"0";"whdload";"524288";"915686";"SpyWhoLovedMe";"OCS/ECS";"";"";"";"";"";"spy who loved me the"
"Sqrxz\Sqrxz.Slave";"NoError, EmulTrap, ClearMem";"Sqrxz ? 2012 Retroguru.";"Srqxz";"2012 Retroguru";"524288";"S\Sqrxz_v1.01.lha";"Sqrxz";"Sqrxz";"0";"whdload";"524288";"920920";"Sqrxz";"OCS/ECS";"";"";"";"";"";"sqrxz srqxz"
"StackUp\StackUp.Slave";"NoError, EmulTrap";"Stack Up by Zeppelin Games (c) 1991 - 1 disk.";"Stack Up";"1991 Zeppelin";"0";"S\StackUp_v1.2_0381.lha";"StackUp";"StackUp";"0";"whdload";"524288";"915613";"StackUp";"OCS/ECS";"";"";"";"";"";"stack up"
"Starbirds\Starbirds.Slave";"NoError, ClearMem";"Starbirds ? 1993-96 Sam Jordan & Dario Hardmeier";"Starbirds";"1993-96 Sam Jordan & Dario Hardmeier";"8192";"S\Starbirds_v1.1.lha";"Starbirds";"Starbirds";"0";"whdload";"524288";"865938";"Starbirds";"OCS/ECS";"";"";"";"";"";"starbirds"
"Starblade\Starblade.Slave";"NoError, EmulPriv, Examine";"Starbade by Silmarils (c) 1990 - 1 disk.";"Starblade (without fast memory)";"1990 Silmarils";"262144";"S\Starblade_v1.2.lha";"Starblade";"Starblade";"0";"whdload";"589824";"806720";"Starblade";"OCS/ECS";"";"";"";"";"";"starblade without fast memory"
"StarbladeFast\StarbladeFast.slave";"NoError, EmulPriv, Examine";"Starbade by Silmarils (c) 1990 - 1 disk.";"Starblade";"1990 Silmarils";"524288";"S\Starblade_v1.2_Fast.lha";"StarbladeFast";"StarbladeFast";"0";"whdload";"524288";"806732";"Starblade";"OCS/ECS";"";"Fast";"";"";"";"starblade"
"StarbladeFr\StarbladeFr.Slave";"NoError, EmulPriv, Examine";"Starbade by Silmarils (c) 1990 - 1 disk.";"Starblade (without fast memory)";"1990 Silmarils";"262144";"S\Starblade_v1.2_Fr.lha";"StarbladeFr";"StarbladeFr";"0";"whdload";"589824";"791395";"Starblade";"OCS/ECS";"Fr";"";"";"";"";"starblade without fast memory"
"StarbladeFastFr\StarbladeFastFr.slave";"NoError, EmulPriv, Examine";"Starbade by Silmarils (c) 1990 - 1 disk.";"Starblade";"1990 Silmarils";"524288";"S\Starblade_v1.2_Fr_Fast.lha";"StarbladeFastFr";"StarbladeFastFr";"0";"whdload";"524288";"791407";"Starblade";"OCS/ECS";"Fr";"Fast";"";"";"";"starblade"
"Starblaze\Starblaze.slave";"NoError, EmulTrap";"Starblaze by Logotron (c) 1989 - 1 disk.";"Starblaze";"1989 Logotron";"0";"S\Starblaze_v1.0_0731.lha";"Starblaze";"Starblaze";"0";"whdload";"524288";"463790";"Starblaze";"OCS/ECS";"";"";"";"";"";"starblaze"
"StarCommand\StarCommand.Slave";"NoError, EmulTrapV, EmulPriv, ClearMem, Examine";"Star Command ?1989 SSI";"Star Command";"1989 SSI";"524288";"S\StarCommand_v1.0_0989.lha";"StarCommand";"StarCommand";"0";"whdload";"524288";"1139023";"StarCommand";"OCS/ECS";"";"";"";"";"";"star command"
"StarControl\StarControl.Slave";"NoError, EmulPriv, ClearMem, Examine";"Star Control ? 1990 Accolade";"Star Control";"1990 Accolade";"786432";"S\StarControl_v1.0.lha";"StarControl";"StarControl";"0";"whdload";"524288";"1474915";"StarControl";"OCS/ECS";"";"";"";"";"";"star control"
"StarCrusaderAGA\StarCrusaderAGA.Slave";"NoError, NoDivZero, Req68020, ReqAGA, EmulPriv, Examine";"Star Crusader ? 1996 Human Soft/Gametek.";"Star Crusader";"1996 Human Soft/Gametek";"1179648";"S\StarCrusader_v1.0_AGA_2349.lha";"StarCrusaderAGA";"StarCrusaderAGA";"0";"whdload";"1441792";"14762110";"StarCrusader";"AGA";"";"";"";"";"";"star crusader"
"Stardust\Stardust.slave";"NoError, EmulTrap, NoKbd";"Stardust ? 1993 Bloodhouse";"Stardust";"1993 Bloodhouse";"0";"S\Stardust_v1.5_2102.lha";"Stardust";"Stardust";"0";"whdload";"1048576";"3042145";"Stardust";"OCS/ECS";"";"";"";"";"";"stardust"
"Starglider2\Starglider2.Slave";"NoError";"Starglider 2 ? 1988 Argonaut Software.";"Starglider 2";"1988 Argonaut Software";"450560";"S\Starglider2_v1.2.1.lha";"Starglider2";"Starglider2";"0";"whdload";"524288";"896817";"Starglider2";"OCS/ECS";"";"";"";"";"";"starglider 2"
"Starglider\Starglider.Slave";"NoError";"Starglider (c) 1987 Argonaut Software/Firebird -";"Starglider";"1987 Argonaut Software/Firebird";"0";"S\Starglider_v1.0_0174.lha";"Starglider";"Starglider";"0";"whdload";"524288";"549761";"Starglider";"OCS/ECS";"";"";"";"";"";"starglider"
"StarGoose\StarGoose.Slave";"NoError, EmulTrap, ClearMem";"Stargoose (c) 1988 Logotron - 1 disk.";"Stargoose";"1988 Logotron";"0";"S\StarGoose_v1.0_1055.lha";"StarGoose";"StarGoose";"0";"whdload";"524288";"277686";"StarGoose";"OCS/ECS";"";"";"";"";"";"star goose"
"Starians\Starians.slave";"NoError, EmulTrap";"Starians by Amigo! (c) 1991 - 1 disk.";"Starians";"1991 Amigo!";"0";"S\Starians_v1.0.lha";"Starians";"Starians";"0";"whdload";"524288";"504087";"Starians";"OCS/ECS";"";"";"";"";"";"starians"
"Starlord\Starlord.Slave";"NoError, EmulPriv, ClearMem, Examine";"Starlord ?1994 MicroProse";"Starlord";"1994 MicroProse";"851968";"S\Starlord_v1.1_1878.lha";"Starlord";"Starlord";"0";"whdload";"524288";"2225609";"Starlord";"OCS/ECS";"";"";"";"";"";"starlord"
"StarlordDe\StarlordDe.Slave";"NoError, EmulPriv, ClearMem, Examine";"Starlord ?1994 MicroProse";"Starlord";"1994 MicroProse";"851968";"S\Starlord_v1.1_De_0788.lha";"StarlordDe";"StarlordDe";"0";"whdload";"524288";"2233053";"Starlord";"OCS/ECS";"De";"";"";"";"";"starlord"
