"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation"
"MissionElevator\MissionElevator.Slave";"EmulTrap, EmulPriv, Examine";"Mission Elevator ? 1987 Micropartner.";"<=/=/=/=/=[ Mission Elevator ]=\=\=\=\=>";"1987 Micropartner";"262144";"M\MissionElevator_v1.0_1282.lha";"MissionElevator";"MissionElevator";"0";"whdload";"524288";"375506";"MissionElevator";"OCS/ECS";"";"";"";"";""
"MoebiusNTSC\MoebiusNTSC.Slave";"NoError, EmulPriv, Examine";"Moebius ? 1987 Origin.";"Moebius";"1987 Origin";"262144";"M\Moebius_v1.0_NTSC_1385.lha";"MoebiusNTSC";"MoebiusNTSC";"0";"whdload";"524288";"604301";"Moebius";"OCS/ECS";"";"";"";"NTSC";""
"MonkeyIsland2\MonkeyIsland2.slave";"NoError, EmulPriv, Examine";"Monkey Island 2 ? 1992 LucasFilms Games";"Secret Of Monkey Island 2";"1992 Lucasfilm Games";"786432";"M\MonkeyIsland2_v1.3_0020.lha";"MonkeyIsland2";"MonkeyIsland2";"0";"whdload";"524288";"8881217";"MonkeyIsland2";"OCS/ECS";"";"";"";"";""
"MonkeyIsland2Fr\MonkeyIsland2Fr.slave";"NoError, EmulPriv, Examine";"Monkey Island 2 ? 1992 LucasFilms Games";"Secret Of Monkey Island 2";"1992 Lucasfilm Games";"786432";"M\MonkeyIsland2_v1.3_Fr_2596.lha";"MonkeyIsland2Fr";"MonkeyIsland2Fr";"0";"whdload";"524288";"8952603";"MonkeyIsland2";"OCS/ECS";"Fr";"";"";"";""
"MonkeyIsland2It\MonkeyIsland2It.slave";"NoError, EmulPriv, Examine";"Monkey Island 2 ? 1992 LucasFilms Games";"Secret Of Monkey Island 2";"1992 Lucasfilm Games";"786432";"M\MonkeyIsland2_v1.3_It.lha";"MonkeyIsland2It";"MonkeyIsland2It";"0";"whdload";"524288";"8926835";"MonkeyIsland2";"OCS/ECS";"It";"";"";"";""
"MonkeyIsland2De\MonkeyIsland2De.slave";"NoError, EmulPriv, Examine";"Monkey Island 2 ? 1992 LucasFilms Games";"Secret Of Monkey Island 2";"1992 Lucasfilm Games";"786432";"M\MonkeyIsland2_v1.3_De_0077.lha";"MonkeyIsland2De";"MonkeyIsland2De";"0";"whdload";"524288";"8940127";"MonkeyIsland2";"OCS/ECS";"De";"";"";"";""
"MonkeyIsland2Es\MonkeyIsland2Es.slave";"NoError, EmulPriv, Examine";"Monkey Island 2 ? 1992 LucasFilms Games";"Secret Of Monkey Island 2";"1992 Lucasfilm Games";"786432";"M\MonkeyIsland2_v1.3_Es.lha";"MonkeyIsland2Es";"MonkeyIsland2Es";"0";"whdload";"524288";"8922647";"MonkeyIsland2";"OCS/ECS";"Es";"";"";"";""
"MonsterBusiness\MonsterBusiness.slave";"NoError, EmulTrap, ClearMem";"Monster Business ? 1991 Eclipse.";"Monster Business";"1991 Eclipse";"0";"M\MonsterBusiness_v1.4_3032.lha";"MonsterBusiness";"MonsterBusiness";"0";"whdload";"524288";"337744";"MonsterBusiness";"OCS/ECS";"";"";"";"";""
"MontyPythonsFlyCir\MontyPythonsFlyCir.Slave";"NoError, EmulTrap, NoDivZero, NoKbd, ClearMem";"Monty Python's Flying Circus ? 1990 Core Design/Virgin.";"Monty Pythons Flying Circus";"1990 Core Design/Virgin Games";"0";"M\MontyPythonsFlyingCircus_v1.3_0273.lha";"MontyPythonsFlyCir";"MontyPythonsFlyCir";"0";"whdload";"524288";"927582";"MontyPythonsFlyCir";"OCS/ECS";"";"";"";"";""
"MontyPythonsFlyCirNTSC\MontyPythonsFlyCirNTSC.Slave";"NoError, EmulTrap, NoDivZero, NoKbd, ClearMem";"Monty Python's Flying Circus ? 1990 Core Design/Virgin.";"Monty Pythons Flying Circus";"1990 Core Design/Virgin Games";"0";"M\MontyPythonsFlyingCircus_v1.3_NTSC_1174.lha";"MontyPythonsFlyCirNTSC";"MontyPythonsFlyCirNTSC";"0";"whdload";"524288";"927595";"MontyPythonsFlyCir";"OCS/ECS";"";"";"";"NTSC";""
"Moochies\Moochies.Slave";"NoError, EmulTrap, ClearMem";"The Moochies by Breadline (c) 1991 - 2 disks.";"The Moochies";"1991 Breadline";"0";"M\Moochies_v1.0.lha";"Moochies";"Moochies";"0";"whdload";"528384";"1496893";"Moochies";"OCS/ECS";"";"";"";"";""
"MoonBlasterFr\MoonBlasterFr.Slave";"NoError, EmulTrap, NoDivZero, ClearMem";"MoonBlaster ? 1990 Loriciel.";"Moon Blaster";"1990 Loriciel";"0";"M\MoonBlaster_v1.1_Fr_2418.lha";"MoonBlasterFr";"MoonBlasterFr";"0";"whdload";"1048576";"690365";"MoonBlaster";"OCS/ECS";"Fr";"";"";"";""
"Moonfall\Moonfall.slave";"NoError, EmulPriv, Examine";"Moonfall ? 1991 21st Century Entertainment";"Moonfall";"1991 21st Century";"786432";"M\Moonfall_v1.1.lha";"Moonfall";"Moonfall";"0";"whdload";"524288";"469981";"Moonfall";"OCS/ECS";"";"";"";"";""
"MoonShineRacers\MoonShineRacers.Slave";"NoError, EmulTrap";"Moonshine Racers (c) 1991 Millennium - 2 disks.";"Moonshine Racers";"1991 Peak Star/Millennium";"0";"M\MoonShineRacers_v1.0_1540.lha";"MoonShineRacers";"MoonShineRacers";"0";"whdload";"524288";"1841463";"MoonShineRacers";"OCS/ECS";"";"";"";"";""
"Moonstone\Moonstone.Slave";"NoError";"Moonstone ? 1991 Mindscape.";"Moonstone";"1991 Mindscape";"565248";"M\Moonstone_v1.6_0360.lha";"Moonstone";"Moonstone";"0";"whdload";"524288";"2326000";"Moonstone";"OCS/ECS";"";"";"";"";""
"Moonwalker\Moonwalker.Slave";"NoError, EmulTrap, NoDivZero, ClearMem";"Moon Walker ? 1989 US Gold/Emerald SoftWare.";"MoonWalker";"1989 Us Gold/Emerald Software";"0";"M\Moonwalker_v1.0.lha";"Moonwalker";"Moonwalker";"0";"whdload";"1048576";"1795455";"Moonwalker";"OCS/ECS";"";"";"";"";""
"MorphCD32\MorphCD32.Slave";"NoError, ReqAGA, EmulPriv, Examine";"Morph by Millennium/Flair (c) 1993 - 2 disks or 1 CD.";"Morph [AGA/CD32]";"1993 Millennium";"720896";"M\Morph_v1.0_CD32.lha";"MorphCD32";"MorphCD32";"0";"whdload";"1376256";"1398442";"Morph";"CD32";"";"";"";"";""
"MorphAGA\MorphAGA.Slave";"NoError, ReqAGA, EmulPriv, Examine";"Morph by Millennium/Flair (c) 1993 - 2 disks or 1 CD.";"Morph [AGA/CD32]";"1993 Millennium";"720896";"M\Morph_v1.0_AGA_1070.lha";"MorphAGA";"MorphAGA";"0";"whdload";"1376256";"1404849";"Morph";"AGA";"";"";"";"";""
"Morph\Morph.Slave";"NoError, EmulTrap";"Morph by Millennium/Flair (c) 1993 - 2 disks or 1 CD.";"Morph (OCS)";"1993 Millennium";"0";"M\Morph_v1.0_1148.lha";"Morph";"Morph";"0";"whdload";"524288";"1814127";"Morph";"OCS/ECS";"";"";"";"";""
"MortalKombat\MortalKombat.Slave";"NoError, EmulTrap";"Mortal Kombat (c) 1993 Acclaim - 2 disks.";"Mortal Kombat";"1993 Acclaim";"0";"M\MortalKombat_v0.9_0288.lha";"MortalKombat";"MortalKombat";"0";"whdload";"1048576";"1974827";"MortalKombat";"OCS/ECS";"";"";"";"";""
"MortalKombatCensored\MortalKombatCensored.Slave";"NoError, EmulTrap";"Mortal Kombat (c) 1993 Acclaim - 2 disks.";"Mortal Kombat";"1993 Acclaim";"0";"M\MortalKombat_v0.9_Censored_1319.lha";"MortalKombatCensored";"MortalKombatCensored";"0";"whdload";"1048576";"1974835";"MortalKombat";"OCS/ECS";"";"";"";"Censored";""
"MortalKombat21MB\MortalKombat21MB.slave";"NoError, EmulTrap";"Mortal Kombat 2 (c) 1994 Acclaim - 3/4 disks.";"Mortal Kombat 2";"1994 Acclaim";"4096";"M\MortalKombat2_v1.1.1_1MB_1105.lha";"MortalKombat21MB";"MortalKombat21MB";"0";"whdload";"1048576";"3006599";"MortalKombat2";"OCS/ECS";"";"1MB";"";"";""
"MortalKombat22MB\MortalKombat22MB.slave";"NoError, EmulTrap";"Mortal Kombat 2 (c) 1994 Acclaim - 3/4 disks.";"Mortal Kombat 2 (2Mb chip)";"1994 Acclaim";"4096";"M\MortalKombat2_v1.1.1_2MB_1105.lha";"MortalKombat22MB";"MortalKombat22MB";"0";"whdload";"2097152";"3006611";"MortalKombat2";"OCS/ECS";"";"2MB";"";"";""
"MortonStrikesBackAGA\MortonStrikesBackAGA.Slave";"NoError, EmulTrap, ReqAGA";"Morton Strikes Back ? 1994 .";"Morton Strikes Back AGA";"1994 Confused Pelican Software";"0";"M\MortonStrikesBack_v1.0_AGA.lha";"MortonStrikesBackAGA";"MortonStrikesBackAGA";"0";"whdload";"2097152";"1213450";"MortonStrikesBack";"AGA";"";"";"";"";""
"MortonStrikesBack\MortonStrikesBack.Slave";"NoError, EmulPriv, Examine";"Morton Strikes Back ? 1994 .";"Morton Strikes Back";"1994 Confused Pelican";"786432";"M\MortonStrikesBack_v1.0.lha";"MortonStrikesBack";"MortonStrikesBack";"0";"whdload";"524288";"725807";"MortonStrikesBack";"OCS/ECS";"";"";"";"";""
"MortvilleManor\MortvilleManor.Slave";"NoError, EmulPriv";"Le Manoir de Mortvielle ? 1988 Lankhor.";"Mortville Manor/Manoir de MortVielle/Landsitz von Mortville";"1988 Lankhor";"786432";"M\MortvilleManor_v1.1a.lha";"MortvilleManor";"MortvilleManor";"0";"whdload";"524288";"827394";"MortvilleManor";"OCS/ECS";"";"";"";"";""
"MOT\MOT.Slave";"NoError, EmulTrap, NoDivZero, ClearMem";"MOT ? 1989 Opera Soft.";"Mot";"1989 Opera Soft";"0";"M\MOT_v1.0.lha";"MOT";"MOT";"0";"whdload";"524288";"1855420";"MOT";"OCS/ECS";"";"";"";"";""
"MotorbikeMadness\MotorbikeMadness.Slave";"NoError, EmulPriv";"Motorbike Madness ? 1988 Mastertronic";"-) Motorbike Madness (-";"1988 Mastertronic";"262144";"M\MotorbikeMadness_v1.0_2350.lha";"MotorbikeMadness";"MotorbikeMadness";"0";"whdload";"524288";"924580";"MotorbikeMadness";"OCS/ECS";"";"";"";"";""
"Motorhead\Motorhead.Slave";"NoError, EmulTrap";"Motorhead (c) 1992 Virgin - 1 disk.";"Motorhead";"1992 Virgin";"0";"M\Motorhead_v1.0_0539.lha";"Motorhead";"Motorhead";"0";"whdload";"524288";"950877";"Motorhead";"OCS/ECS";"";"";"";"";""
"MotorMassacre\MotorMassacre.Slave";"NoError, EmulPriv, ClearMem, Examine";"Motor Massacre (c) 1988 Gray Matter/Gremlin - 1 disk.";"Motor Massacre";"1988 Gray Matter/Gremlin";"262144";"M\MotorMassacre_v1.0_1089.lha";"MotorMassacre";"MotorMassacre";"0";"whdload";"524288";"822087";"MotorMassacre";"OCS/ECS";"";"";"";"";""
"MouseQuestNTSC\MouseQuestNTSC.Slave";"NoError, EmulTrap";"Mouse Quest (c) 1987 Micro Value/Tynesoft - 1 disk.";"MouseQuest";"1987 Micro Value/TDC";"4096";"M\MouseQuest_v1.0_NTSC.lha";"MouseQuestNTSC";"MouseQuestNTSC";"0";"whdload";"524288";"105533";"MouseQuest";"OCS/ECS";"";"";"";"NTSC";""
"Mousetrap\Mousetrap.Slave";"NoError, EmulTrap";"Mousetrap (c) 1987 Micro Value/Tynesoft - 1 disk.";"Mousetrap";"1987 Micro Value/Tynesoft";"4096";"M\Mousetrap_v1.0_0235.lha";"Mousetrap";"Mousetrap";"0";"whdload";"524288";"270180";"Mousetrap";"OCS/ECS";"";"";"";"";""
"MrBlobby\MrBlobby.slave";"NoError, EmulTrap, NoKbd";"Mr.Blobby by Millennium/Freestyle (c) 1994 - 2 disks.";"Mr. Blobby";"1994 Millennium";"262144";"M\MrBlobby_v1.0_1773.lha";"MrBlobby";"MrBlobby";"0";"whdload";"1048576";"1815807";"MrBlobby";"OCS/ECS";"";"";"";"";""
"MrDoRunRunImage\MrDoRunRunImage.Slave";"NoError, EmulTrap";"Mr Do! Run Run (c) 1990 Electrocoin - 1 disk.";"Mr Do! Run Run";"1990 Electrocoin";"0";"M\MrDoRunRun_v1.0_Image_2178.lha";"MrDoRunRunImage";"MrDoRunRunImage";"0";"whdload";"524288";"301182";"MrDoRunRun";"OCS/ECS";"";"";"";"Image";""
"MrDoRunRunFiles\MrDoRunRunFiles.Slave";"NoError, EmulTrap";"Mr Do! Run Run (c) 1990 Electrocoin - 1 disk.";"Mr Do! Run Run";"1990 Electrocoin";"0";"M\MrDoRunRun_v1.0_Files.lha";"MrDoRunRunFiles";"MrDoRunRunFiles";"0";"whdload";"524288";"170586";"MrDoRunRun";"OCS/ECS";"";"";"";"Files";""
"MrHeli\MrHeli.slave";"NoError, EmulPriv, Examine";"Mr Heli by Firebird (c) 1987 - 1 disk.";"Mr.Heli";"1987 Firebird";"262144";"M\MrHeli_v1.1.lha";"MrHeli";"MrHeli";"0";"whdload";"524288";"806961";"MrHeli";"OCS/ECS";"";"";"";"";""
"MrNutz\MrNutz.Slave";"Disk, NoError, EmulTrap";"Mr. Nutz (c) 1994 Ocean/Neon";"Mr. Nutz";"1994 Ocean/Neon";"0";"M\MrNutz_v1.4a_0540.lha";"MrNutz";"MrNutz";"0";"whdload";"1048576";"3089003";"MrNutz";"OCS/ECS";"";"";"";"";""
"MUDS\MUDS.slave";"Disk, NoError, EmulTrap";"M.U.D.S. ? 1990 Rainbow Arts.";"";"";"";"M\MUDS_v1.3.lha";"MUDS";"MUDS";"0";"whdload";"524288";"1814555";"MUDS";"OCS/ECS";"";"";"";"";""
"MultiPlayerSoccerManager\MultiPlayerSoccerManager.Slave";"NoError, ClearMem";"Multi Player Soccer Manager ?1991 D & H Games";"Multi Player Soccer Manager";"1991 D & H Games";"73728";"M\MultiPlayerSoccerManager_v1.0.lha";"MultiPlayerSoccerManager";"MultiPlayerSoccerManager";"0";"whdload";"335872";"207160";"MultiPlayerSoccerManager";"OCS/ECS";"";"";"";"";""
"Munsters\Munsters.Slave";"NoError, EmulTrap";"The Munsters by Tiger Developments/Teque (c) 1988 - 1 disk.";"The Munsters";"1988 Teque";"0";"M\Munsters_v1.1_1265.lha";"Munsters";"Munsters";"0";"whdload";"528384";"589094";"Munsters";"OCS/ECS";"";"";"";"";""
"Murder\Murder.Slave";"NoError, EmulTrap";"Murder by US Gold (c) 1990 - 1 disk.";"Murder";"1990 US Gold";"0";"M\Murder_v1.4_0136.lha";"Murder";"Murder";"0";"whdload";"524288";"546291";"Murder";"OCS/ECS";"";"";"";"";""
"MurdersInSpaceImage\MurdersInSpaceImage.Slave";"Disk, NoError, EmulTrap, EmulPriv, ClearMem";"Murder In Space ? 1990 Infogrames.";"Murders In Space";"1990 Infogrames";"290816";"M\MurdersInSpace_v1.1_Image_2344.lha";"MurdersInSpaceImage";"MurdersInSpaceImage";"0";"whdload";"499712";"1838554";"MurdersInSpace";"OCS/ECS";"";"";"";"Image";""
"MurdersInSpaceFiles\MurdersInSpaceFiles.Slave";"Disk, NoError, EmulTrap, EmulPriv, ClearMem";"Murder In Space ? 1990 Infogrames.";"Murders In Space";"1990 Infogrames";"290816";"M\MurdersInSpace_v1.1_Files_2344.lha";"MurdersInSpaceFiles";"MurdersInSpaceFiles";"0";"whdload";"499712";"1047725";"MurdersInSpace";"OCS/ECS";"";"";"";"Files";""
"MysteriousWorlds\MysteriousWorlds.Slave";"Disk, NoError, EmulTrap";"Mysterious Worlds (c) 1990 Playstone Design/Amigafun.";"Mysterious Worlds";"1990 Playstone Design";"0";"M\MysteriousWorlds_v1.05_1588.lha";"MysteriousWorlds";"MysteriousWorlds";"0";"whdload";"524288";"928681";"MysteriousWorlds";"OCS/ECS";"";"";"";"";""
"MysteryOfTheMummy\MysteryOfTheMummy.Slave";"NoError, EmulPriv, Examine";"Mystery of the Mummy ? 1988 Rainbow Arts.";"Mystery of the Mummy";"1988 Rainbow Arts";"262144";"M\MysteryOfTheMummy_v1.0.lha";"MysteryOfTheMummy";"MysteryOfTheMummy";"0";"whdload";"524288";"1852092";"MysteryOfTheMummy";"OCS/ECS";"";"";"";"";""
"Mystical\Mystical.Slave";"NoError, EmulTrap, NoDivZero, ClearMem";"Mystical ? 1990 Infogrames.";"Mystical";"1990 Infogrames";"0";"M\Mystical_v1.2_0541.lha";"Mystical";"Mystical";"0";"whdload";"1048576";"696743";"Mystical";"OCS/ECS";"";"";"";"";""
"MythMagneticScrolls\MythMagneticScrolls.Slave";"NoError, EmulPriv";"Myth ? 1989 Magnetic Scrolls";"> Myth <";"1989 Magnetic Scrolls";"262144";"M\Myth_v1.0_MagneticScrolls.lha";"MythMagneticScrolls";"MythMagneticScrolls";"0";"whdload";"524288";"925878";"MythMagneticScrolls";"OCS/ECS";"";"";"";"";""
"MythSystem3CD32\MythSystem3CD32.slave";"NoError, EmulTrap, ClearMem";"Myth by System 3 (c) 1992 - 3 disks or 1 CD.";"Myth";"1992 System 3";"0";"M\Myth_v1.3a_System3_CD32.lha";"MythSystem3CD32";"MythSystem3CD32";"0";"whdload";"1048576";"2739089";"MythSystem3";"CD32";"";"";"";"";""
"MythSystem3\MythSystem3.slave";"NoError, EmulTrap, ClearMem";"Myth by System 3 (c) 1992 - 3 disks or 1 CD.";"Myth";"1992 System 3";"0";"M\Myth_v1.3a_System3_0700.lha";"MythSystem3";"MythSystem3";"0";"whdload";"1048576";"2739085";"MythSystem3";"OCS/ECS";"";"";"";"";""
"Nam19651975\Nam19651975.slave";"EmulPriv";"";"Nam 1965-1975";"1991 Domark";"786432";"N\Nam19651975_v1.0.lha";"Nam19651975";"Nam19651975";"0";"whdload";"524288";"1489216";"Nam19651975";"OCS/ECS";"";"";"";"";""
"Narc\Narc.slave";"NoError";"Narc by Ocean (c) 1990 - 1 disk.";"";"";"";"N\Narc_v1.0_1256.lha";"Narc";"Narc";"0";"whdload";"524288";"915944";"Narc";"OCS/ECS";"";"";"";"";""
"NarcoPolice\NarcoPolice.Slave";"NoError, EmulTrap, NoKbd";"Narco Police by Dinamic (c) 1990 - 1 disk.";"Narco Police";"1990 Dinamic";"0";"N\NarcoPolice_v1.1.lha";"NarcoPolice";"NarcoPolice";"0";"whdload";"524288";"909818";"NarcoPolice";"OCS/ECS";"";"";"";"";""
"NathanNeverIt\NathanNeverIt.Slave";"NoError, EmulPriv, Examine";"Nathan Never ? 1993 Genias.";"Nathan Never";"1993 Genias";"786432";"N\NathanNever_v1.0_It_2667.lha";"NathanNeverIt";"NathanNeverIt";"0";"whdload";"1048576";"2715935";"NathanNever";"OCS/ECS";"It";"";"";"";""
"NaughtyOnesCD32\NaughtyOnesCD32.Slave";"NoError, EmulTrap, Req68020, NoKbd, EmulPriv, Examine";"Naughty Ones ?1994 Interactivision/Melon Design.";"Naughty Ones (CD32)";"1994 Interactivision";"524288";"N\NaughtyOnes_v1.1_CD32.lha";"NaughtyOnesCD32";"NaughtyOnesCD32";"0";"whdload";"2097152";"1827542";"NaughtyOnes";"CD32";"";"";"";"";""
"NaughtyOnesAGA\NaughtyOnesAGA.Slave";"NoError, EmulTrap, ClearMem";"Naughty Ones ?1994 Interactivision/Melon Design.";"Naughty Ones (AGA)";"1994 Interactivision";"0";"N\NaughtyOnes_v1.1_AGA_1715.lha";"NaughtyOnesAGA";"NaughtyOnesAGA";"0";"whdload";"2097152";"925759";"NaughtyOnes";"AGA";"";"";"";"";""
"NaughtyOnes\NaughtyOnes.Slave";"NoError, EmulTrap, ClearMem";"Naughty Ones ?1994 Interactivision/Melon Design.";"Naughty Ones (ECS)";"1994 Interactivision";"0";"N\NaughtyOnes_v1.1.lha";"NaughtyOnes";"NaughtyOnes";"0";"whdload";"1048576";"926120";"NaughtyOnes";"OCS/ECS";"";"";"";"";""
"NavyMoves\NavyMoves.Slave";"NoError";"Navy Moves ? 1989 Dinamic Software.";"Navy Moves";"1989 Dinamic ";"0";"N\NavyMoves_v1.2_2428.lha";"NavyMoves";"NavyMoves";"0";"whdload";"524288";"919361";"NavyMoves";"OCS/ECS";"";"";"";"";""
"NavySeals\NavySeals.Slave";"NoError";"Navy Seals by Ocean (c) 1990 - 1 disk.";"Navy Seals";"1990 Ocean";"0";"N\NavySeals_v1.4_1251.lha";"NavySeals";"NavySeals";"0";"whdload";"524288";"910199";"NavySeals";"OCS/ECS";"";"";"";"";""
"Nebulus\Nebulus.Slave";"NoError";"Nebulus (C) 1987/88 Hewson.";"Nebulus";"1987/88 Hewson";"0";"N\Nebulus_v1.3_0361.lha";"Nebulus";"Nebulus";"298496";"whdload";"524288";"347953";"Nebulus";"OCS/ECS";"";"";"";"";""
"Nebulus2\Nebulus2.slave";"NoError, EmulTrap, NoKbd";"Nebulus 2 ? 1991 21st Century.";"";"";"0";"N\Nebulus2_v1.4_1713.lha";"Nebulus2";"Nebulus2";"0";"whdload";"524288";"2681335";"Nebulus2";"OCS/ECS";"";"";"";"";""
"Necronom\Necronom.Slave";"NoError, EmulTrap";"Necronom by LineL (c) 1990 - 1 disk.";"Necronom";"1990 LineL";"0";"N\Necronom_v1.1_0542.lha";"Necronom";"Necronom";"0";"whdload";"524288";"917600";"Necronom";"OCS/ECS";"";"";"";"";""
"Neighbours\Neighbours.Slave";"NoError, EmulTrap, ClearMem";"Neighbours (c) 1991 Impulze/Zeppelin - 1 disk.";"Neighbours";"1991 Impulze/Zeppelin";"0";"N\Neighbours_v1.0_1978.lha";"Neighbours";"Neighbours";"0";"whdload";"524288";"933032";"Neighbours";"OCS/ECS";"";"";"";"";""
"Netherworld\Netherworld.slave";"Disk, NoError, EmulTrap, ClearMem";"Netherworld ? 1986 Hewson.";"Netherworld";"1988 Hewson";"0";"N\Netherworld_v1.5_2033.lha";"Netherworld";"Netherworld";"0";"whdload";"524288";"422331";"Netherworld";"OCS/ECS";"";"";"";"";""
"Neuromancer\Neuromancer.Slave";"NoError, EmulTrap, EmulPriv, Examine";"";"Neuromancer";"1988/1989 Interplay";"524288";"N\Neuromancer_v2.0_2604.lha";"Neuromancer";"Neuromancer";"0";"whdload";"524288";"919051";"Neuromancer";"OCS/ECS";"";"";"";"";""
"Neuronics\Neuronics.Slave";"NoError, EmulPriv, ClearMem, Examine";"Neuronics ? 1992 Thalion";"Neuronics";"1992 Thalion";"786432";"N\Neuronics_v1.0.lha";"Neuronics";"Neuronics";"0";"whdload";"524288";"864728";"Neuronics";"OCS/ECS";"";"";"";"";""
"NeverEndingStory2\NeverEndingStory2.slave";"NoError, EmulTrap, ClearMem";"Never Ending Story II ? 1990 Linel.";"Never Ending Story II";"1990 Linel";"0";"N\NeverEndingStory2_v1.4.lha";"NeverEndingStory2";"NeverEndingStory2";"0";"whdload";"524288";"918107";"NeverEndingStory2";"OCS/ECS";"";"";"";"";""
"NeverMind\Nevermind.Slave";"NoError, ClearMem";"Nevermind ? 1989 Psyclapse";"Nevermind";"1989 Psyclapse";"4096";"N\NeverMind_v1.0_1507.lha";"NeverMind";"NeverMind";"0";"whdload";"524288";"981738";"NeverMind";"OCS/ECS";"";"";"";"";""
"NewYorkWarriors512KB\NewYorkWarriors512KB.Slave";"NoError, EmulPriv, Examine";"New York Warriors ? 1990 Arcadia Systems.";"New York Warriors";"1990 Arcadia Systems";"270336";"N\NewYorkWarriors_v1.4_512KB_0705.lha";"NewYorkWarriors512KB";"NewYorkWarriors512KB";"0";"whdload";"1048576";"850438";"NewYorkWarriors";"OCS/ECS";"";"512KB";"";"";""
"NewYorkWarriors1MB\NewYorkWarriors1MB.Slave";"NoError, EmulPriv, Examine";"New York Warriors ? 1990 Arcadia Systems.";"New York Warriors";"1990 Arcadia Systems";"270336";"N\NewYorkWarriors_v1.4_1MB.lha";"NewYorkWarriors1MB";"NewYorkWarriors1MB";"0";"whdload";"1048576";"1129183";"NewYorkWarriors";"OCS/ECS";"";"1MB";"";"";""
"NewZealandStory\NewZealandStory.slave";"Disk, NoError";"";"The New Zealand Story";"1988 Ocean";"0";"N\NewZealandStory_v2.2_1180.lha";"NewZealandStory";"NewZealandStory";"0";"whdload";"524288";"922956";"NewZealandStory";"OCS/ECS";"";"";"";"";""
"NewZealandStoryDemo\NewZealandStoryDemo.Slave";"NoError, EmulPriv, Examine";":";"The New Zealand Story (Demo)";"1989 Ocean Software";"262144";"N\NewZealandStoryDemo_v1.0.lha";"NewZealandStoryDemo";"NewZealandStoryDemo";"0";"whdload";"524288";"419886";"NewZealandStory";"OCS/ECS";"";"";"Demo";"";""
"NickFaldosChampGolfCD32\NickFaldosChampGolfCD32.Slave";"NoError, EmulTrap, Req68020, EmulPriv, Examine";"Nick Faldo's Championship Golf ? 1992-1994 Grandslam";"Nick Faldo";"1994 Grandslam";"524288";"N\NickFaldosChampionshipGolf_v2.1b_CD32.lha";"NickFaldosChampGolfCD32";"NickFaldosChampGolfCD32";"0";"whdload";"2093056";"4288769";"NickFaldosChampGolf";"CD32";"";"";"";"";""
"NickFaldosChampGolf\NickFaldosChampGolf.Slave";"Disk, NoError, EmulTrap";"Nick Faldo's Championship Golf ? 1992-1994 Grandslam";"Nick Faldo";"1992 Grandslam";"524288";"N\NickFaldosChampionshipGolf_v2.1b_1164.lha";"NickFaldosChampGolf";"NickFaldosChampGolf";"0";"whdload";"524288";"1394051";"NickFaldosChampGolf";"OCS/ECS";"";"";"";"";""
"Nicky2\Nicky2.Slave";"NoError, EmulPriv, Examine";"Nicky Boom II ? 1993 Micro?ds - 1 disk";"Nicky Boom II";"1993 Microids";"786432";"N\Nicky2_v1.1.lha";"Nicky2";"Nicky2";"0";"whdload";"524288";"692990";"Nicky2";"OCS/ECS";"";"";"";"";""
"NickyBoom\NickyBoom.Slave";"NoError, EmulTrap";"Nicky Boom ? 1992 Microids.";"Nicky Boom";"1992 Microids";"0";"N\NickyBoom_v1.2_1516.lha";"NickyBoom";"NickyBoom";"0";"whdload";"524288";"930492";"NickyBoom";"OCS/ECS";"";"";"";"";""
"NigelMansellsGrandPrix\NigelMansellsGrandPrix.Slave";"NoError, EmulTrap, NoKbd";"Nigel Mansell's Grand Prix (c) 1988 Martech - 1 disk.";"Nigel Mansell";"1988 Martech";"0";"N\NigelMansellsGrandPrix_v1.1_1102.lha";"NigelMansellsGrandPrix";"NigelMansellsGrandPrix";"0";"whdload";"524288";"378885";"NigelMansellsGrandPrix";"OCS/ECS";"";"";"";"";""
"NigelMansellsWrldChmpCD32\NigelMansellsWrldChmpCD32.slave";"NoError, Req68020, EmulPriv, Examine";"Nigel Mansell World Champion ? 1992 Gremlin.";"Nigel Mansell World Champion CD³²";"1992 Gremlin";"1048576";"N\NigelMansellsWorldChampionship_v1.3_CD32.lha";"NigelMansellsWrldChmpCD32";"NigelMansellsWrldChmpCD32";"0";"whdload";"2093056";"1393789";"NigelMansellsWrldChmp";"CD32";"";"";"";"";""
"NigelMansellsWrldChmpAGA\NigelMansellsWrldChmpAGA.slave";"NoError, EmulTrap, EmulPriv, Examine";"Nigel Mansell World Champion ? 1992 Gremlin.";"Nigel Mansell World Champion ECS/AGA";"1992 Gremlin";"1310720";"N\NigelMansellsWorldChampionship_v1.3_AGA_0138.lha";"NigelMansellsWrldChmpAGA";"NigelMansellsWrldChmpAGA";"0";"whdload";"1048576";"1494957";"NigelMansellsWrldChmp";"AGA";"";"";"";"";""
