"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"Query";"ScreenshotMatch";"ScreenshotScore";"ScreenshotName";"ScreenshotFile";"ScreenshotDirectoryName"
"MusicCollectionExocet\MusicCollectionExocet.Slave";"NoError, EmulTrap, ClearMem";"Music Collection ? 1989 Exocet.";"Music Collection";"1989 Exocet";"0";"M\MusicCollection_v1.0_Exocet.lha";"MusicCollectionExocet";"MusicCollectionExocet";"0";"whdload";"524288";"920547";"MusicCollectionExocet";"OCS/ECS";"";"";"";"";"";"music collection exocet";"Exact";"100";"MusicCollectionExocet";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicCollectionExocet.png";"musiccollectionexocet"
"MusicCollectionKatharsis\MusicCollectionKatharsis.Slave";"NoError, EmulTrap, ClearMem";"Music Collection 1991 Katharsis.";"Music Collection";"1991 Katharsis";"0";"M\MusicCollection_v1.0_Katharsis.lha";"MusicCollectionKatharsis";"MusicCollectionKatharsis";"0";"whdload";"524288";"1820542";"MusicCollectionKatharsis";"OCS/ECS";"";"";"";"";"";"music collection katharsis";"Exact";"100";"MusicCollectionKatharsis";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicCollectionKatharsis.png";"musiccollectionkatharsis"
"MusicCompacting2\MusicCompacting2.slave";"NoError, EmulTrap, ClearMem";"Music Compacting 2 ? 1991 Zylon & Alpha Flight.";"Music Compacting 2";"1991 Zylon & Alpha Flight";"0";"M\MusicCompacting2_v1.01_Zylon&AlphaFlight.lha";"MusicCompacting2";"MusicCompacting2";"0";"whdload";"524288";"921379";"MusicCompacting2";"OCS/ECS";"";"";"";"";"";"music compacting 2 zylon alpha flight";"Exact";"100";"MusicCompacting2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicCompacting2.png";"musiccompacting2"
"MusicCompilation\MusicCompilation.Slave";"NoError, EmulTrap, ClearMem";"Music Compilation ? 1989 Random Access.";"Music Compilation ";"1989 Random Access";"0";"M\MusicCompilation_v1.0_RandomAccess.lha";"MusicCompilation";"MusicCompilation";"0";"whdload";"524288";"793797";"MusicCompilation";"OCS/ECS";"";"";"";"";"";"music compilation random access";"Exact";"100";"MusicCompilation";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicCompilation.png";"musiccompilation"
"MusicDemoDeform\MusicDemoDeform.Slave";"NoError, EmulTrap, ClearMem";"Music Demo ? 1992 Deform.";"Music Demo";"1992 Deform";"0";"M\MusicDemo_v1.0_Deform.lha";"MusicDemoDeform";"MusicDemoDeform";"0";"whdload";"524288";"919051";"MusicDemoDeform";"OCS/ECS";"";"";"";"";"";"music demo deform";"Exact";"100";"MusicDemoDeform";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDemoDeform.png";"musicdemodeform"
"MusicDiscVol1DiskNet\MusicDiscVol1DiskNet.Slave";"NoError, EmulTrap, ClearMem";"Music Disc Vol. 1 ? 1990 Disknet.";"Music Disc Vol. 1";"1990 Disknet";"0";"M\MusicDiscVol1_v1.0_DiskNet.lha";"MusicDiscVol1DiskNet";"MusicDiscVol1DiskNet";"0";"whdload";"524288";"918938";"MusicDiscVol1DiskNet";"OCS/ECS";"";"";"";"";"";"music disc vol 1 disk net disknet";"Exact";"100";"MusicDiscVol1DiskNet";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDiscVol1DiskNet.png";"musicdiscvol1disknet"
"MusicDisk181stTrack\MusicDisk181stTrack.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 1 ? 1991 81st Track.";"Music Disk 1";"1991 81st Track";"524288";"M\MusicDisk1_v1.01_81stTrack.lha";"MusicDisk181stTrack";"MusicDisk181stTrack";"0";"whdload";"524288";"921234";"MusicDisk181stTrack";"OCS/ECS";"";"";"";"";"";"music disk 181 st track 1 81";"Exact";"100";"MusicDisk181stTrack";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDisk181stTrack.png";"musicdisk181sttrack"
"MusicDisk1Bass\MusicDisk1Bass.slave";"NoError, EmulTrap, ClearMem";"Music Disk 1 ? 1991 Bass.";"Music Disk 1";"1991 Bass";"0";"M\MusicDisk1_v1.01_Bass.lha";"MusicDisk1Bass";"MusicDisk1Bass";"0";"whdload";"524288";"843394";"MusicDisk1Bass";"OCS/ECS";"";"";"";"";"";"music disk bass";"Exact";"100";"MusicDisk1Bass";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDisk1Bass.png";"musicdisk1bass"
"MusicDisk1AdamMcCrory\MusicDisk1AdamMcCrory.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 1 ? 1993 Adam McCrory.";"Music Disk 1";"1993 Adam McCrory";"0";"M\MusicDisk1_v1.0_AdamMcCrory.lha";"MusicDisk1AdamMcCrory";"MusicDisk1AdamMcCrory";"0";"whdload";"524288";"322828";"MusicDisk1AdamMcCrory";"OCS/ECS";"";"";"";"";"";"music disk 1 adam mc crory";"Exact";"100";"MusicDisk1AdamMcCrory";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDisk1AdamMcCrory.png";"musicdisk1adammccrory"
"MusicDisk1Alcatraz\MusicDisk1Alcatraz.Slave";"NoError, ClearMem";"Music Disk 1 ? 1990 Alcatraz";"Music Disk 1";"1990 Alcatraz";"4096";"M\MusicDisk1_v1.0_Alcatraz.lha";"MusicDisk1Alcatraz";"MusicDisk1Alcatraz";"0";"whdload";"524288";"926565";"MusicDisk1Alcatraz";"OCS/ECS";"";"";"";"";"";"music disk 1 alcatraz";"Exact";"100";"MusicDisk1Alcatraz";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDisk1Alcatraz.png";"musicdisk1alcatraz"
"MusicDisk1DMob\MusicDisk1DMob.Slave";"NoError";"MusicDisk 1 ? 1989 D-Mob.";"MusicDisk 1";"1989 D-Mob";"0";"M\MusicDisk1_v1.0_DMob.lha";"MusicDisk1DMob";"MusicDisk1DMob";"0";"whdload";"524288";"918043";"MusicDisk1DMob";"OCS/ECS";"";"";"";"";"";"music disk 1 dmob mob";"Exact";"100";"MusicDisk1DMob";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDisk1DMob.png";"musicdisk1dmob"
"MusicDisk1FantasyForce\MusicDisk1FantasyForce.Slave";"NoError, EmulTrap, ClearMem";"Music Disk ? 1990 The Fantasy Force.";"Music Disk";"1990 The Fantasy Force";"524288";"M\MusicDisk1_v1.0_FantasyForce.lha";"MusicDisk1FantasyForce";"MusicDisk1FantasyForce";"0";"whdload";"524288";"726770";"MusicDisk1FantasyForce";"OCS/ECS";"";"";"";"";"";"music disk 1 the fantasy force";"Exact";"100";"MusicDisk1FantasyForce";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDisk1FantasyForce.png";"musicdisk1fantasyforce"
"MusicDisk1IKS\MusicDisk1IKS.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 1 ? 1989 IKS.";"Music Disk 1";"1989 IKS";"0";"M\MusicDisk1_v1.0_IKS.lha";"MusicDisk1IKS";"MusicDisk1IKS";"0";"whdload";"524288";"920865";"MusicDisk1IKS";"OCS/ECS";"";"";"";"";"";"music disk 1 iks";"Exact";"100";"MusicDisk1IKS";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDisk1IKS.png";"musicdisk1iks"
"MusicDisk1Mahoney&Kaktus\MusicDisk1Mahoney&Kaktus.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 1 1988 Mahoney & Kaktus.";"Music Disk 1";"1988 Mahoney & Kaktus";"0";"M\MusicDisk1_v1.0_Mahoney&Kaktus.lha";"MusicDisk1Mahoney&Kaktus";"MusicDisk1Mahoney&Kaktus";"0";"whdload";"524288";"917612";"MusicDisk1Mahoney&Kaktus";"OCS/ECS";"";"";"";"";"";"music disk 1 mahoney kaktus";"Exact";"100";"MusicDisk1Mahoney&Kaktus";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDisk1Mahoney&Kaktus.png";"musicdisk1mahoney-kaktus"
"MusicDisk1Prologic\MusicDisk1Prologic.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 1 ? 1991 Prologic.";"Music Disk 1";"1991 Prologic";"0";"M\MusicDisk1_v1.0_Prologic.lha";"MusicDisk1Prologic";"MusicDisk1Prologic";"0";"whdload";"524288";"919313";"MusicDisk1Prologic";"OCS/ECS";"";"";"";"";"";"music disk 1 prologic";"Exact";"100";"MusicDisk1Prologic";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDisk1Prologic.png";"musicdisk1prologic"
"MusicDisk1Vega\MusicDisk1Vega.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 1 ? 1991 Vega.";"Music Disk 1";"1991 Vega";"0";"M\MusicDisk1_v1.0_Vega.lha";"MusicDisk1Vega";"MusicDisk1Vega";"0";"whdload";"524288";"919609";"MusicDisk1Vega";"OCS/ECS";"";"";"";"";"";"music disk 1 vega";"Exact";"100";"MusicDisk1Vega";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDisk1Vega.png";"musicdisk1vega"
"MusicDisk281stTrack\MusicDisk281stTrack.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 2 ? 1991 81st Track.";"Music Disk 2";"1992 The 81st Track";"524288";"M\MusicDisk2_v1.0_81stTrack.lha";"MusicDisk281stTrack";"MusicDisk281stTrack";"0";"whdload";"524288";"892338";"MusicDisk281stTrack";"OCS/ECS";"";"";"";"";"";"music disk 2 the 81st track";"Exact";"100";"MusicDisk281stTrack";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDisk281stTrack.png";"musicdisk281sttrack"
"MusicDisk2Darkness\MusicDisk2Darkness.Slave";"NoError, ClearMem";"Music Disk 2 ? 1992 Darkness.";"Music Disk 2";"1992 Darkness";"0";"M\MusicDisk2_v1.0_Darkness.lha";"MusicDisk2Darkness";"MusicDisk2Darkness";"0";"whdload";"524288";"917536";"MusicDisk2Darkness";"OCS/ECS";"";"";"";"";"";"music disk 2 darkness";"Exact";"100";"MusicDisk2Darkness";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDisk2Darkness.png";"musicdisk2darkness"
"MusicDisk2Elite\MusicDisk2Elite.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 2 ? 1990 Elite.";"Music Disk 2";"1990 Elite";"0";"M\MusicDisk2_v1.0_Elite.lha";"MusicDisk2Elite";"MusicDisk2Elite";"0";"whdload";"524288";"919816";"MusicDisk2Elite";"OCS/ECS";"";"";"";"";"";"music madness 2 ipec elite";"Exact";"100";"MusicDisk2Elite";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDisk2Elite.png";"musicdisk2elite"
"MusicDisk2\MusicDisk2.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 2 ? 1991 The Fantasy Force.";"Music Disk 2";"1991 The Fantasy Force";"0";"M\MusicDisk2_v1.0_FantasyForce.lha";"MusicDisk2";"MusicDisk2";"0";"whdload";"524288";"566983";"MusicDisk2";"OCS/ECS";"";"";"";"";"";"musicdisk 2 fantasy force";"Exact";"100";"MusicDisk2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDisk2.png";"musicdisk2"
"MusicDisk2IKS\MusicDisk2IKS.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 2 ? 1989 IKS.";"Music Disk 2";"1989 IKS";"0";"M\MusicDisk2_v1.0_IKS.lha";"MusicDisk2IKS";"MusicDisk2IKS";"0";"whdload";"524288";"920698";"MusicDisk2IKS";"OCS/ECS";"";"";"";"";"";"music disk 2 iks";"Exact";"100";"MusicDisk2IKS";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDisk2IKS.png";"musicdisk2iks"
"MusicDisk2Vega\MusicDisk2Vega.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 2 ? 1991 Vega.";"Music Disk 2";"1991 Vega";"0";"M\MusicDisk2_v1.0_Vega.lha";"MusicDisk2Vega";"MusicDisk2Vega";"0";"whdload";"524288";"428798";"MusicDisk2Vega";"OCS/ECS";"";"";"";"";"";"music disk 2 vega";"Exact";"100";"MusicDisk2Vega";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDisk2Vega.png";"musicdisk2vega"
"MusicDisk3DMob\MusicDisk3DMob.Slave";"NoError";"MusicDisk 3 ? 1989 D-Mob.";"MusicDisk 3";"1989 D-Mob";"0";"M\MusicDisk3_v1.0_DMob.lha";"MusicDisk3DMob";"MusicDisk3DMob";"0";"whdload";"524288";"924503";"MusicDisk3DMob";"OCS/ECS";"";"";"";"";"";"music disk 3d mob";"Exact";"100";"MusicDisk3DMob";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDisk3DMob.png";"musicdisk3dmob"
"MusicDisk4DMob\MusicDisk4DMob.Slave";"NoError";"MusicDisk 4 ? 1990 D-Mob.";"MusicDisk 4";"1990 D-Mob";"0";"M\MusicDisk4_v1.0_DMob.lha";"MusicDisk4DMob";"MusicDisk4DMob";"0";"whdload";"524288";"1815419";"MusicDisk4DMob";"OCS/ECS";"";"";"";"";"";"music disk 4d mob";"Exact";"100";"MusicDisk4DMob";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDisk4DMob.png";"musicdisk4dmob"
"MusicDisk4Vega\MusicDisk4Vega.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 4 ? 1992 Vega.";"Music Disk 4";"1992 Vega";"0";"M\MusicDisk4_v1.0_Vega.lha";"MusicDisk4Vega";"MusicDisk4Vega";"0";"whdload";"524288";"919011";"MusicDisk4Vega";"OCS/ECS";"";"";"";"";"";"music disk 4 vega";"Exact";"100";"MusicDisk4Vega";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDisk4Vega.png";"musicdisk4vega"
"MusicDisk6RamJam\MusicDisk6RamJam.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 6 ? 1992 Ram Jam.";"Megademo";"1992 Ram Jam";"0";"M\MusicDisk6_v1.0_RamJam.lha";"MusicDisk6RamJam";"MusicDisk6RamJam";"0";"whdload";"524288";"745841";"MusicDisk6RamJam";"OCS/ECS";"";"";"";"";"";"music disk 6 ram jam megademo";"Exact";"100";"MusicDisk6RamJam";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDisk6RamJam.png";"musicdisk6ramjam"
"MusicDiskActionForce\MusicDiskActionForce.slave";"NoError, EmulTrap, EmulPriv, Examine";"Music Disk 1989 Action Force.";"Music Disk";"1989 Action Force";"786432";"M\MusicDisk_v1.01_ActionForce.lha";"MusicDiskActionForce";"MusicDiskActionForce";"0";"whdload";"524288";"1084622";"MusicDiskActionForce";"OCS/ECS";"";"";"";"";"";"music disk action force";"Exact";"100";"MusicDiskActionForce";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDiskActionForce.png";"musicdiskactionforce"
"MusicDiskArmada&It\MusicDiskArmada&It.Slave";"NoError, EmulTrap, ClearMem";"Music Disk ? 1989 Armada & It.";"Music Disk";"1989 Armada & It";"0";"M\MusicDisk_v1.0_Armada&It.lha";"MusicDiskArmada&It";"MusicDiskArmada&It";"0";"whdload";"524288";"510678";"MusicDiskArmada";"OCS/ECS";"It";"";"";"";"";"walkman othon musicdisk armada it";"Exact";"100";"MusicDiskArmada&It";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDiskArmada&It.png";"musicdiskarmada-it"
"MusicDiskAspect&Orix\MusicDiskAspect&Orix.Slave";"NoError, EmulTrap, ClearMem";"Music Disk ? 1991 Aspect & Orix.";"Music Disk";"1991 Aspect & Orix";"0";"M\MusicDisk_v1.0_Aspect&Orix.lha";"MusicDiskAspect&Orix";"MusicDiskAspect&Orix";"0";"whdload";"524288";"745074";"MusicDiskAspect&Orix";"OCS/ECS";"";"";"";"";"";"music disk aspect orix";"Exact";"100";"MusicDiskAspect&Orix";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDiskAspect&Orix.png";"musicdiskaspect-orix"
"MusicDiskCryptic\MusicDiskCryptic.Slave";"NoError, EmulTrap, ClearMem";"Music Disk ? 1990 Cryptic.";"Music Disk";"1990 Cryptic";"0";"M\MusicDisk_v1.0_Cryptic.lha";"MusicDiskCryptic";"MusicDiskCryptic";"0";"whdload";"524288";"920147";"MusicDiskCryptic";"OCS/ECS";"";"";"";"";"";"music disk cryptic";"Exact";"100";"MusicDiskCryptic";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDiskCryptic.png";"musicdiskcryptic"
"MusicDiskDexion\MusicDiskDexion.Slave";"NoError, EmulTrap, ClearMem";"Music Disk ? 1989 Dexion.";"Music Disk";"Dexion";"0";"M\MusicDisk_v1.0_Dexion.lha";"MusicDiskDexion";"MusicDiskDexion";"0";"whdload";"524288";"919716";"MusicDiskDexion";"OCS/ECS";"";"";"";"";"";"music disk dexion";"Exact";"100";"MusicDiskDexion";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDiskDexion.png";"musicdiskdexion"
"MusicDiskDreamscape\MusicDiskDreamscape.Slave";"NoError, ClearMem";"Music Disk ? 1992 Dreamscape.";"Music Disk";"1992 Dreamscape";"0";"M\MusicDisk_v1.0_Dreamscape.lha";"MusicDiskDreamscape";"MusicDiskDreamscape";"0";"whdload";"524288";"362166";"MusicDiskDreamscape";"OCS/ECS";"";"";"";"";"";"music disk dreamscape";"Exact";"100";"MusicDiskDreamscape";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDiskDreamscape.png";"musicdiskdreamscape"
"MusicDiskEscape\MusicDiskEscape.Slave";"NoError, ClearMem";"Music Disk ? 1989 Escape.";"Music Disk";"1989 Escape";"0";"M\MusicDisk_v1.0_Escape.lha";"MusicDiskEscape";"MusicDiskEscape";"0";"whdload";"524288";"344983";"MusicDiskEscape";"OCS/ECS";"";"";"";"";"";"music disk escape";"Exact";"100";"MusicDiskEscape";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDiskEscape.png";"musicdiskescape"
"MusicDiskInzzest\MusicDiskInzzest.Slave";"NoError, EmulTrap, ClearMem";"Music Disk ? 1991 Inzzest.";"Music Disk";"1991 Inzzest";"0";"M\MusicDisk_v1.0_Inzzest.lha";"MusicDiskInzzest";"MusicDiskInzzest";"0";"whdload";"524288";"925066";"MusicDiskInzzest";"OCS/ECS";"";"";"";"";"";"music disk inzzest";"Exact";"100";"MusicDiskInzzest";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDiskInzzest.png";"musicdiskinzzest"
"MusicDiskIpecElite\MusicDiskIpecElite.Slave";"NoError, EmulTrap, ClearMem";"Music Disk ? 1989 Ipec Elite.";"Music Disk";"1989 Ipec Elite";"0";"M\MusicDisk_v1.0_IpecElite.lha";"MusicDiskIpecElite";"MusicDiskIpecElite";"0";"whdload";"524288";"767891";"MusicDiskIpecElite";"OCS/ECS";"";"";"";"";"";"music disk ipec elite";"Exact";"100";"MusicDiskIpecElite";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDiskIpecElite.png";"musicdiskipecelite"
"MusicDiskTardex\MusicDiskTardex.Slave";"NoError, EmulTrap, ClearMem";"Music Disk ? 1989 Tardex.";"Music Disk";"1989 Tardex";"0";"M\MusicDisk_v1.0_Tardex.lha";"MusicDiskTardex";"MusicDiskTardex";"0";"whdload";"524288";"921270";"MusicDiskTardex";"OCS/ECS";"";"";"";"";"";"music disk tardex";"Exact";"100";"MusicDiskTardex";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDiskTardex.png";"musicdisktardex"
"MusicDiskThrust\MusicDiskThrust.Slave";"NoError, EmulTrap, ClearMem";"Music Disk ? 1988 Thrust.";"Music Disk";"1988 Thrust";"0";"M\MusicDisk_v1.0_Thrust.lha";"MusicDiskThrust";"MusicDiskThrust";"0";"whdload";"524288";"925306";"MusicDiskThrust";"OCS/ECS";"";"";"";"";"";"music disk thrust";"Exact";"100";"MusicDiskThrust";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDiskThrust.png";"musicdiskthrust"
"MusicDream1\MusicDream1.Slave";"NoError, EmulTrap, ClearMem";"Music Dream ? 1991 Phenomena";"Music Dream";"1991 Phenomena";"905216";"M\MusicDream1_v1.0_Phenomena.lha";"MusicDream1";"MusicDream1";"0";"whdload";"524288";"908770";"MusicDream1";"OCS/ECS";"";"";"";"";"";"music dream 1 phenomena";"Exact";"100";"MusicDream1";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDream1.png";"musicdream1"
"MusicDream2\MusicDream2.Slave";"NoError, EmulTrap, ClearMem";"Music Dream 2 ? 1991 Phenomena";"Music Dream 2";"1991 Phenomena";"905216";"M\MusicDream2_v1.0_Phenomena.lha";"MusicDream2";"MusicDream2";"0";"whdload";"524288";"908931";"MusicDream2";"OCS/ECS";"";"";"";"";"";"music dream 2 phenomena";"Exact";"100";"MusicDream2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicDream2.png";"musicdream2"
"MusicForFools\MusicForFools.Slave";"NoError, EmulTrap, ClearMem";"Music for Fools ? 1992 Ghost.";"Music for Fools";"1992 Ghost";"0";"M\MusicForFools_v1.0_Ghost.lha";"MusicForFools";"MusicForFools";"0";"whdload";"524288";"1361489";"MusicForFools";"OCS/ECS";"";"";"";"";"";"music for fools ghost";"Exact";"100";"MusicForFools";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicForFools.png";"musicforfools"
"MusicForTheLost\MusicForTheLost.Slave";"NoError, EmulTrap, ClearMem";"Music for the Lost ? 1993 Abyss.";"Music for the Lost";"1993 Abyss";"0";"M\MusicForTheLost_v1.0_Abyss.lha";"MusicForTheLost";"MusicForTheLost";"0";"whdload";"524288";"1821342";"MusicForTheLost";"OCS/ECS";"";"";"";"";"";"music for the lost abyss";"Exact";"100";"MusicForTheLost";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicForTheLost.png";"musicforthelost"
"Musicland2\Musicland2.slave";"NoError, EmulTrap, ClearMem";"Musicland 2 ? 1993 Brainstorm.";"Musicland 2";"1993 Brainstorm";"524288";"M\Musicland2_v1.02_Brainstorm.lha";"Musicland2";"Musicland2";"0";"whdload";"524288";"925709";"Musicland2";"OCS/ECS";"";"";"";"";"";"musicland 2 brainstorm";"Exact";"100";"Musicland2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\Musicland2.png";"musicland2"
"Musicland\Musicland.slave";"NoError, EmulTrap, ClearMem";"Musicland ? 1993 Brainstorm.";"Musicland";"1993 Brainstorm";"524288";"M\Musicland_v1.01_Brainstorm.lha";"Musicland";"Musicland";"0";"whdload";"524288";"925464";"Musicland";"OCS/ECS";"";"";"";"";"";"musicland brainstorm";"Exact";"100";"Musicland";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\Musicland.png";"musicland"
"MusicMadness2\MusicMadness2.Slave";"NoError, EmulTrap, ClearMem";"Music Madness 2 ? 1990 Ipec Elite.";"Music Madness 2";"1990 Ipec Elite";"0";"M\MusicMadness2_v1.0_IpecElite.lha";"MusicMadness2";"MusicMadness2";"0";"whdload";"524288";"921513";"MusicMadness2";"OCS/ECS";"";"";"";"";"";"music madness 2 ipec elite";"Exact";"100";"MusicMadness2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicMadness2.png";"musicmadness2"
"MusicMadness\MusicMadness.Slave";"NoError, EmulTrap, ClearMem";"Music Madness ? 1989 Ipec Elite.";"Music Madness";"1989 Ipec Elite";"0";"M\MusicMadness_v1.0_IpecElite.lha";"MusicMadness";"MusicMadness";"0";"whdload";"524288";"920925";"MusicMadness";"OCS/ECS";"";"";"";"";"";"music madness ipec elite";"Exact";"100";"MusicMadness";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicMadness.png";"musicmadness"
"MusicMegaDemo2\MusicMegaDemo2.Slave";"NoError, EmulTrap, ClearMem";"Music Megademo 2 ? 1993 Ghostbusters.";"Music Megademo 2";"1993 Ghostbusters";"0";"M\MusicMegaDemo2_v1.0_Ghostbusters.lha";"MusicMegaDemo2";"MusicMegaDemo2";"0";"whdload";"524288";"526696";"MusicMega";"OCS/ECS";"";"";"Demo2";"";"";"music megademo 2 ghostbusters";"Exact";"100";"MusicMegaDemo2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicMegaDemo2.png";"musicmegademo2"
"MusicParty1990\MusicParty1990.slave";"NoError, EmulTrap";"Music Party 1990 ? 1990 Cryptoburners.";"Music Party 1990";"1990 Cryptoburners";"0";"M\MusicParty1990_v1.01_Cryptoburners.lha";"MusicParty1990";"MusicParty1990";"0";"whdload";"524288";"923452";"MusicParty1990";"OCS/ECS";"";"";"";"";"";"music party 1990 cryptoburners";"Exact";"100";"MusicParty1990";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicParty1990.png";"musicparty1990"
"MusicRip2\MusicRip2.Slave";"NoError, ClearMem";"Music Rip 2 ? 1989 Silicon League";"Music Rip #2";"1989 Silicon League";"4096";"M\MusicRip2_v1.0_SiliconLeague.lha";"MusicRip2";"MusicRip2";"0";"whdload";"524288";"917813";"MusicRip2";"OCS/ECS";"";"";"";"";"";"music rip 2 silicon league";"Exact";"100";"MusicRip2";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicRip2.png";"musicrip2"
"MusicRip3\MusicRip3.Slave";"NoError, ClearMem";"Music Rip 3 ? 1989 Spreadpoint";"Music Rip #3";"1989 Spreadpoint";"4096";"M\MusicRip3_v1.0_Spreadpoint.lha";"MusicRip3";"MusicRip3";"0";"whdload";"524288";"917486";"MusicRip3";"OCS/ECS";"";"";"";"";"";"music rip 3 spreadpoint";"Exact";"100";"MusicRip3";"D:\work2\amiga-whdload-game-scripts\screenshots\Mr V\PNG_Screens\Demo\MusicRip3.png";"musicrip3"
