ArchiveFile;SlaveFile;SlaveOutputFile;Name;Copy;Size;Version;Flags;BaseMemSize;KeyDebug;KeyExit;ExpMem
KingsQuest5_v1.3_De.zip;KingsQuest5De\KingsQuest5De.slave;KingsQuest5_v1.3_De.zip_KingsQuest5De.slave.txt;King;1992 Sierra;4764;16;NoError, EmulPriv, Examine;524288;0;5d;1310720
KingsQuest5_v1.3_It.zip;KingsQuest5It\KingsQuest5It.slave;KingsQuest5_v1.3_It.zip_KingsQuest5It.slave.txt;King;1992 Sierra;4764;16;NoError, EmulPriv, Examine;524288;0;5d;1310720
KingsQuest6_v1.1.zip;KingsQuest6\KingsQuest6.slave;KingsQuest6_v1.1.zip_KingsQuest6.slave.txt;King;1992 Sierra;4996;15;NoError, EmulPriv, Examine;524288;0;5d;786432
KingsQuest6_v1.1_De.zip;KingsQuest6De\KingsQuest6De.slave;KingsQuest6_v1.1_De.zip_KingsQuest6De.slave.txt;King;1992 Sierra;4996;15;NoError, EmulPriv, Examine;524288;0;5d;786432
KingsQuest6_v1.1_Fr_2390.zip;KingsQuest6Fr\KingsQuest6Fr.slave;KingsQuest6_v1.1_Fr_2390.zip_KingsQuest6Fr.slave.txt;King;1992 Sierra;4996;15;NoError, EmulPriv, Examine;524288;0;5d;786432
KingsQuestEnhanced_v1.0_1436.zip;KingsQuestEnhanced\KingsQuestEnhanced.slave;KingsQuestEnhanced_v1.0_1436.zip_KingsQuestEnhanced.slave.txt;Kings Quest I: Quest For The Crown (Enhanced);1990 Sierra;3904;15;NoError, EmulPriv, Examine;524288;0;5d;786432
KingsQuest_v1.1_1333.zip;KingsQuest\KingsQuest.slave;KingsQuest_v1.1_1333.zip_KingsQuest.slave.txt;King;1986 Sierra;3928;11;NoError, EmulPriv;524288;0;59;589824
KirosQuest_v1.0.zip;KirosQuest\KirosQuest.Slave;KirosQuest_v1.0.zip_KirosQuest.Slave.txt;Kiros Quest;1995 Vision;712;10;NoError, EmulTrap;524288;0;5d;0
Klax_v1.3_0878.zip;Klax\Klax.Slave;Klax_v1.3_0878.zip_Klax.Slave.txt;Klax;1990 Tengen;944;10;Disk, NoError, EmulTrap;524288;0;59;0
KnightForce_v1.2_1574.zip;KnightForce\KnightForce.Slave;KnightForce_v1.2_1574.zip_KnightForce.Slave.txt;Knight Force;1990 Titus;1584;10;NoError, EmulTrap, NoDivZero, ClearMem;1572864;0;5d;0
Knightmare_v1.0_0966.zip;Knightmare\Knightmare.slave;Knightmare_v1.0_0966.zip_Knightmare.slave.txt;Knightmare;1991 Mindscape;1352;10;NoError;524288;58;59;528384
KnightOrc_v1.0_0215.zip;KnightOrc\KnightOrc.Slave;KnightOrc_v1.0_0215.zip_KnightOrc.Slave.txt;Knigh tOrc;1988 Level 9;7124;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;262144
KnightsOfTheCrystallion_v1.0_1160.zip;KnightsOfTheCrystallion\KnightsOfTheCrystallion.Slave;KnightsOfTheCrystallion_v1.0_1160.zip_KnightsOfTheCrystallion.Slave.txt;Knights of the Crystallion;1989 US Gold/Bill Williams;1708;15;NoError, EmulPriv;524288;0;59;786432
KnightsOfTheCrystallion_v1.0_De_1426.zip;KnightsOfTheCrystallionDe\KnightsOfTheCrystallionDe.Slave;KnightsOfTheCrystallion_v1.0_De_1426.zip_KnightsOfTheCrystallionDe.Slave.txt;Knights of the Crystallion;1989 US Gold/Bill Williams;1708;15;NoError, EmulPriv;524288;0;59;786432
KnightsOfTheCrystallion_v1.51_1160.zip;KnightsOfTheCrystallion\KnightsOfTheCrystallion.slave;KnightsOfTheCrystallion_v1.51_1160.zip_KnightsOfTheCrystallion.slave.txt;Knights of the Crystallion;1989 US Gold/Bill Williams;2084;15;NoError, EmulPriv, Examine;524288;0;5d;786432
KnightsOfTheCrystallion_v1.51_De_1426.zip;KnightsOfTheCrystallionDe\KnightsOfTheCrystallionDe.Slav;KnightsOfTheCrystallion_v1.51_De_1426.zip_KnightsOfTheCrystallionDe.Slav.txt;Knights of the Crystallion;1989 US Gold/Bill Williams;2084;15;NoError, EmulPriv, Examine;524288;0;5d;786432
KnightsOfTheSky_v1.3_0522.zip;KnightsOfTheSky\KnightsOfTheSky.Slave;KnightsOfTheSky_v1.3_0522.zip_KnightsOfTheSky.Slave.txt;Knights Of The Sky;1991 Microprose;4808;16;NoError, EmulTrap, EmulPriv, Examine;524288;0;5d;1310720
Kristal_v1.1_0024.zip;Kristal\Kristal.Slave;Kristal_v1.1_0024.zip_Kristal.Slave.txt;The Kristal;1989 Addictive;1252;14;NoError, ClearMem;524288;0;5d;4096
Kristal_v1.2_0024.zip;Kristal\Kristal.Slave;Kristal_v1.2_0024.zip_Kristal.Slave.txt;The Kristal;1989 Addictive;1736;14;NoError, ClearMem;524288;0;5d;4096
KrustysSuperFunHouse_v1.1_1599.zip;KrustysSuperFunHouse\KrustysSuperFunHouse.Slave;KrustysSuperFunHouse_v1.1_1599.zip_KrustysSuperFunHouse.Slave.txt;Krusty;1992 Virgin ;692;13;NoError, EmulTrap;524288;5f;5d;0
KryptonEgg_v1.0_1578.zip;KryptonEgg\KryptonEgg.Slave;KryptonEgg_v1.0_1578.zip_KryptonEgg.Slave.txt;Krypton Egg;1989 HitSoft;1040;14;NoError, EmulTrap, ClearMem;524288;0;5d;4096
Kult_v1.1b_0661.zip;Kult\Kult.slave;Kult_v1.1b_0661.zip_Kult.slave.txt;Kult (FR/DE/GB)/Chamber of Sci-Mutant Prietess (US);1989 Exxos/1990 Infogrames;10628;13;NoError, Req68020;524288;0;59;786432
Kwasimodo_v1.2.zip;Kwasimodo\Kwasimodo.Slave;Kwasimodo_v1.2.zip_Kwasimodo.Slave.txt;Kwasimodo;1987 Courbois Software;3856;16;NoError, EmulTrap, EmulPriv, Examine;589824;0;59;262144
KwikSnax_v1.0.zip;KwikSnax\KwikSnax.slave;KwikSnax_v1.0.zip_KwikSnax.slave.txt;Kwik Snax;1991 Code Masters;824;10;NoError, EmulTrap;524288;0;59;0
LaAventuraEspacial_v1.0_Es.lha;LaAventuraEspacialEs\LaAventuraEspacialEs.slave;LaAventuraEspacial_v1.0_Es.lha_LaAventuraEspacialEs.slave.txt;La Aventura Espacial;1990 Aventuras AD;4476;16;NoError, EmulPriv, Examine;524288;0;59;262144
LaAventuraOriginal_v1.0_Es.lha;LaAventuraOriginalEs\LaAventuraOriginalEs.slave;LaAventuraOriginal_v1.0_Es.lha_LaAventuraOriginalEs.slave.txt;La Aventura Original;1989 Aventuras AD;4520;16;NoError, EmulPriv, Examine;524288;0;59;262144
LabyrintheAuxMilleCalculs_v1.0_Fr.zip;LabyrintheMilleCalculsFr\LabyrintheMilleCalculsFr.Slave;LabyrintheAuxMilleCalculs_v1.0_Fr.zip_LabyrintheMilleCalculsFr.Slave.txt;Le Labyrinthe aux Mille Calculs;1989 RETZ;3608;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;262144
LabyrintheDAnglomania1_v1.0_Fr.zip;LabyrintheDAnglomania1Fr\LabyrintheDAnglomania1Fr.Slave;LabyrintheDAnglomania1_v1.0_Fr.zip_LabyrintheDAnglomania1Fr.Slave.txt;Le Labyrinthe d;1989 RETZ;3684;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;262144
LabyrintheDAnglomania2_v1.0_Fr_2584.zip;LabyrintheDAnglomania2Fr\LabyrintheDAnglomania2Fr.Slave;LabyrintheDAnglomania2_v1.0_Fr_2584.zip_LabyrintheDAnglomania2Fr.Slave.txt;Le Labyrinthe d;1990 RETZ;3676;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;262144
LabyrintheDeLaReineDesOmbres_v1.0_Fr.zip;LabyrintheReineOmbresFr\LabyrintheReineOmbresFr.Slave;LabyrintheDeLaReineDesOmbres_v1.0_Fr.zip_LabyrintheReineOmbresFr.Slave.txt;Le Labyrinthe de la Reine des Ombres;1991 RETZ;3720;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;524288
LabyrintheDeLexicos_v1.0_Fr_2583.zip;LabyrintheDeLexicosFr\LabyrintheDeLexicosFr.Slave;LabyrintheDeLexicos_v1.0_Fr_2583.zip_LabyrintheDeLexicosFr.Slave.txt;Le Labyrinthe de Lexicos;1990 RETZ;3672;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;262144
LabyrintheDErrare_v1.0_Fr_2582.zip;LabyrintheDErrareFr\LabyrintheDErrareFr.Slave;LabyrintheDErrare_v1.0_Fr_2582.zip_LabyrintheDErrareFr.Slave.txt;Le Labyrinthe d;1989 RETZ;4012;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;262144
LabyrintheDOrthophus_v1.0_Fr.zip;LabyrintheDOrthophusFr\LabyrintheDOrthophusFr.Slave;LabyrintheDOrthophus_v1.0_Fr.zip_LabyrintheDOrthophusFr.Slave.txt;Le Labyrinthe d;1989 RETZ;4016;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;262144
Labyrinth_v1.0.1_Dk.lha;LabyrinthDk\LabyrinthDk.slave;Labyrinth_v1.0.1_Dk.lha_LabyrinthDk.slave.txt;Labyrinth;1990 Det Nye COMputer;1052;15;NoError, EmulTrap, ClearMem;524288;58;5f;0
LaDiosaDeCozumel_v1.0_Es.lha;LaDiosaDeCozumelEs\LaDiosaDeCozumelEs.slave;LaDiosaDeCozumel_v1.0_Es.lha_LaDiosaDeCozumelEs.slave.txt;La Diosa de Cozumel;1990 Aventuras AD;4492;16;NoError, EmulPriv, Examine;524288;0;59;262144
LamborghiniAmericanChallenge_v2.10.zip;LamborghiniAmericanChllng\LamborghiniAmericanChllng.slave;LamborghiniAmericanChallenge_v2.10.zip_LamborghiniAmericanChllng.slave.txt;Lamborghini American Challenge;1994 Titus Software;484;10;NoError, EmulTrap;851968;0;5d;0
Lancelot_v1.0_0216.zip;Lancelot\Lancelot.Slave;Lancelot_v1.0_0216.zip_Lancelot.Slave.txt;-) L A N C E L O T (-;1988 Level 9;1648;15;NoError, EmulPriv;524288;0;59;786432
LandsitzVonMortville_v1.1a_De.zip;LandsitzVonMortvilleDe\LandsitzVonMortvilleDe.Slave;LandsitzVonMortville_v1.1a_De.zip_LandsitzVonMortvilleDe.Slave.txt;Mortville Manor/Manoir de MortVielle/Landsitz von Mortville;1988 Lankhor;10516;13;NoError, EmulPriv;524288;0;59;786432
LaserSquad_v2.2_1907.zip;LaserSquad\LaserSquad.slave;LaserSquad_v2.2_1907.zip_LaserSquad.slave.txt;Laser Squad;1989 Teque;6188;10;Disk, NoError, EmulTrap, ClearMem;565248;0;5f;0
LastActionHero_v1.1.zip;LastActionHero\LastActionHero.Slave;LastActionHero_v1.1.zip_LastActionHero.Slave.txt;Last Action Hero;1994 Psygnosis/DOME;972;10;NoError, EmulTrap, ClearMem;1048576;0;59;0
LastBattle_v1.1_1044.zip;LastBattle\LastBattle.Slave;LastBattle_v1.1_1044.zip_LastBattle.Slave.txt;Last Battle;1991 Elite;504;10;NoError, EmulTrap;524288;0;59;0
LastDuel_v1.0_2532.zip;LastDuel\LastDuel.slave;LastDuel_v1.0_2532.zip_LastDuel.slave.txt;;;360;5;Disk, NoError, EmulTrap;524288;58;5d;
LastDuel_v1.1.zip;LastDuel\LastDuel.slave;LastDuel_v1.1.zip_LastDuel.slave.txt;Last Duel;1989 Capcom/U.S. Gold;808;10;Disk, NoError, EmulTrap, NoKbd;524288;58;5d;0
LastNinja2_v1.1_0131.zip;LastNinja2\LastNinja2.slave;LastNinja2_v1.1_0131.zip_LastNinja2.slave.txt;Last Ninja 2;1990 System 3;892;10;Disk, NoError, EmulTrap;1048576;0;58;524288
LastNinja3_v2.0_0495.zip;LastNinja3\LastNinja3.Slave;LastNinja3_v2.0_0495.zip_LastNinja3.Slave.txt;;;3584;4;Disk, NoError, EmulTrap;524288;58;59;
LastNinja3_v2.0_CD32.zip;LastNinja3CD32\LastNinja3CD32.Slave;LastNinja3_v2.0_CD32.zip_LastNinja3CD32.Slave.txt;;;3584;4;Disk, NoError, EmulTrap;524288;58;59;
LeaderBoard_v0.1_Arcadia.zip;LeaderBoardArcadia\LeaderBoardArcadia.Slave;LeaderBoard_v0.1_Arcadia.zip_LeaderBoardArcadia.Slave.txt;Leader Board (Arcadia);1987 Access Software;21004;16;NoError, EmulTrap, EmulPriv;524288;0;59;1458176
LeadingLapMPV_v1.0.zip;LeadingLapMPV\LeadingLapMPV.Slave;LeadingLapMPV_v1.0.zip_LeadingLapMPV.Slave.txt;Leading Lap ECS;1995 Black Legend;3464;16;NoError, EmulTrap, EmulPriv, Examine;524288;0;59;786432
LeadingLapMPV_v1.0_AGA.zip;LeadingLapMPVAGA\LeadingLapMPVAGA.slave;LeadingLapMPV_v1.0_AGA.zip_LeadingLapMPVAGA.slave.txt;Leading Lap AGA;1995 Black Legend;3604;16;NoError, EmulTrap, EmulPriv, Examine;2097152;0;59;1048576
LeadingLapMPV_v1.0_AGA_CUAmiga.zip;LeadingLapMPVAGACUAmiga\LeadingLapMPVAGACUAmiga.slave;LeadingLapMPV_v1.0_AGA_CUAmiga.zip_LeadingLapMPVAGACUAmiga.slave.txt;Leading Lap AGA;1995 Black Legend;3604;16;NoError, EmulTrap, EmulPriv, Examine;2097152;0;59;1048576
LeadingLapMPV_v1.0_CUAmiga.zip;LeadingLapMPVCUAmiga\LeadingLapMPVCUAmiga.Slave;LeadingLapMPV_v1.0_CUAmiga.zip_LeadingLapMPVCUAmiga.Slave.txt;Leading Lap ECS;1995 Black Legend;3464;16;NoError, EmulTrap, EmulPriv, Examine;524288;0;59;786432
Leander_v2.2_0496.zip;Leander\Leander.Slave;Leander_v2.2_0496.zip_Leander.Slave.txt;Leander;1991 Psygnosis & Traveller Tales;4128;10;Disk, NoError, EmulTrap, ClearMem;524288;0;5d;0
Leatherneck_v1.0.zip;Leatherneck\Leatherneck.Slave;Leatherneck_v1.0.zip_Leatherneck.Slave.txt;Leatherneck;1988 Microdeal;1596;10;NoError, EmulTrap;524288;0;59;0
LeavinTeramis_v1.0.zip;LeavinTeramis\LeavinTeramis.slave;LeavinTeramis_v1.0.zip_LeavinTeramis.slave.txt;Leavin;1990 Thalion;748;10;Disk, NoError, EmulTrap;524288;58;59;0
LeavinTeramis_v1.1_3061.zip;LeavinTeramis\LeavinTeramis.Slave;LeavinTeramis_v1.1_3061.zip_LeavinTeramis.Slave.txt;Leavin;1990 Thalion;1136;10;NoError, EmulTrap, ClearMem;524288;58;5d;0
LEDStorm_v2.0_0934.zip;LEDStorm\LEDStorm.Slave;LEDStorm_v2.0_0934.zip_LEDStorm.Slave.txt;L.E.D Storm;1988 Capcom/Software Creations;3968;16;NoError, EmulPriv, Examine;524288;0;5d;524288
Legacy_v1.0.zip;Legacy\TheLegacy.Slave;Legacy_v1.0.zip_TheLegacy.Slave.txt;The Legacy;1991 Hexodus;5236;15;NoError, EmulPriv, Examine;524288;0;5f;262144
Legacy_v1.0.zip;Legacy\TheLegacyGame.slave;Legacy_v1.0.zip_TheLegacyGame.slave.txt;The Legacy (Game Only);1991 Hexodus;1440;10;NoError, EmulTrap, ClearMem;524288;58;5f;0
LegendOfFaerghail_v1.1_1589.zip;LegendOfFaerghail\LegendOfFaerghail.Slave;LegendOfFaerghail_v1.1_1589.zip_LegendOfFaerghail.Slave.txt;Legend Of Faerghail;1990 ReLine;5244;16;NoError, EmulPriv, Examine;524288;0;5d;851968
LegendOfFaerghail_v1.1_De_0524.zip;LegendOfFaerghailDe\LegendOfFaerghailDe.Slave;LegendOfFaerghail_v1.1_De_0524.zip_LegendOfFaerghailDe.Slave.txt;Legend Of Faerghail;1990 ReLine;5244;16;NoError, EmulPriv, Examine;524288;0;5d;851968
LegendOfFaerghail_v2.0b_2844.zip;LegendOfFaerghail\LegendOfFaerghail.Slave;LegendOfFaerghail_v2.0b_2844.zip_LegendOfFaerghail.Slave.txt;Legend Of Faerghail;1990 ReLine;5304;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;851968
LegendOfFaerghail_v2.0b_De_0524.zip;LegendOfFaerghailDe\LegendOfFaerghailDe.Slave;LegendOfFaerghail_v2.0b_De_0524.zip_LegendOfFaerghailDe.Slave.txt;Legend Of Faerghail;1990 ReLine;5304;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;851968
LegendOfKyrandia_v1.1_1575.zip;LegendOfKyrandia\LegendOfKyrandia.Slave;LegendOfKyrandia_v1.1_1575.zip_LegendOfKyrandia.Slave.txt;Legend Of Kyrandia;1992 Westwood;3996;15;NoError, EmulPriv, Examine;589824;0;59;786432
LegendOfKyrandia_v1.1_De_0372.zip;LegendOfKyrandiaDe\LegendOfKyrandiaDe.Slave;LegendOfKyrandia_v1.1_De_0372.zip_LegendOfKyrandiaDe.Slave.txt;Legend Of Kyrandia;1992 Westwood;3996;15;NoError, EmulPriv, Examine;589824;0;59;786432
LegendOfKyrandia_v1.1_Fr.zip;LegendOfKyrandiaFr\LegendOfKyrandiaFr.Slave;LegendOfKyrandia_v1.1_Fr.zip_LegendOfKyrandiaFr.Slave.txt;Legend Of Kyrandia;1992 Westwood;3996;15;NoError, EmulPriv, Examine;589824;0;59;786432
LegendOfKyrandia_v1.1_It.zip;LegendOfKyrandiaIt\LegendOfKyrandiaIt.Slave;LegendOfKyrandia_v1.1_It.zip_LegendOfKyrandiaIt.Slave.txt;Legend Of Kyrandia;1992 Westwood;3996;15;NoError, EmulPriv, Examine;589824;0;59;786432
LegendOfRagnarok_v1.0.zip;LegendOfRagnarok\LegendOfRagnarok.slave;LegendOfRagnarok_v1.0.zip_LegendOfRagnarok.slave.txt;Legend of Ragnarok;1995 GameTek;540;10;NoError, EmulTrap, ClearMem;1048576;0;59;4096
LegendsOfValour_v1.0_0837.zip;LegendsOfValour\LegendsOfValour.Slave;LegendsOfValour_v1.0_0837.zip_LegendsOfValour.Slave.txt;Legends Of Valour;1992 US-GOLD.;4488;16;NoError, EmulPriv, Examine;524288;0;59;786432
LegendsOfValour_v1.0_De_0525.zip;LegendsOfValourDe\LegendsOfValourDe.Slave;LegendsOfValour_v1.0_De_0525.zip_LegendsOfValourDe.Slave.txt;Legends Of Valour;1992 US-GOLD.;4488;16;NoError, EmulPriv, Examine;524288;0;59;786432
LegendsOfValour_v1.0_Fr_1768.zip;LegendsOfValourFr\LegendsOfValourFr.Slave;LegendsOfValour_v1.0_Fr_1768.zip_LegendsOfValourFr.Slave.txt;Legends Of Valour;1992 US-GOLD.;4488;16;NoError, EmulPriv, Examine;524288;0;59;786432
Legends_v1.1_AGA.zip;LegendsAGA\LegendsAGA.Slave;Legends_v1.1_AGA.zip_LegendsAGA.Slave.txt;Legends AGA/CD32;1994 krisalis;5648;16;NoError, EmulTrap, EmulPriv, Examine;2097152;0;59;524288
Legends_v1.1_CD32.zip;LegendsCD32\LegendsCD32.Slave;Legends_v1.1_CD32.zip_LegendsCD32.Slave.txt;Legends AGA/CD32;1994 krisalis;5648;16;NoError, EmulTrap, EmulPriv, Examine;2097152;0;59;524288
Legend_v1.2_Mindscape_1100.zip;LegendMindscape\getlegendsavedisk.slave;Legend_v1.2_Mindscape_1100.zip_getlegendsavedisk.slave.txt;;;480;3;Disk;524288;;;
Legend_v1.2_Mindscape_1100.zip;LegendMindscape\LegendMindscape.Slave;Legend_v1.2_Mindscape_1100.zip_LegendMindscape.Slave.txt;Legend / The four crystals of Trazere1992 Mindscape;1992 Mindscape;664;10;NoError, EmulTrap;524288;0;46;0
Legion_v1.0_Pl.lha;LegionPl\LegionPl.Slave;Legion_v1.0_Pl.lha_LegionPl.Slave.txt;Legion;1996 Gobi;8868;17;NoError, EmulPriv, ClearMem, Examine;983040;0;5d;1310720
LeisureSuitLarry2_v1.1_0193.zip;LeisureSuitLarry2\LeisureSuitLarry2.slave;LeisureSuitLarry2_v1.1_0193.zip_LeisureSuitLarry2.slave.txt;Leisure Suit Larry 2;1990 Sierra;4000;16;NoError, EmulPriv, Examine;524288;0;5d;1048576
LeisureSuitLarry3_v1.3-B_0690.lha;LeisureSuitLarry3\LeisureSuitLarry3.slave;LeisureSuitLarry3_v1.3-B_0690.lha_LeisureSuitLarry3.slave.txt;Leisure Suit Larry 3;1990 Sierra;4360;16;NoError, EmulPriv, Examine;1044480;0;5d;786432
LeisureSuitLarry3_v1.3_0690.zip;LeisureSuitLarry3\LeisureSuitLarry3.slave;LeisureSuitLarry3_v1.3_0690.zip_LeisureSuitLarry3.slave.txt;Leisure Suit Larry 3;1990 Sierra;4360;16;NoError, EmulPriv, Examine;1044480;0;5d;786432
LeisureSuitLarry5_v1.3_2244.zip;LeisureSuitLarry5\LeisureSuitLarry5.slave;LeisureSuitLarry5_v1.3_2244.zip_LeisureSuitLarry5.slave.txt;Leisure Suit Larry 5;1991 Sierra;4036;16;NoError, EmulPriv, Examine;524288;0;5d;1310720
LeisureSuitLarry5_v1.3_De.zip;LeisureSuitLarry5De\LeisureSuitLarry5De.slave;LeisureSuitLarry5_v1.3_De.zip_LeisureSuitLarry5De.slave.txt;Leisure Suit Larry 5;1991 Sierra;4036;16;NoError, EmulPriv, Examine;524288;0;5d;1310720
LeisureSuitLarry_v1.0_0349.zip;LeisureSuitLarry\LeisureSuitLarry.slave;LeisureSuitLarry_v1.0_0349.zip_LeisureSuitLarry.slave.txt;Leisure Suit Larry;1987 Sierra;7004;11;NoError, EmulTrap, EmulPriv;524288;0;59;524288
LeisureSuitLarry_v1.3-B_0690.zip;LeisureSuitLarry3\LeisureSuitLarry3.Slave;LeisureSuitLarry_v1.3-B_0690.zip_LeisureSuitLarry3.Slave.txt;Leisure Suit Larry 3;1990 Sierra;4360;16;NoError, EmulPriv, Examine;1044480;0;5d;786432
Lemmings2_v1.4_1MB_0351.zip;Lemmings21MB\Intro1MB.slave;Lemmings2_v1.4_1MB_0351.zip_Intro1MB.slave.txt;Lemmings 2: The Tribes (intro);1993 Psygnosis;1524;15;NoError, ClearMem;438272;0;59;421888
Lemmings2_v1.4_1MB_0351.zip;Lemmings21MB\Lemmings21MB.slave;Lemmings2_v1.4_1MB_0351.zip_Lemmings21MB.slave.txt;Lemmings 2: The Tribes;1993 Psygnosis;1428;14;NoError, EmulTrap, ClearMem;1048576;0;59;524288
Lemmings2_v1.4_512KB_0351.zip;Lemmings2512KB\Intro512KB.slave;Lemmings2_v1.4_512KB_0351.zip_Intro512KB.slave.txt;Lemmings 2: The Tribes (intro);1993 Psygnosis;1524;15;NoError, ClearMem;438272;0;59;421888
Lemmings2_v1.4_512KB_0351.zip;Lemmings2512KB\Lemmings2512KB.slave;Lemmings2_v1.4_512KB_0351.zip_Lemmings2512KB.slave.txt;Lemmings 2: The Tribes;1993 Psygnosis;1408;14;NoError, EmulTrap, ClearMem;524288;0;59;524288
LemmingsDemo_v1.0.zip;LemmingsDemo\LemmingsDemo.Slave;LemmingsDemo_v1.0.zip_LemmingsDemo.Slave.txt;Lemmings demo;1990 Psygnosis;584;14;NoError, EmulTrap, ClearMem;524288;0;59;4096
Lemmings_v1.1_CDTV.zip;LemmingsCDTV\LemmingsCDTV.Slave;Lemmings_v1.1_CDTV.zip_LemmingsCDTV.Slave.txt;Lemmings CDTV;1992 Psygnosis;1036;15;NoError, NoDivZero, ClearMem;524288;0;59;524288
Lemmings_v1.4_1Disk_0270.zip;Lemmings1Disk\Lemmings1Disk.Slave;Lemmings_v1.4_1Disk_0270.zip_Lemmings1Disk.Slave.txt;Lemmings;1990 Psygnosis;2000;14;NoError, EmulTrap, ClearMem;524288;0;59;528384
Lemmings_v1.4_2Disk_0132.zip;Lemmings2Disk\Lemmings2Disk.Slave;Lemmings_v1.4_2Disk_0132.zip_Lemmings2Disk.Slave.txt;Lemmings;1990 Psygnosis;2000;14;NoError, EmulTrap, ClearMem;524288;0;59;528384
Leonardo_v1.1_DOS.zip;LeonardoDOS\LeonardoDOS.Slave;Leonardo_v1.1_DOS.zip_LeonardoDOS.Slave.txt;Leonardo;1989 Starbyte ;1200;12;NoError, EmulTrap, ClearMem;524288;58;59;0
Leonardo_v1.1_HighDensity.zip;LeonardoHighDensity\LeonardoHighDensity.Slave;Leonardo_v1.1_HighDensity.zip_LeonardoHighDensity.Slave.txt;Leonardo;1989 Starbyte ;1200;12;NoError, EmulTrap, ClearMem;524288;58;59;0
LesManleyInSearchForTheKing_v1.1.zip;LesManleySearchForTheKing\LesManleySearchForTheKing.slave;LesManleyInSearchForTheKing_v1.1.zip_LesManleySearchForTheKing.slave.txt;Les Manley - Search for the King;1990-1991 Accolade;4704;16;NoError, NoKbd, EmulPriv, Examine;524288;0;5d;1048576
LethalWeapon_v1.3_0814.zip;LethalWeapon\LethalWeapon.Slave;LethalWeapon_v1.3_0814.zip_LethalWeapon.Slave.txt;Lethal Weapon;1992 Ocean;1228;10;NoError, EmulTrap;524288;0;59;524288
LethalXcess_v1.2_0814.zip;LethalXcess\LethalXcess.slave;LethalXcess_v1.2_0814.zip_LethalXcess.slave.txt;Lethal Xcess;1991 Eclipse;732;10;Disk, NoError, NoKbd;524288;0;5d;0
LethalZone_v1.0_2321.zip;LethalZone\LethalZone.Slave;LethalZone_v1.0_2321.zip_LethalZone.Slave.txt;Lethal Zone;1991 Infernal Byte System;1124;10;NoError, EmulTrap;524288;0;59;0
Leviathan_v1.0.zip;Leviathan\Leviathan.Slave;Leviathan_v1.0.zip_Leviathan.Slave.txt;Leviathan;1987 English Software;1204;13;NoError, ClearMem;524288;0;59;131072
LicenseToKill_v1.2_0772.zip;LicenceToKill\LicenceToKill.Slave;LicenseToKill_v1.2_0772.zip_LicenceToKill.Slave.txt;Licence To Kill;1989 Quixel/Domark;1504;10;NoError, EmulTrap;524288;0;59;0
Life&Death_v1.1_1126.zip;Life&Death\Life&Death.slave;Life&Death_v1.1_1126.zip_Life&Death.slave.txt;Life & Death;1991 The Software Toolworks / Mindscape;5664;16;NoError, NoKbd, EmulPriv, Examine;786432;0;5d;524288
Life&Death_v1.2_1126.zip;Life&Death\Life&Death.slave;Life&Death_v1.2_1126.zip_Life&Death.slave.txt;Life & Death;1991 The Software Toolworks / Mindscape;5756;16;NoError, NoKbd, EmulPriv, Examine;786432;0;5d;524288
LightCorridor_v1.0_0526.zip;LightCorridor\LightCorridor.Slave;LightCorridor_v1.0_0526.zip_LightCorridor.Slave.txt;Light Corridor;1990 Infogrames;1688;11;Disk, NoError, EmulTrap;524288;0;59;290816
LightRacer_v1.0_De.zip;LightRacerDe\LightRacerDe.Slave;LightRacer_v1.0_De.zip_LightRacerDe.Slave.txt;Light Racer;1989 A.Eberl & W.Singer ;840;13;NoError, EmulTrap;1048576;5f;5d;0
Limes&Napoleon_v1.0.zip;Limes&Napoleon\Limes&Napoleon.Slave;Limes&Napoleon_v1.0.zip_Limes&Napoleon.Slave.txt;Limes & Napoleon;1989 EAS ;1340;13;NoError, EmulTrap;524288;5f;5d;0
LineOfFire_v1.0_1394.zip;LineOfFire\LineOfFire.slave;LineOfFire_v1.0_1394.zip_LineOfFire.slave.txt;;;348;8;NoError;1048576;0;5d;0
LionheartDemo1_v1.1.zip;LionheartDemo1\LionheartDemo1.Slave;LionheartDemo1_v1.1.zip_LionheartDemo1.Slave.txt;Lionheart Demo;1993 Thalion;616;15;NoError, EmulTrap, ClearMem;524288;0;59;917504
LionheartDemo2_v1.1.zip;LionheartDemo2\LionheartDemo2.Slave;LionheartDemo2_v1.1.zip_LionheartDemo2.Slave.txt;Lionheart Demo;1993 Thalion;616;15;NoError, EmulTrap, ClearMem;524288;0;59;917504
Lionheart_v2.1b_0845.zip;Lionheart\Lionheart.Slave;Lionheart_v2.1b_0845.zip_Lionheart.Slave.txt;LionHeart;1992 Thalion;5368;16;NoError, EmulTrap, EmulPriv, ClearMem, Examine;524288;0;5d;917504
