"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"Query"
"MegademoMegaforce\MegademoMegaforce.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1988 Megaforce.";"Megademo";"1988 Megaforce";"0";"M\Megademo_v1.0_Megaforce.lha";"MegademoMegaforce";"MegademoMegaforce";"0";"whdload";"524288";"678700";"MegademoMegaforce";"OCS/ECS";"";"";"";"";"";"megademo megaforce"
"MegademoNorthStar\MegademoNorthStar.Slave";"NoError, ClearMem";"Megademo ? 1988 North Star.";"Megademo";"1988 North Star";"0";"M\Megademo_v1.0_NorthStar.lha";"MegademoNorthStar";"MegademoNorthStar";"0";"whdload";"524288";"576518";"MegademoNorthStar";"OCS/ECS";"";"";"";"";"";"megademo north star"
"MegademoPossessed\MegademoPossessed.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1990 Possessed.";"Megademo";"1990 Possessed";"0";"M\Megademo_v1.0_Possessed.lha";"MegademoPossessed";"MegademoPossessed";"0";"whdload";"524288";"837050";"MegademoPossessed";"OCS/ECS";"";"";"";"";"";"megademo possessed"
"MegademoPowerslaves\MegademoPowerslaves.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1989 Powerslaves.";"Megademo";"1989 Powerslaves";"0";"M\Megademo_v1.0_Powerslaves.lha";"MegademoPowerslaves";"MegademoPowerslaves";"0";"whdload";"524288";"1117859";"MegademoPowerslaves";"OCS/ECS";"";"";"";"";"";"megademo powerslaves"
"MegademoPrecise\MegademoPrecise.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1991 Precise.";"Megademo";"1991 Precise";"0";"M\Megademo_v1.0_Precise.lha";"MegademoPrecise";"MegademoPrecise";"0";"whdload";"524288";"897277";"MegademoPrecise";"OCS/ECS";"";"";"";"";"";"megademo precise"
"MegademoPredators\MegademoPredators.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1989 Predators.";"Megademo";"1989 Predators";"0";"M\Megademo_v1.0_Predators.lha";"MegademoPredators";"MegademoPredators";"0";"whdload";"524288";"852003";"MegademoPredators";"OCS/ECS";"";"";"";"";"";"megademo predators"
"MegademoPseudoPlast\MegademoPseudoPlast.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1989 PseudoPlast.";"Megademo";"1989 PseudoPlast";"0";"M\Megademo_v1.0_PseudoPlast.lha";"MegademoPseudoPlast";"MegademoPseudoPlast";"0";"whdload";"524288";"380523";"MegademoPseudoPlast";"OCS/ECS";"";"";"";"";"";"megademo pseudo plast"
"MegademoScoopex\MegademoScoopex.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1989 Scoopex";"Megademo";"1989 Scoopex";"4096";"M\Megademo_v1.0_Scoopex.lha";"MegademoScoopex";"MegademoScoopex";"0";"whdload";"524288";"912684";"MegademoScoopex";"OCS/ECS";"";"";"";"";"";"megademo scoopex"
"MegademoStaticBytes\MegademoStaticBytes.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1990 Static Bytes.";"Megademo";"1990 Static Bytes";"524288";"M\Megademo_v1.0_StaticBytes.lha";"MegademoStaticBytes";"MegademoStaticBytes";"0";"whdload";"524288";"471493";"MegademoStaticBytes";"OCS/ECS";"";"";"";"";"";"megademo static bytes"
"MegademoTheLink\MegademoTheLink.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1989 The Link.";"Megademo";"1989 The Link";"0";"M\Megademo_v1.0_TheLink.lha";"MegademoTheLink";"MegademoTheLink";"0";"whdload";"524288";"923287";"MegademoTheLink";"OCS/ECS";"";"";"";"";"";"megademo the link"
"MegademoUnitedForces\MegademoUnitedForces.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1989 United Forces.";"Megademo";"1989 United Forces";"0";"M\Megademo_v1.0_UnitedForces.lha";"MegademoUnitedForces";"MegademoUnitedForces";"0";"whdload";"524288";"1081530";"MegademoUnitedForces";"OCS/ECS";"";"";"";"";"";"megademo united forces"
"MegademoVermin\MegademoVermin.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1990 Vermin.";"Megademo";"1990 Vermin";"0";"M\Megademo_v1.0_Vermin.lha";"MegademoVermin";"MegademoVermin";"0";"whdload";"524288";"504326";"MegademoVermin";"OCS/ECS";"";"";"";"";"";"megademo vermin"
"MegademoVision\MegademoVision.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1989 Vision.";"Megademo";"1989 Vision";"0";"M\Megademo_v1.0_Vision.lha";"MegademoVision";"MegademoVision";"0";"whdload";"524288";"744341";"MegademoVision";"OCS/ECS";"";"";"";"";"";"megademo vision"
"MegademoVortex42\MegademoVortex42.Slave";"NoError, ClearMem";"Megademo ? 1988 Vortex 42.";"Megademo";"1988 Vortex 42";"0";"M\Megademo_v1.0_Vortex42.lha";"MegademoVortex42";"MegademoVortex42";"0";"whdload";"524288";"327600";"MegademoVortex42";"OCS/ECS";"";"";"";"";"";"megademo vortex 42"
"MegademoDragons\MegademoDragons.slave";"NoError, ClearMem";"Megademo ? 1990 Dragons";"Megademo I";"1990 Dragons";"4096";"M\Megademo_v1.1_Dragons.lha";"MegademoDragons";"MegademoDragons";"0";"whdload";"524288";"927536";"MegademoDragons";"OCS/ECS";"";"";"";"";"";"megademo dragons 1"
"MegademoRedSectorInc\MegademoRedSectorInc.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1989 Red Sector Inc.";"Red Sector Megademo";"1989 Red Sector Inc.";"4096";"M\Megademo_v1.2_RedSectorInc.lha";"MegademoRedSectorInc";"MegademoRedSectorInc";"0";"whdload";"524288";"1854865";"MegademoRedSectorInc";"OCS/ECS";"";"";"";"";"";"megademo red sector inc"
"MegaMix1\MegaMix1.Slave";"NoError, EmulTrap";"Mega Mix 1 ? 1990 Royal Amiga Force.";"Mega Mix 1";"1990 Royal Amiga Force";"0";"M\MegaMix1_v1.0_RoyalAmigaForce.lha";"MegaMix1";"MegaMix1";"0";"whdload";"524288";"913289";"MegaMix1";"OCS/ECS";"";"";"";"";"";"mega mix 1 royal amiga force"
"MegaMix2\MegaMix2.slave";"NoError, EmulTrap, ClearMem";"Mega Mix 2 ? 1990 Royal Amiga Force.";"Mega Mix 2";"1990 Royal Amiga Force";"0";"M\MegaMix2_v1.01_RoyalAmigaForce.lha";"MegaMix2";"MegaMix2";"0";"whdload";"524288";"1823067";"MegaMix2";"OCS/ECS";"";"";"";"";"";"megamix 2 the pumpin track royal amiga force"
"MegaMix3\MegaMix3.Slave";"NoError, EmulTrap, ClearMem";"Mega Mix 3 1991 Royal Amiga Force.";"Mega Mix 3";"1991 Royal Amiga Force";"0";"M\MegaMix3_v1.0_RoyalAmigaForce.lha";"MegaMix3";"MegaMix3";"0";"whdload";"524288";"1821031";"MegaMix3";"OCS/ECS";"";"";"";"";"";"mega mix 3 royal amiga force"
"MegaTraxVol1\MegaTraxVol1.Slave";"NoError, ClearMem";"Mega Trax Vol. 1 ? 1990 Inner City.";"Mega Trax Vol. 1";"1990 Inner City";"0";"M\MegaTraxVol1_v1.0_InnerCity.lha";"MegaTraxVol1";"MegaTraxVol1";"0";"whdload";"524288";"921215";"MegaTraxVol1";"OCS/ECS";"";"";"";"";"";"mega trax vol 1 inner city"
"Melodies\Melodies.Slave";"NoError";"Melodies ? 1994 Scoopex.";"Melodies";"1994 by Scoopex";"0";"M\Melodies_v1.1_Scoopex.lha";"Melodies";"Melodies";"0";"whdload";"1048576";"2739882";"Melodies";"OCS/ECS";"";"";"";"";"";"melodies by scoopex"
"MemorialSongs\MemorialSongs.Slave";"NoError, EmulTrap";"Memorial Songs ? 1993 Alcatraz - 2 disks";"Memorial Songs";"1993 Alcatraz";"0";"M\MemorialSongs_v1.0_Alcatraz.lha";"MemorialSongs";"MemorialSongs";"0";"whdload";"524288";"1818159";"MemorialSongs";"OCS/ECS";"";"";"";"";"";"memorial songs alcatraz"
"MentalHangover\MentalHangover.Slave";"NoError";"Mental Hangover ? 1990 Scoopex - 1 disk";"Mental Hangover";"1990 Scoopex";"0";"M\MentalHangover_v1.2_Scoopex.lha";"MentalHangover";"MentalHangover";"0";"whdload";"524288";"919000";"MentalHangover";"OCS/ECS";"";"";"";"";"";"mental hangover scoopex"
"MerryMelodies\MerryMelodies.Slave";"NoError, EmulTrap, ClearMem";"Merry Melodies ? 1991 Relay.";"MerryMelodies Tunes";"1991 Relay";"0";"M\MerryMelodies_v1.0_Relay.lha";"MerryMelodies";"MerryMelodies";"0";"whdload";"524288";"1024547";"MerryMelodies";"OCS/ECS";"";"";"";"";"";"merry melodies tunes relay"
"Mesmerized\Mesmerized.Slave";"Disk, NoError, EmulTrap";"Mesmerized, ?1990 Pure Metal Coders";"-< M E S M E R I Z E D >-";"1991 Pure Metal Coders";"262144";"M\Mesmerized_v1.1_PureMetalCoders.lha";"Mesmerized";"Mesmerized";"0";"whdload";"524288";"333780";"Mesmerized";"OCS/ECS";"";"";"";"";"";"mesmerized 1 pure metal coders"
"Metal&Lace\Metal&Lace.Slave";"Disk, NoError, EmulTrap";"Metal & Lace ? 1993 Apocalypse Bay - 1 disk";"Metal & Lace ";"1993/94 Apocalypse Bay ";"0";"M\Metal&Lace_v1.2_ApocalypseBay.lha";"Metal&Lace";"Metal&Lace";"0";"whdload";"524288";"916860";"Metal&Lace";"OCS/ECS";"";"";"";"";"";"metal lace 94 apocalypse bay"
"MetalMelissaThePisser\MetalMelissaThePisser.Slave";"NoError, EmulTrap";"Metal Melissa the Pisser ? 1991 Animators.";"Metal Melissa The Pisser";"1991 Animators";"0";"M\MetalMelissaThePisser_v1.0_Animators.lha";"MetalMelissaThePisser";"MetalMelissaThePisser";"0";"whdload";"524288";"917675";"MetalMelissaThePisser";"OCS/ECS";"";"";"";"";"";"metal melissa the pisser animators"
"Metamorphosis\Metamorphosis.Slave";"NoError, EmulTrap, ClearMem";"Metamorphosis ? 1991 Brainstorm.";"Metamorphosis";"1991 Brainstorm";"0";"M\Metamorphosis_v1.0_Brainstorm.lha";"Metamorphosis";"Metamorphosis";"0";"whdload";"524288";"158031";"Metamorphosis";"OCS/ECS";"";"";"";"";"";"metamorphosis brainstorm"
"MiamiViceTheme\MiamiViceTheme.Slave";"NoError, EmulTrap, ClearMem";"Miami Vice Theme ? 1987 Swiss Cracking Association.";"Miami Vice Maxi Soundtrack";"1987 SCA";"0";"M\MiamiViceTheme_v1.02_SCA.lha";"MiamiViceTheme";"MiamiViceTheme";"0";"whdload";"524288";"3123893";"MiamiViceTheme";"OCS/ECS";"";"";"";"";"";"miami vice theme maxi soundtrack sca"
"MicroConcept\MicroConcept.slave";"Disk, NoError, EmulTrap";"Micro Concept ? 1990 Crusaders.";"";"";"";"M\MicroConcept_v1.0_Crusaders.lha";"MicroConcept";"MicroConcept";"0";"whdload";"524288";"931935";"MicroConcept";"OCS/ECS";"";"";"";"";"";"mi cro con cept the crusaders"
"MinaOmistanAGA\MinaOmistanAGA.Slave";"Disk, NoError, EmulTrap";"Mina Omistan by Movement (c) 199? - 1 disk.";"Mina Omistan";"1993 Movement";"0";"M\MinaOmistan_v1.1_Movement_AGA.lha";"MinaOmistanAGA";"MinaOmistanAGA";"0";"whdload";"1933312";"911617";"MinaOmistan";"AGA";"";"";"";"";"";"mina omistan aga movement"
"MindRiot\MindRiot.Slave";"NoError";"Mindriot ? 1993 Andromeda - 1 disk";"Mindriot";"1993 Andromeda";"0";"M\MindRiot_v1.0_Andromeda.lha";"MindRiot";"MindRiot";"0";"whdload";"1048576";"503069";"MindRiot";"OCS/ECS";"";"";"";"";"";"mind riot andromeda"
"MiniMegademoDoom\MiniMegademoDoom.Slave";"NoError, ClearMem";"Mini Megademo ? 1992 Doom.";"Mini Megademo";"1992 Doom";"0";"M\MiniMegademo_v1.0_Doom.lha";"MiniMegademoDoom";"MiniMegademoDoom";"0";"whdload";"524288";"691195";"MiniMegademoDoom";"OCS/ECS";"";"";"";"";"";"mini megademo doom"
"MiniSoundbox1\MiniSoundbox1.Slave";"NoError, EmulTrap, ClearMem";"Mini Soundbox 1 ? 1989 Shadow Light & Level 4.";"Mini Soundbox 1";"1989 Shadow Light&Level 4";"0";"M\MiniSoundbox1_v1.0_ShadowLight&LevelFour.lha";"MiniSoundbox1";"MiniSoundbox1";"0";"whdload";"524288";"529047";"MiniSoundbox1";"OCS/ECS";"";"";"";"";"";"mini soundbox 1 shadow light level 4"
"MiniSoundbox2\MiniSoundbox2.Slave";"NoError, EmulTrap, ClearMem";"Mini Soundbox 2 ? 1989 Shadow Light & Level 4.";"Mini Soundbox 2";"1989 Shadow Light&Level 4";"0";"M\MiniSoundbox2_v1.0_ShadowLight&LevelFour.lha";"MiniSoundbox2";"MiniSoundbox2";"0";"whdload";"524288";"528222";"MiniSoundbox2";"OCS/ECS";"";"";"";"";"";"mini soundbox ii shadow light level 4"
"MiniSoundbox3\MiniSoundbox3.Slave";"NoError, EmulTrap, ClearMem";"Mini Soundbox 3 ? 1989 Shadow Light & Level 4.";"Mini Soundbox 3";"1989 Shadow Light&Level 4";"0";"M\MiniSoundbox3_v1.0_ShadowLight&LevelFour.lha";"MiniSoundbox3";"MiniSoundbox3";"0";"whdload";"524288";"537400";"MiniSoundbox3";"OCS/ECS";"";"";"";"";"";"mini soundbox 3 shadow light level 4"
"MinorDefects\MinorDefects.Slave";"NoError, ClearMem";"Minor Defects ? 1992 Grace.";"Minor Defects";"1992 Grace";"0";"M\MinorDefects_v1.0_Grace.lha";"MinorDefects";"MinorDefects";"0";"whdload";"524288";"1821986";"MinorDefects";"OCS/ECS";"";"";"";"";"";"minor defects grace"
"MiracleSounds1\MiracleSounds1.Slave";"NoError";"Miracle Sounds 1 ? 1990.";"Miracle Sounds 1";"1990 Miracle";"524288";"M\MiracleSounds1_v1.0_Miracle.lha";"MiracleSounds1";"MiracleSounds1";"0";"whdload";"528384";"913288";"MiracleSounds1";"OCS/ECS";"";"";"";"";"";"miracle sounds miracle"
"Mirror\Mirror.Slave";"NoError";"Mirror ? 1992 Andromeda - 2 disks";"Mirror";"1992 Andromeda";"0";"M\Mirror_v1.0_Andromeda.lha";"Mirror";"Mirror";"0";"whdload";"1048576";"1533713";"Mirror";"OCS/ECS";"";"";"";"";"";"mirror andromeda"
"MiseryDentro2\MiseryDentro2.Slave";"NoError, EmulTrap, ClearMem";"Misery Dentro 2 ? 1993 TRSI";"Misery Dentro 2";"1993 TRSI";"905216";"M\MiseryDentro2_v1.0_Tristar&RedSectorInc.lha";"MiseryDentro2";"MiseryDentro2";"0";"whdload";"1048576";"909442";"MiseryDentro2";"OCS/ECS";"";"";"";"";"";"misery dentro 2 trsi"
"Mixolydian\Mixolydian.Slave";"NoError, EmulTrap, ClearMem";"Mixolydian ? 1991 End of Century 1999.";"Mixolydian";"1991 End of Century 1999";"0";"M\Mixolydian_v1.0_EndOfCentury1999.lha";"Mixolydian";"Mixolydian";"0";"whdload";"524288";"905767";"Mixolydian";"OCS/ECS";"";"";"";"";"";"mixolydian end of century"
"MobileDestinationUnknown\MobileDestinationUnknown.slave";"Disk, NoError, EmulTrap";"Mobile - Destination Unknown ? 199? Spaceballs.";"";"";"";"M\MobileDestinationUnknown_v1.1_Spaceballs.lha";"MobileDestinationUnknown";"MobileDestinationUnknown";"0";"whdload";"1048576";"912962";"MobileDestinationUnknown";"OCS/ECS";"";"";"";"";"";"mobile destination unknown"
"MoinJungs\MoinJungs.Slave";"NoError, EmulTrap, ClearMem";"Moin Jungs ? 1988 Doctor Mabuse Orgasm Crackings.";"Moin Jungs";"1988 Doctor Mabuse Orgasm Crackings";"0";"M\MoinJungs_v1.0_DoctorMabuseOrgasmCrackings.lha";"MoinJungs";"MoinJungs";"0";"whdload";"524288";"121573";"MoinJungs";"OCS/ECS";"";"";"";"";"";"moin jungs doctor mabuse orgasm crackings"
"Monoxide\Monoxide.Slave";"NoError, EmulTrap, ClearMem";"Monoxide ? 1992 Vanish.";"Monoxide";"1992 Vanish";"524288";"M\Monoxide_v1.0_Vanish.lha";"Monoxide";"Monoxide";"0";"whdload";"524288";"919642";"Monoxide";"OCS/ECS";"";"";"";"";"";"monoxide vanish"
"MorbidVisions2\MorbidVisions2.Slave";"NoError, EmulTrap, ClearMem";"Morbid Visions 2 1993 Carillon & Cyberiad.";"Morbid Visions 2";"1993 Carillon & Cyberiad";"0";"M\MorbidVisions2_v1.0_Carillon&Cyberiad.lha";"MorbidVisions2";"MorbidVisions2";"0";"whdload";"524288";"603319";"MorbidVisions2";"OCS/ECS";"";"";"";"";"";"morbid visions 2 carillon cyberiad"
"MorbidVisions3\MorbidVisions3.Slave";"NoError, EmulTrap, ClearMem";"Morbid Visions 3 1994 Carillon, Cyberiad & Complex.";"Morbid Visions 3";"1994 Carillon, Cyberiad & Complex";"720896";"M\MorbidVisions3_v1.0_Carillon&Cyberiad&Complex.lha";"MorbidVisions3";"MorbidVisions3";"0";"whdload";"524288";"450351";"MorbidVisions3";"OCS/ECS";"";"";"";"";"";"morbid visions 3 carillon cyberiad complex"
"MorbidVisions\MorbidVisions.Slave";"NoError, EmulTrap, ClearMem";"Morbid Visions 1992 Cyberiad.";"Morbid Visions";"1992 Cyberiad";"0";"M\MorbidVisions_v1.0_Cyberiad.lha";"MorbidVisions";"MorbidVisions";"0";"whdload";"524288";"1322930";"MorbidVisions";"OCS/ECS";"";"";"";"";"";"morbid visions cyberiad"
"MoreThanMusic\MoreThanMusic.Slave";"NoError, EmulTrap, ClearMem";"More Than Music ? 1991 Alcatraz";"More Than Music";"1991 Alcatraz";"4096";"M\MoreThanMusic_v1.0_Alcatraz.lha";"MoreThanMusic";"MoreThanMusic";"0";"whdload";"524288";"923208";"MoreThanMusic";"OCS/ECS";"";"";"";"";"";"more than music alcatraz"
"MotionAGA\MotionAGA.slave";"Disk, NoError, Req68020, ReqAGA";"Motion ? 1994 Bomb.";"";"";"1392640";"M\Motion_v1.1_Bomb_AGA.lha";"MotionAGA";"MotionAGA";"0";"whdload";"2080768";"1814627";"Motion";"AGA";"";"";"";"";"";"motion origin 2 bomb"
"MrMonkeyAGA\MrMonkeyAGA.Slave";"NoError, EmulTrap, ReqAGA, ClearMem";"Mr. Monkey ? 1994 Rebels.";"Mr. Monkey";"1994 Rebels";"0";"M\MrMonkey_v1.0_Rebels_AGA.lha";"MrMonkeyAGA";"MrMonkeyAGA";"0";"whdload";"2097152";"458441";"MrMonkey";"AGA";"";"";"";"";"";"mr monkey aga rebels"
"Multica\Multica.slave";"Disk, NoError";"Multica ? 1992 Andromeda.";"Multica";"1992 Andromeda";"0";"M\Multica_v1.0_Andromeda.lha";"Multica";"Multica";"0";"whdload";"520192";"909844";"Multica";"OCS/ECS";"";"";"";"";"";"multica andromeda"
"Multidemo\Multidemo.Slave";"NoError, EmulTrap, ClearMem";"Multidemo ? 1990 Amaze.";"Multidemo";"1990 Amaze";"0";"M\Multidemo_v1.0_Amaze.lha";"Multidemo";"Multidemo";"0";"whdload";"524288";"128923";"Multidemo";"OCS/ECS";"";"";"";"";"";"multidemo amaze"
"MultiMegamix2\MultiMegamix2.slave";"Disk, NoError, ClearMem";"Multi Megamix II ? 1992 Kefrens (1 disk)";"Multi Megamix II";"1992 Kefrens";"4096";"M\MultiMegamix2_v1.1_Kefrens.lha";"MultiMegamix2";"MultiMegamix2";"0";"whdload";"524288";"912253";"MultiMegamix2";"OCS/ECS";"";"";"";"";"";"multi megamix 2 kefrens"
"MultiMegamix3\MultiMegamix3.Slave";"NoError, ClearMem";"MultiMegamix III ? 1992 Kefrens";"Multi Megamix III";"1992 Kefrens";"4096";"M\MultiMegamix3_v1.0_Kefrens.lha";"MultiMegamix3";"MultiMegamix3";"0";"whdload";"524288";"923305";"MultiMegamix3";"OCS/ECS";"";"";"";"";"";"multi megamix 3 kefrens"
"MultiMegamix\MultiMegamix.slave";"Disk, NoError";"Multi Megamix ? 1991 Kefrens (1 disk)";"Multi Megamix";"1991 Kefrens";"4096";"M\MultiMegamix_v1.0_Kefrens.lha";"MultiMegamix";"MultiMegamix";"0";"whdload";"524288";"911008";"MultiMegamix";"OCS/ECS";"";"";"";"";"";"multi megamix kefrens"
"Musabox2\Musabox2.Slave";"NoError, EmulTrap, ClearMem";"Musabox 2 ? 1982 Falcons.";"Musabox 2";"1992 Falcons";"0";"M\Musabox2_v1.0_Falcons.lha";"Musabox2";"Musabox2";"0";"whdload";"524288";"944987";"Musabox2";"OCS/ECS";"";"";"";"";"";"musabox 2 falcons"
"Musabox\Musabox.Slave";"NoError, EmulTrap, ClearMem";"Musabox ? 1991 Falcons.";"Musabox";"1991 Falcons";"0";"M\Musabox_v1.0_Falcons.lha";"Musabox";"Musabox";"0";"whdload";"524288";"784242";"Musabox";"OCS/ECS";"";"";"";"";"";"musabox falcons"
"Museum\Museum.Slave";"NoError, EmulTrap, ClearMem";"Museum ? 1992 Alcatraz.";"Museum";"1992 Alcatraz";"0";"M\Museum_v1.1_Alcatraz.lha";"Museum";"Museum";"0";"whdload";"524288";"921261";"Museum";"OCS/ECS";"";"";"";"";"";"museum alcatraz"
"MusicalRabbit\MusicalRabbit.Slave";"NoError, EmulTrap, ClearMem";"Musical Rabbit ? 1993 Carrillon & Cyberiad.";"Muscial Rabbit";"1993 Carrillon & Cyberiad";"524288";"M\MusicalRabbit_v1.0_Carillon&Cyberiad.lha";"MusicalRabbit";"MusicalRabbit";"0";"whdload";"524288";"466340";"MusicalRabbit";"OCS/ECS";"";"";"";"";"";"musical rabbit muscial carrillon cyberiad"
"MusicalSecrets\MusicalSecrets.Slave";"NoError, EmulTrap, ClearMem";"Musical Secrets ? 1992 Zite.";"Musical Secrets";"1992 Zite";"0";"M\MusicalSecrets_v1.0_Zite.lha";"MusicalSecrets";"MusicalSecrets";"0";"whdload";"524288";"919979";"MusicalSecrets";"OCS/ECS";"";"";"";"";"";"musical secrets zite"
"Musication\Musication.Slave";"NoError, EmulTrap, ClearMem";"Musication ? 1992 Absolute!.";"Musication";"1992 Absolute!";"0";"M\Musication_v1.03_Absolute.lha";"Musication";"Musication";"0";"whdload";"524288";"841399";"Musication";"OCS/ECS";"";"";"";"";"";"musication absolute"
"Musicbox3\Musicbox3.Slave";"NoError, EmulTrap, ClearMem";"Musicbox 3 ? 1991 Gate.";"Musicbox 3";"1991 Gate";"0";"M\Musicbox3_v1.0_Gate.lha";"Musicbox3";"Musicbox3";"0";"whdload";"524288";"883377";"Musicbox3";"OCS/ECS";"";"";"";"";"";"musicbox 3 gate"
"MusicBoxCopyride\MusicBoxCopyride.Slave";"NoError, EmulTrap, ClearMem";"Music Box ? 1991 Copyride.";"Music Box";"1991 Copyride";"0";"M\MusicBox_v1.0_Copyride.lha";"MusicBoxCopyride";"MusicBoxCopyride";"0";"whdload";"524288";"1105707";"MusicBoxCopyride";"OCS/ECS";"";"";"";"";"";"music box copyride"
"MusicBoxExodus\MusicBoxExodus.Slave";"NoError, EmulTrap, ClearMem";"Musicbox ? 1990 Exodus.";"Musicbox";"1990 Exodus";"0";"M\MusicBox_v1.0_Exodus.lha";"MusicBoxExodus";"MusicBoxExodus";"0";"whdload";"524288";"585047";"MusicBoxExodus";"OCS/ECS";"";"";"";"";"";"music box exodus musicbox"
"MusicCollection4Zarch\MusicCollection4Zarch.Slave";"NoError, EmulTrap, ClearMem";"Music Collection 4 ? 1991 Zarch.";"Music Collection 4";"1991 Zarch";"0";"M\MusicCollection4_v1.0_Zarch.lha";"MusicCollection4Zarch";"MusicCollection4Zarch";"0";"whdload";"524288";"919377";"MusicCollection4Zarch";"OCS/ECS";"";"";"";"";"";"music collection 4 zarch"
"MusicCollectionExocet\MusicCollectionExocet.Slave";"NoError, EmulTrap, ClearMem";"Music Collection ? 1989 Exocet.";"Music Collection";"1989 Exocet";"0";"M\MusicCollection_v1.0_Exocet.lha";"MusicCollectionExocet";"MusicCollectionExocet";"0";"whdload";"524288";"920547";"MusicCollectionExocet";"OCS/ECS";"";"";"";"";"";"music collection exocet"
"MusicCollectionKatharsis\MusicCollectionKatharsis.Slave";"NoError, EmulTrap, ClearMem";"Music Collection 1991 Katharsis.";"Music Collection";"1991 Katharsis";"0";"M\MusicCollection_v1.0_Katharsis.lha";"MusicCollectionKatharsis";"MusicCollectionKatharsis";"0";"whdload";"524288";"1820542";"MusicCollectionKatharsis";"OCS/ECS";"";"";"";"";"";"music collection katharsis"
"MusicCompacting2\MusicCompacting2.slave";"NoError, EmulTrap, ClearMem";"Music Compacting 2 ? 1991 Zylon & Alpha Flight.";"Music Compacting 2";"1991 Zylon & Alpha Flight";"0";"M\MusicCompacting2_v1.01_Zylon&AlphaFlight.lha";"MusicCompacting2";"MusicCompacting2";"0";"whdload";"524288";"921379";"MusicCompacting2";"OCS/ECS";"";"";"";"";"";"music compacting 2 zylon alpha flight"
"MusicCompilation\MusicCompilation.Slave";"NoError, EmulTrap, ClearMem";"Music Compilation ? 1989 Random Access.";"Music Compilation ";"1989 Random Access";"0";"M\MusicCompilation_v1.0_RandomAccess.lha";"MusicCompilation";"MusicCompilation";"0";"whdload";"524288";"793797";"MusicCompilation";"OCS/ECS";"";"";"";"";"";"music compilation random access"
"MusicDemoDeform\MusicDemoDeform.Slave";"NoError, EmulTrap, ClearMem";"Music Demo ? 1992 Deform.";"Music Demo";"1992 Deform";"0";"M\MusicDemo_v1.0_Deform.lha";"MusicDemoDeform";"MusicDemoDeform";"0";"whdload";"524288";"919051";"MusicDemoDeform";"OCS/ECS";"";"";"";"";"";"music demo deform"
"MusicDiscVol1DiskNet\MusicDiscVol1DiskNet.Slave";"NoError, EmulTrap, ClearMem";"Music Disc Vol. 1 ? 1990 Disknet.";"Music Disc Vol. 1";"1990 Disknet";"0";"M\MusicDiscVol1_v1.0_DiskNet.lha";"MusicDiscVol1DiskNet";"MusicDiscVol1DiskNet";"0";"whdload";"524288";"918938";"MusicDiscVol1DiskNet";"OCS/ECS";"";"";"";"";"";"music disc vol 1 disk net disknet"
"MusicDisk181stTrack\MusicDisk181stTrack.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 1 ? 1991 81st Track.";"Music Disk 1";"1991 81st Track";"524288";"M\MusicDisk1_v1.01_81stTrack.lha";"MusicDisk181stTrack";"MusicDisk181stTrack";"0";"whdload";"524288";"921234";"MusicDisk181stTrack";"OCS/ECS";"";"";"";"";"";"music disk 181 st track 1 81"
"MusicDisk1Bass\MusicDisk1Bass.slave";"NoError, EmulTrap, ClearMem";"Music Disk 1 ? 1991 Bass.";"Music Disk 1";"1991 Bass";"0";"M\MusicDisk1_v1.01_Bass.lha";"MusicDisk1Bass";"MusicDisk1Bass";"0";"whdload";"524288";"843394";"MusicDisk1Bass";"OCS/ECS";"";"";"";"";"";"music disk bass"
"MusicDisk1AdamMcCrory\MusicDisk1AdamMcCrory.Slave";"NoError, EmulTrap, ClearMem";"Music Disk 1 ? 1993 Adam McCrory.";"Music Disk 1";"1993 Adam McCrory";"0";"M\MusicDisk1_v1.0_AdamMcCrory.lha";"MusicDisk1AdamMcCrory";"MusicDisk1AdamMcCrory";"0";"whdload";"524288";"322828";"MusicDisk1AdamMcCrory";"OCS/ECS";"";"";"";"";"";"music disk 1 adam mc crory"
