"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveCopy";"RunType";"WhdloadSlaveExecInstall";"WhdloadSlaveName";"EntryName";"EntrySize";"RunFile";"WhdloadSlaveExpMem";"RunDir";"WhdloadSlaveBaseMemSize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation"
"Disk, NoError";"In Full Affect ? 199x Wildfire.";"199? Wildfire";"whdload";"0";"In Full Affect";"InFullAffect";"910401";"I\InFullAffect\InFullAffect.Slave";"0";"I\InFullAffect";"524288";"InFullAffect";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Innership ? 1990 Pussy.";"1990 Pussy";"whdload";"0";"Innership";"InnershipPussy";"919142";"I\InnershipPussy\InnershipPussy.slave";"0";"I\InnershipPussy";"524288";"InnershipPussy";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, NoDivZero, ClearMem";"Innervision ? 1992 Dreamdealers";"1992 Dreamdealers";"whdload";"0";"Innervision";"Innervision";"276500";"I\Innervision\Innervision.Slave";"4096";"I\Innervision";"524288";"Innervision";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Inspiration is Gone ? 1991 Kefrens.";"1991 Kefrens";"whdload";"0";"Inspiration is Gone";"InspirationIsGone";"57897";"I\InspirationIsGone\InspirationIsGone.Slave";"0";"I\InspirationIsGone";"524288";"InspirationIsGone";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Inspiration Is None ? 1991 Anarchy";"1991 Anarchy";"whdload";"0";"Inspiration is none";"InspirationIsNone";"328235";"I\InspirationIsNone\InspirationIsNone.Slave";"4096";"I\InspirationIsNone";"524288";"InspirationIsNone";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap";"Interspace ? 1991 Phenomena.";"Phenomena 1991";"whdload";"0";"Interspace";"Interspace";"906931";"I\Interspace\Interspace.Slave";"0";"I\Interspace";"524288";"Interspace";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap";"In The Kitchen ? 1992 Anarchy.";"1992 Anarchy";"whdload";"0";"In The Kitchen";"InTheKitchen";"912864";"I\InTheKitchen\InTheKitchen.Slave";"32768";"I\InTheKitchen";"516096";"InTheKitchen";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Intro? Dentro? Mentro? Demo? ? 1991 The Silents.";"1991 The Silents";"whdload";"0";"Intro? Dentro? Mentro? Demo?";"IntroDentroMentroDemo";"311121";"I\IntroDentroMentroDemo\IntroDentroMentroDemo.Slave";"0";"I\IntroDentroMentroDemo";"524288";"IntroDentroMentro";"OCS/ECS";"";"";"Demo";"";""
"NoError, EmulTrap, ClearMem";"Iraq-Demo ? 1990 Animators.";"1990 Animators";"whdload";"0";"Iraq-Demo";"IraqDemo";"717156";"I\IraqDemo\IraqDemo.Slave";"0";"I\IraqDemo";"524288";"Iraq";"OCS/ECS";"";"";"Demo";"";""
"NoError, EmulTrap, ClearMem";"It's Just the Beginning ? 1992 Paragon.";"1992 Paragon";"whdload";"0";"It";"ItsJustTheBeginning";"919410";"I\ItsJustTheBeginning\ItsJustTheBeginning.Slave";"0";"I\ItsJustTheBeginning";"524288";"ItsJustTheBeginning";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"I've Got The Power ? 1991 Alcatraz";"1991 Alcatraz";"whdload";"0";"I";"IveGotThePower";"922384";"I\IveGotThePower\IveGotThePower.Slave";"4096";"I\IveGotThePower";"524288";"IveGotThePower";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap";"Jehova goes Hitech, ?1991 Voice";"1991 Voice";"whdload";"0";"- Jehova Goes Hitech -";"JehovaGoesHitech";"414974";"J\JehovaGoesHitech\JehovaGoesHitech.Slave";"0";"J\JehovaGoesHitech";"528384";"JehovaGoesHitech";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap";"Jesterday ? 1992 Sanity.";"";"whdload";"0";"";"Jesterday";"912121";"J\Jesterday\Jesterday.slave";"";"J\Jesterday";"524288";"Jesterday";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Jiggle It ? 1992 Palace.";"1992 Palace";"whdload";"0";"Jiggle It";"JiggleIt";"924362";"J\JiggleIt\JiggleIt.Slave";"0";"J\JiggleIt";"524288";"Jiggle";"OCS/ECS";"It";"";"";"";""
"NoError, ClearMem";"The Jochen Hippel Sound Demo ?1991 Axis";"1991 Axis";"whdload";"0";"The Jochen Hippel Sound Demo";"JochenHippelSoundDemo";"925251";"J\JochenHippelSoundDemo\JochenHippelSoundDemo.Slave";"4096";"J\JochenHippelSoundDemo";"524288";"JochenHippelSound";"OCS/ECS";"";"";"Demo";"";""
"NoError";"Jukebox ? 1990 Kefrens.";"1990 Kefrens";"whdload";"0";"Jukebox";"Jukebox";"920617";"J\Jukebox\Jukebox.Slave";"0";"J\Jukebox";"524288";"Jukebox";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Jungle Mania ? 1988 Jungle Command.";"1988 Jungle Command";"whdload";"0";"Jungle Mania";"JungleMania";"921059";"J\JungleMania\JungleMania.slave";"0";"J\JungleMania";"524288";"JungleMania";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Just For Your Ears ? 1991 Zenith & Brainwave";"1991 Zenith & Brainwave";"whdload";"0";"Just For Your Ears";"Just4YourEars";"1820168";"J\Just4YourEars\Just4YourEars.Slave";"4096";"J\Just4YourEars";"524288";"Just4YourEars";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Kakburk ? 1991 Strangers.";"1991 Strangers";"whdload";"0";"Kakburk";"Kakburk";"560953";"K\Kakburk\Kakburk.Slave";"0";"K\Kakburk";"524288";"Kakburk";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Kerygma ? 1993 Wizzcat.";"1993 Wizzcat";"whdload";"0";"Kerygma";"Kerygma";"241909";"K\Kerygma\Kerygma.Slave";"0";"K\Kerygma";"524288";"Kerygma";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap";"Kiwi Crap (c) 1991 Reality - 1 disk. Download it at";"1991 Reality";"whdload";"0";"Kiwi Crap";"KiwiCrap";"129689";"K\KiwiCrap\KiwiCrap.Slave";"4096";"K\KiwiCrap";"524288";"KiwiCrap";"OCS/ECS";"";"";"";"";""
"NoError";"Krest Mass Leftovers ? 1992 Anarchy - 1 disk";"1992 Anarchy";"whdload";"0";"Krest Mass Leftovers";"KrestMassLeftovers";"693045";"K\KrestMassLeftovers\KrestMassLeftovers.slave";"0";"K\KrestMassLeftovers";"524288";"KrestMassLeftovers";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Legalise It 1992 Anarchy.";"1992 Anarchy";"whdload";"0";"Legalise It";"LegaliseIt";"1003784";"L\LegaliseIt\LegaliseIt.Slave";"0";"L\LegaliseIt";"524288";"Legalise";"OCS/ECS";"It";"";"";"";""
"NoError, EmulTrap, ClearMem";"Legoland ? 1991 Desire.";"1991 Desire";"whdload";"0";"Legoland";"Legoland";"919996";"L\Legoland\Legoland.Slave";"0";"L\Legoland";"524288";"Legoland";"OCS/ECS";"";"";"";"";""
"NoError";"Lethal Exit ? 1992 Digital - 1 disk";"1992 Digital";"whdload";"0";"Lethal Exit";"LethalExit";"919323";"L\LethalExit\LethalExit.Slave";"0";"L\LethalExit";"524288";"LethalExit";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Linus (c) 1992 Palace - 1 disk.";"1992 Palace";"whdload";"0";"Linus";"Linus";"920403";"L\Linus\Linus.Slave";"0";"L\Linus";"524288";"Linus";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Lithium ? 1992 Awesome.";"1992 Awesome";"whdload";"0";"Lithium";"Lithium";"537907";"L\Lithium\Lithium.Slave";"0";"L\Lithium";"524288";"Lithium";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Loony Tunes ? 1991 Relay.";"1991 Relay";"whdload";"0";"Loony Tunes";"LoonyTunes";"900845";"L\LoonyTunes\LoonyTunes.Slave";"0";"L\LoonyTunes";"524288";"LoonyTunes";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Lovesongs ? 1992 Crime Devils.";"1992 Crime Devils";"whdload";"0";"Lovesongs";"Lovesongs";"596244";"L\Lovesongs\Lovesongs.Slave";"0";"L\Lovesongs";"524288";"Lovesongs";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap";"Madness ? 1990 Anarchy";"1990 Anarchy";"whdload";"0";"-< M A D N E S S >-";"Madness";"353607";"M\Madness\Madness.Slave";"0";"M\Madness";"524288";"Madness";"OCS/ECS";"";"";"";"";""
"NoError";"Madness II: The Search for Sanity ? 1991 Anarchy";"1991 Anarchy";"whdload";"0";"Madness II: The Search for Sanity";"Madness2";"164902";"M\Madness2\Madness2.Slave";"4096";"M\Madness2";"524288";"Madness2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Maestro Jams Vol.1 ? 1990 Kefrens.";"1990 Kefrens";"whdload";"0";"Maestro Jams Vol.1";"MaestroJamsVol1";"918857";"M\MaestroJamsVol1\MaestroJamsVol1.Slave";"0";"M\MaestroJamsVol1";"524288";"MaestroJamsVol1";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Magnetic Dreams ? 1992 Digital";"1992 Digital";"whdload";"0";"Magnetic Dreams";"MagneticDreams";"791302";"M\MagneticDreams\MagneticDreams.Slave";"4096";"M\MagneticDreams";"524288";"MagneticDreams";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Magnum Icetro ? 1994 Depth.";"1994 Depth";"whdload";"0";"Magnum Icetro";"MagnumIcetro";"365920";"M\MagnumIcetro\MagnumIcetro.Slave";"0";"M\MagnumIcetro";"524288";"MagnumIcetro";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap, ClearMem";"Marchewki ? 1992 Alchemy.";"1992 Alchemy";"whdload";"0";"Marchewki";"Marchewki";"908899";"M\Marchewki\Marchewki.Slave";"0";"M\Marchewki";"524288";"Marchewki";"OCS/ECS";"";"";"";"";""
"Disk, NoError, EmulTrap";"Masterpieces ? 1992 Kefrens - 1 disk";"1992 Kefrens";"whdload";"0";"Masterpieces";"Masterpieces";"919545";"M\Masterpieces\Masterpieces.Slave";"0";"M\Masterpieces";"524288";"Masterpieces";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap";"Materialized (c) 1990 Crytoburners.";"1990 Cryptoburners";"whdload";"0";"Materialized";"Materialized";"574617";"M\Materialized\Materialized.Slave";"4096";"M\Materialized";"524288";"Materialized";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Mean Break Machine 2 ? 1990 Tetragon.";"1990 Tetragon";"whdload";"0";"Mean Break Machine 2";"MeanBreakMachine2";"480264";"M\MeanBreakMachine2\MeanBreakMachine2.Slave";"0";"M\MeanBreakMachine2";"524288";"MeanBreakMachine2";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megablast ? 1990 Rebels.";"1990 Rebels";"whdload";"0";"Megablast";"Megablast";"920065";"M\Megablast\Megablast.Slave";"0";"M\Megablast";"524288";"Megablast";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1989 PseudoPlast.";"1989 PseudoPlast";"whdload";"0";"Megademo";"Megademo";"379914";"M\Megademo\Megademo.Slave";"0";"M\Megademo";"524288";"Megademo";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1989 It.";"1989 It";"whdload";"0";"Megademo";"MegademoIt";"648498";"M\MegademoIt\MegademoIt.Slave";"0";"M\MegademoIt";"524288";"Megademo";"OCS/ECS";"It";"";"";"";""
"NoError";"Megademo II ? 1990 Disorder.";"Disorder 1990";"whdload";"0";"Megademo II";"Megademo2";"906403";"M\Megademo2\Megademo2.Slave";"0";"M\Megademo2";"524288";"Megademo2";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Megademo 2 ? 1988 Alcatraz.";"1988 Alcatraz";"whdload";"0";"Megademo 2";"Megademo2Alcatraz";"532164";"M\Megademo2Alcatraz\Megademo2Alcatraz.slave";"0";"M\Megademo2Alcatraz";"524288";"Megademo2Alcatraz";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo 2 ? 1991 Bass.";"1991 Bass";"whdload";"0";"Megademo 2";"Megademo2Bass";"872264";"M\Megademo2Bass\Megademo2Bass.slave";"0";"M\Megademo2Bass";"524288";"Megademo2Bass";"OCS/ECS";"";"";"";"";""
"NoError, NoDivZero";"Budbrain Megademo 2 music disk by Budbrain(c) 1990 - 1 disk.";"199x Budbrain";"whdload";"0";"Budbrain Megademo 2";"MegaDemo2Budbrain";"733382";"M\MegaDemo2Budbrain\MegaDemo2Budbrain.slave";"0";"M\MegaDemo2Budbrain";"524288";"MegaDemo2Budbrain";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo 2 ? 1990 Darkness.";"1990 Darkness";"whdload";"0";"Megademo 2";"Megademo2Darkness";"921015";"M\Megademo2Darkness\Megademo2Darkness.Slave";"0";"M\Megademo2Darkness";"524288";"Megademo2Darkness";"OCS/ECS";"";"";"";"";""
"NoError";"Megademo 2 ? 1989 Dexion.";"1989 Dexion";"whdload";"0";"Megademo 2";"MegaDemo2Dexion";"917042";"M\MegaDemo2Dexion\MegaDemo2Dexion.Slave";"0";"M\MegaDemo2Dexion";"524288";"MegaDemo2Dexion";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo 2 ? 1988 Megaforce.";"1988 Megaforce";"whdload";"0";"Megademo 2";"Megademo2Megaforce";"463918";"M\Megademo2Megaforce\Megademo2Megaforce.Slave";"0";"M\Megademo2Megaforce";"524288";"Megademo2Megaforce";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap";"Mega Demo 2 1988 North Star & Fairlight.";"1988 North Star&Fairlight";"whdload";"0";"Mega Demo 2";"MegaDemo2NorthStar";"925702";"M\MegaDemo2NorthStar\MegaDemo2NorthStar.Slave";"0";"M\MegaDemo2NorthStar";"524288";"MegaDemo2NorthStar";"OCS/ECS";"";"";"";"";""
"NoError";"Megademo II ? 1990 Rebels - 1 disk";"1990 Rebels";"whdload";"0";"Megademo II";"MegaDemo2Rebels";"921181";"M\MegaDemo2Rebels\MegaDemo2Rebels.Slave";"0";"M\MegaDemo2Rebels";"524288";"MegaDemo2Rebels";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap";"Megademo 2 ? 1990 Vision.";"1990 Vision";"whdload";"0";"Megademo 2";"Megademo2Vision";"923311";"M\Megademo2Vision\Megademo2Vision.Slave";"0";"M\Megademo2Vision";"524288";"Megademo2Vision";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Megademo 2 ? 1988 Vortex 42.";"1988 Vortex 42";"whdload";"0";"Megademo";"Megademo2Vortex42";"676769";"M\Megademo2Vortex42\Megademo2Vortex42.Slave";"0";"M\Megademo2Vortex42";"524288";"Megademo2Vortex42";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Megademo 3 ? 1989 Alcatraz.";"1989 Alcatraz";"whdload";"0";"Megademo 3";"Megademo3Alcatraz";"665673";"M\Megademo3Alcatraz\Megademo3Alcatraz.Slave";"0";"M\Megademo3Alcatraz";"524288";"Megademo3Alcatraz";"OCS/ECS";"";"";"";"";""
"Disk, NoError";"Megademo IV ? 1990 Vision.";"";"whdload";"0";"";"MegaDemo4Vision";"911101";"M\MegaDemo4Vision\MegaDemo4Vision.slave";"";"M\MegaDemo4Vision";"524288";"MegaDemo4Vision";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Megademo 6 (a.k.a. Demo Disk 6) ? 1989 Kefrens.";"1989 Kefrens";"whdload";"0";"Megademo 6 (Demo Disk 6)";"Megademo6Kefrens";"394155";"M\Megademo6Kefrens\Megademo6Kefrens.Slave";"0";"M\Megademo6Kefrens";"524288";"Megademo6Kefrens";"OCS/ECS";"";"";"";"";""
"NoError";"Megademo 7 ? 1989 Kefrens - 1 disk";"1989 Kefrens";"whdload";"0";"Megademo 7";"MegaDemo7Kefrens";"930352";"M\MegaDemo7Kefrens\MegaDemo7Kefrens.Slave";"0";"M\MegaDemo7Kefrens";"524288";"MegaDemo7Kefrens";"OCS/ECS";"";"";"";"";""
"NoError";"Megademo 8 ? 1990 Kefrens - 2 disks";"1990 Kefrens";"whdload";"0";"Megademo 8";"MegaDemo8Kefrens";"1817318";"M\MegaDemo8Kefrens\MegaDemo8Kefrens.Slave";"0";"M\MegaDemo8Kefrens";"524288";"MegaDemo8Kefrens";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1990 Acme.";"1990 Acme";"whdload";"0";"Megademo";"MegademoAcme";"746825";"M\MegademoAcme\MegademoAcme.Slave";"0";"M\MegademoAcme";"524288";"MegademoAcme";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1988 Alcatraz.";"1988 Alcatraz";"whdload";"0";"Megademo";"MegademoAlcatraz";"461836";"M\MegademoAlcatraz\MegademoAlcatraz.Slave";"0";"M\MegademoAlcatraz";"524288";"MegademoAlcatraz";"OCS/ECS";"";"";"";"";""
"Disk, NoError";"Avenger Megademo ? 1989/90 Avenger (1 disk)";"1989/90 Avenger";"whdload";"0";"Avenger Megademo";"MegaDemoAvenger";"911690";"M\MegaDemoAvenger\MegaDemoAvenger.slave";"0";"M\MegaDemoAvenger";"524288";"MegaDemoAvenger";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1990 Bass.";"1990 Bass";"whdload";"0";"Megademo";"MegademoBass";"922880";"M\MegademoBass\MegademoBass.slave";"0";"M\MegademoBass";"524288";"MegademoBass";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1988 Beastie Boys.";"1988 Beastie Boys";"whdload";"0";"Megademo";"MegademoBeastieBoys";"910257";"M\MegademoBeastieBoys\MegademoBeastieBoys.slave";"0";"M\MegademoBeastieBoys";"524288";"MegademoBeastieBoys";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Megademo ? 1990 Cult.";"1990 Cult";"whdload";"0";"Megademo";"MegademoCult";"921853";"M\MegademoCult\MegademoCult.Slave";"0";"M\MegademoCult";"524288";"MegademoCult";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1990 Darkness.";"1990 Darkness";"whdload";"0";"Megademo";"MegademoDarkness";"921549";"M\MegademoDarkness\MegademoDarkness.Slave";"0";"M\MegademoDarkness";"524288";"MegademoDarkness";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Megademo ? 1989 Deathstar.";"1989 Deathstar";"whdload";"0";"Megademo";"MegademoDeathstar";"1631599";"M\MegademoDeathstar\MegademoDeathstar.Slave";"0";"M\MegademoDeathstar";"524288";"MegademoDeathstar";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1989 Dexion.";"1989 Dexion";"whdload";"0";"Megademo";"MegademoDexion";"737518";"M\MegademoDexion\MegademoDexion.Slave";"0";"M\MegademoDexion";"524288";"MegademoDexion";"OCS/ECS";"";"";"";"";""
"NoError";"Megademo ? 1989 Digitech&Italian Bad Boys.";"1989 Digitech/Italian Bad Boys";"whdload";"0";"Megademo";"MegaDemoDigitech&IBB";"917533";"M\MegaDemoDigitech&IBB\MegaDemoDigitech&IBB.Slave";"0";"M\MegaDemoDigitech&IBB";"524288";"MegaDemoDigitech&IBB";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Megademo ? 1990 Dragons";"1990 Dragons";"whdload";"0";"Megademo I";"MegaDemoDragons";"927536";"M\MegaDemoDragons\MegaDemoDragons.slave";"4096";"M\MegaDemoDragons";"524288";"MegaDemoDragons";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1989 Electronic Artists.";"1989 Electronic Artists";"whdload";"0";"Megademo";"MegademoEOA";"485397";"M\MegademoEOA\MegademoEOA.Slave";"0";"M\MegademoEOA";"524288";"MegademoEOA";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1990 Excellence.";"1990 Excellence";"whdload";"0";"Megademo";"MegademoExcellence";"666450";"M\MegademoExcellence\MegademoExcellence.Slave";"0";"M\MegademoExcellence";"524288";"MegademoExcellence";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1989 Freedom Force.";"1989 Freedom Force";"whdload";"0";"Megademo";"MegademoFreedomForce";"680988";"M\MegademoFreedomForce\MegademoFreedomForce.slave";"0";"M\MegademoFreedomForce";"524288";"MegademoFreedomForce";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1990 Goldfire.";"1990 Goldfire";"whdload";"0";"Megademo";"MegaDemoGoldfire";"579209";"M\MegaDemoGoldfire\MegaDemoGoldfire.Slave";"0";"M\MegaDemoGoldfire";"524288";"MegaDemoGoldfire";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1990 Humanoids.";"1990 Humanoids";"whdload";"0";"Megademo";"MegademoHumanoids";"618566";"M\MegademoHumanoids\MegademoHumanoids.Slave";"0";"M\MegademoHumanoids";"524288";"MegademoHumanoids";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1990 Intuition.";"1990 Intuition";"whdload";"0";"Megademo";"MegademoIntuition";"2230942";"M\MegademoIntuition\MegademoIntuition.Slave";"0";"M\MegademoIntuition";"524288";"MegademoIntuition";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1989 Joy, Magnificient Force, The Jungle Command.";"1989 Joy, Magnificient Force, The Jungle Command";"whdload";"0";"Megademo";"MegaDemoJoy&MGF&TJC";"594621";"M\MegaDemoJoy&MGF&TJC\MegaDemoJoy&MGF&TJC.slave";"0";"M\MegaDemoJoy&MGF&TJC";"524288";"MegaDemoJoy&MGF&TJC";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo 1990 Katharsis.";"1990 Katharsis";"whdload";"0";"Megademo";"MegaDemoKatharsis";"730126";"M\MegaDemoKatharsis\MegaDemoKatharsis.Slave";"0";"M\MegaDemoKatharsis";"524288";"MegaDemoKatharsis";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Megademo ? 1989 Mad Monks.";"1989 Mad Monks";"whdload";"0";"Megademo";"MegademoMadMonks";"842843";"M\MegademoMadMonks\MegademoMadMonks.Slave";"0";"M\MegademoMadMonks";"524288";"MegademoMadMonks";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Megademo ? 1989 Manowar.";"1989 Manowar";"whdload";"0";"Megademo";"MegademoManowar";"911033";"M\MegademoManowar\MegademoManowar.Slave";"0";"M\MegademoManowar";"524288";"MegademoManowar";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1988 Megaforce.";"1988 Megaforce";"whdload";"0";"Megademo";"MegademoMegaforce";"678700";"M\MegademoMegaforce\MegademoMegaforce.Slave";"0";"M\MegademoMegaforce";"524288";"MegademoMegaforce";"OCS/ECS";"";"";"";"";""
"NoError, ClearMem";"Megademo ? 1988 North Star.";"1988 North Star";"whdload";"0";"Megademo";"MegademoNorthStar";"574940";"M\MegademoNorthStar\MegademoNorthStar.Slave";"0";"M\MegademoNorthStar";"524288";"MegademoNorthStar";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1989 Phenomena.";"1989 Phenomena";"whdload";"0";"Megademo";"MegademoPhenomena";"878650";"M\MegademoPhenomena\MegademoPhenomena.slave";"0";"M\MegademoPhenomena";"524288";"MegademoPhenomena";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1990 Possessed.";"1990 Possessed";"whdload";"0";"Megademo";"MegademoPossessed";"837050";"M\MegademoPossessed\MegademoPossessed.Slave";"0";"M\MegademoPossessed";"524288";"MegademoPossessed";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1989 Powerslaves.";"1989 Powerslaves";"whdload";"0";"Megademo";"MegademoPowerslaves";"1117859";"M\MegademoPowerslaves\MegademoPowerslaves.Slave";"0";"M\MegademoPowerslaves";"524288";"MegademoPowerslaves";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1991 Precise.";"1991 Precise";"whdload";"0";"Megademo";"MegademoPrecise";"897277";"M\MegademoPrecise\MegademoPrecise.Slave";"0";"M\MegademoPrecise";"524288";"MegademoPrecise";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1989 Predators.";"1989 Predators";"whdload";"0";"Megademo";"MegademoPredators";"852003";"M\MegademoPredators\MegademoPredators.Slave";"0";"M\MegademoPredators";"524288";"MegademoPredators";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1989 Red Sector Inc.";"1989 Red Sector Inc.";"whdload";"0";"Red Sector Megademo";"MegademoRedSectorInc";"1854865";"M\MegademoRedSectorInc\MegademoRedSectorInc.Slave";"4096";"M\MegademoRedSectorInc";"524288";"MegademoRedSectorInc";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo 1989 Royal Amiga Force.";"1989 Royal Amiga Force";"whdload";"0";"Megademo";"MegaDemoRoyalAmigaForce";"1433529";"M\MegaDemoRoyalAmigaForce\MegaDemoRoyalAmigaForce.slave";"0";"M\MegaDemoRoyalAmigaForce";"524288";"MegaDemoRoyalAmigaForce";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1989 Scoopex";"1989 Scoopex";"whdload";"0";"Megademo";"MegaDemoScoopex";"912074";"M\MegaDemoScoopex\MegaDemoScoopex.Slave";"4096";"M\MegaDemoScoopex";"524288";"MegaDemoScoopex";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1988 Software of Sweden.";"1988 Software of Sweden";"whdload";"0";"Megademo";"MegademoSOS";"398471";"M\MegademoSOS\MegademoSOS.slave";"0";"M\MegademoSOS";"524288";"MegademoSOS";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1989 The Link.";"1989 The Link";"whdload";"0";"Megademo";"MegademoTheLink";"923287";"M\MegademoTheLink\MegademoTheLink.Slave";"0";"M\MegademoTheLink";"524288";"MegademoTheLink";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1989 United Forces.";"1989 United Forces";"whdload";"0";"Megademo";"MegademoUnitedForces";"1081530";"M\MegademoUnitedForces\MegademoUnitedForces.Slave";"0";"M\MegademoUnitedForces";"524288";"MegademoUnitedForces";"OCS/ECS";"";"";"";"";""
"NoError, EmulTrap, ClearMem";"Megademo ? 1990 Vermin.";"1990 Vermin";"whdload";"0";"Megademo";"MegademoVermin";"504326";"M\MegademoVermin\MegademoVermin.Slave";"0";"M\MegademoVermin";"524288";"MegademoVermin";"OCS/ECS";"";"";"";"";""
